,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_activation,param_dropout,param_epochs,param_neurons,param_optimizer,param_shape,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
10,5.1858879089355465,0.02485623359680176,0.7283950617283951,0.7618131175441638,relu,0.0,1000,16,adadelta,one,"{'activation': 'relu', 'dropout': 0.0, 'epochs': 1000, 'neurons': 16, 'optimizer': 'adadelta', 'shape': 'one'}",935,0.8044692737430168,0.8637640449438202,0.7808988764044944,0.884992987377279,0.8146067415730337,0.8302945301542777,0.5955056179775281,0.6213183730715287,0.6460674157303371,0.6086956521739131,0.08793502679550734,0.005221212677877653,0.08988988163032835,0.12119464280954902
11,5.9952339172363285,0.03676304817199707,0.6442199775533108,0.6713597396662306,relu,0.0,1000,16,adadelta,two,"{'activation': 'relu', 'dropout': 0.0, 'epochs': 1000, 'neurons': 16, 'optimizer': 'adadelta', 'shape': 'two'}",948,0.329608938547486,0.39747191011235955,0.702247191011236,0.7208976157082749,0.7808988764044944,0.8092566619915849,0.7640449438202247,0.8190743338008415,0.6460674157303371,0.6100981767180925,0.2026570614461199,0.00870951299735508,0.1647988541111623,0.1562412787598038
12,5.003952360153198,0.021530008316040038,0.8103254769921436,0.8745816064421577,relu,0.0,1000,16,nadam,none,"{'activation': 'relu', 'dropout': 0.0, 'epochs': 1000, 'neurons': 16, 'optimizer': 'nadam', 'shape': 'none'}",666,0.7821229050279329,0.8834269662921348,0.7921348314606742,0.8807854137447405,0.8258426966292135,0.8695652173913043,0.7752808988764045,0.8877980364656382,0.8764044943820225,0.8513323983169705,0.09710253693126275,0.0046126551966581076,0.03730490025630914,0.01309268097867289
13,5.75886378288269,0.027873802185058593,0.8058361391694725,0.8872055092424791,relu,0.0,1000,16,nadam,one,"{'activation': 'relu', 'dropout': 0.0, 'epochs': 1000, 'neurons': 16, 'optimizer': 'nadam', 'shape': 'one'}",755,0.770949720670391,0.8876404494382022,0.7752808988764045,0.8892005610098177,0.8258426966292135,0.8948106591865358,0.797752808988764,0.8807854137447405,0.8595505617977528,0.8835904628330996,0.06425883166329885,0.005375803710193153,0.033172825845237515,0.004822735674735927
14,6.369201803207398,0.029593515396118163,0.8260381593714927,0.8768256457128448,relu,0.0,1000,16,nadam,two,"{'activation': 'relu', 'dropout': 0.0, 'epochs': 1000, 'neurons': 16, 'optimizer': 'nadam', 'shape': 'two'}",32,0.8268156424581006,0.8834269662921348,0.8033707865168539,0.8863955119214586,0.8258426966292135,0.8681626928471248,0.7921348314606742,0.884992987377279,0.8820224719101124,0.8611500701262272,0.11987486848122668,0.002298993220919749,0.030960457540538146,0.01022385118074766
15,5.197065591812134,0.02154850959777832,0.8181818181818182,0.8787868162692847,relu,0.0,1000,32,adam,none,"{'activation': 'relu', 'dropout': 0.0, 'epochs': 1000, 'neurons': 32, 'optimizer': 'adam', 'shape': 'none'}",296,0.8156424581005587,0.875,0.8146067415730337,0.8934081346423562,0.8089887640449438,0.8737727910238429,0.7752808988764045,0.8807854137447405,0.8764044943820225,0.8709677419354839,0.09435453920809338,0.004624733351779771,0.03264401996611265,0.007979920963172104
16,6.019870090484619,0.027835369110107422,0.8080808080808081,0.9248034101832736,relu,0.0,1000,32,adam,one,"{'activation': 'relu', 'dropout': 0.0, 'epochs': 1000, 'neurons': 32, 'optimizer': 'adam', 'shape': 'one'}",717,0.7988826815642458,0.9241573033707865,0.797752808988764,0.9467040673211781,0.8314606741573034,0.9270687237026648,0.7865168539325843,0.9256661991584852,0.8258426966292135,0.9004207573632539,0.12709440899368063,0.00588183352548506,0.017419246172033814,0.014699973100544685
17,7.111974573135376,0.03552250862121582,0.7878787878787878,0.9363072631860945,relu,0.0,1000,32,adam,two,"{'activation': 'relu', 'dropout': 0.0, 'epochs': 1000, 'neurons': 32, 'optimizer': 'adam', 'shape': 'two'}",898,0.7541899441340782,0.9353932584269663,0.7471910112359551,0.9593267882187938,0.7640449438202247,0.9312762973352033,0.7808988764044944,0.9438990182328191,0.8932584269662921,0.9116409537166901,0.16751530496156455,0.012305574668261285,0.05385564869847107,0.01563397660452075
18,4.998347997665405,0.02156515121459961,0.813692480359147,0.8543785555573067,relu,0.0,1000,32,adagrad,none,"{'activation': 'relu', 'dropout': 0.0, 'epochs': 1000, 'neurons': 32, 'optimizer': 'adagrad', 'shape': 'none'}",549,0.7988826815642458,0.8595505617977528,0.8033707865168539,0.8625525946704067,0.8146067415730337,0.8457223001402524,0.7752808988764045,0.8611500701262272,0.8764044943820225,0.8429172510518934,0.24282141792458323,0.005276677453364333,0.033851865383599834,0.008315169659626838
19,5.704136037826538,0.024709129333496095,0.8159371492704826,0.8818747340718911,relu,0.0,1000,32,adagrad,one,"{'activation': 'relu', 'dropout': 0.0, 'epochs': 1000, 'neurons': 32, 'optimizer': 'adagrad', 'shape': 'one'}",440,0.7821229050279329,0.8834269662921348,0.8089887640449438,0.8976157082748948,0.8258426966292135,0.8807854137447405,0.7865168539325843,0.8948106591865358,0.8764044943820225,0.85273492286115,0.23803162204943767,0.00579577315767754,0.0340926690744002,0.0159238253473822
20,6.36094217300415,0.02650923728942871,0.8170594837261503,0.8961836361630711,relu,0.0,1000,32,adagrad,two,"{'activation': 'relu', 'dropout': 0.0, 'epochs': 1000, 'neurons': 32, 'optimizer': 'adagrad', 'shape': 'two'}",371,0.8268156424581006,0.8946629213483146,0.7921348314606742,0.9046283309957924,0.8089887640449438,0.8920056100981767,0.7808988764044944,0.9116409537166901,0.8764044943820225,0.8779803646563815,0.16017596178164237,0.004897530294578803,0.03348197721817471,0.01150103565479406
21,4.943215799331665,0.020459079742431642,0.8114478114478114,0.8653194289046127,relu,0.0,1000,32,rmsprop,none,"{'activation': 'relu', 'dropout': 0.0, 'epochs': 1000, 'neurons': 32, 'optimizer': 'rmsprop', 'shape': 'none'}",632,0.776536312849162,0.8637640449438202,0.8089887640449438,0.8625525946704067,0.8202247191011236,0.8653576437587658,0.7752808988764045,0.8821879382889201,0.8764044943820225,0.85273492286115,0.19284025892193052,0.004085099878127422,0.03695533733302195,0.009518323933619368
22,5.808665084838867,0.026414155960083008,0.8114478114478114,0.8807495626959987,relu,0.0,1000,32,rmsprop,one,"{'activation': 'relu', 'dropout': 0.0, 'epochs': 1000, 'neurons': 32, 'optimizer': 'rmsprop', 'shape': 'one'}",632,0.8044692737430168,0.8721910112359551,0.7865168539325843,0.8863955119214586,0.8146067415730337,0.8821879382889201,0.7752808988764045,0.8962131837307152,0.8764044943820225,0.8667601683029453,0.17792954268322939,0.006529577033392882,0.03521634258381522,0.010411735696671504
23,6.450257301330566,0.028793811798095703,0.8080808080808081,0.8765415950958918,relu,0.0,1000,32,rmsprop,two,"{'activation': 'relu', 'dropout': 0.0, 'epochs': 1000, 'neurons': 32, 'optimizer': 'rmsprop', 'shape': 'two'}",717,0.7653631284916201,0.8707865168539326,0.7696629213483146,0.8821879382889201,0.8202247191011236,0.8835904628330996,0.797752808988764,0.8920056100981767,0.8876404494382022,0.8541374474053296,0.2514857151747848,0.008705763606115373,0.04446067741801551,0.01308258573167089
24,5.471123456954956,0.021718406677246095,0.8002244668911336,0.8608293805253953,relu,0.0,1000,32,adadelta,none,"{'activation': 'relu', 'dropout': 0.0, 'epochs': 1000, 'neurons': 32, 'optimizer': 'adadelta', 'shape': 'none'}",826,0.7653631284916201,0.8567415730337079,0.7865168539325843,0.8597475455820477,0.8314606741573034,0.8681626928471248,0.7865168539325843,0.8653576437587658,0.8314606741573034,0.8541374474053296,0.010177602009029915,0.004486511008016202,0.02662838922979009,0.005233452843695069
25,6.0887328624725345,0.03277130126953125,0.691358024691358,0.7017823092803,relu,0.0,1000,32,adadelta,one,"{'activation': 'relu', 'dropout': 0.0, 'epochs': 1000, 'neurons': 32, 'optimizer': 'adadelta', 'shape': 'one'}",943,0.776536312849162,0.8539325842696629,0.4438202247191011,0.3688639551192146,0.6123595505617978,0.6171107994389902,0.7528089887640449,0.8218793828892006,0.8707865168539326,0.847124824684432,0.14507819415244438,0.00813811522878598,0.1487671281368233,0.18799008227504646
26,7.206271696090698,0.036304664611816403,0.6980920314253648,0.7519729895834975,relu,0.0,1000,32,adadelta,two,"{'activation': 'relu', 'dropout': 0.0, 'epochs': 1000, 'neurons': 32, 'optimizer': 'adadelta', 'shape': 'two'}",941,0.776536312849162,0.7837078651685393,0.7752808988764045,0.8457223001402524,0.8033707865168539,0.8541374474053296,0.7808988764044944,0.884992987377279,0.3539325842696629,0.391304347826087,0.1561432677125824,0.006086943232306021,0.17225899602676262,0.18330837458255247
27,5.7788818359375,0.03188905715942383,0.8181818181818182,0.8939392029248152,relu,0.0,1000,32,nadam,none,"{'activation': 'relu', 'dropout': 0.0, 'epochs': 1000, 'neurons': 32, 'optimizer': 'nadam', 'shape': 'none'}",296,0.7877094972067039,0.8932584269662921,0.797752808988764,0.9004207573632539,0.8370786516853933,0.8892005610098177,0.7865168539325843,0.9074333800841514,0.8820224719101124,0.879382889200561,0.21654465334169382,0.004474327525388968,0.03682090714075571,0.009580269489833594
28,6.623393392562866,0.037235689163208005,0.8069584736251403,0.9040409253510251,relu,0.0,1000,32,nadam,one,"{'activation': 'relu', 'dropout': 0.0, 'epochs': 1000, 'neurons': 32, 'optimizer': 'nadam', 'shape': 'one'}",737,0.7877094972067039,0.9058988764044944,0.7865168539325843,0.9214586255259467,0.8089887640449438,0.9130434782608695,0.797752808988764,0.8934081346423562,0.8539325842696629,0.8863955119214586,0.1469195571376861,0.0039930684809323875,0.02482915423892581,0.012745909726259483
29,7.790249252319336,0.04103474617004395,0.8148148148148148,0.91526427344501,relu,0.0,1000,32,nadam,two,"{'activation': 'relu', 'dropout': 0.0, 'epochs': 1000, 'neurons': 32, 'optimizer': 'nadam', 'shape': 'two'}",496,0.770949720670391,0.9171348314606742,0.7808988764044944,0.94109396914446,0.848314606741573,0.9172510518934082,0.797752808988764,0.9032258064516129,0.8764044943820225,0.8976157082748948,0.23511128648635596,0.005274872998731495,0.040700313606623566,0.015040053164361388
30,6.276273393630982,0.03226723670959473,0.8170594837261503,0.8504471531903492,relu,0.1,1000,16,adam,none,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 16, 'optimizer': 'adam', 'shape': 'none'}",371,0.7988826815642458,0.8441011235955056,0.797752808988764,0.8625525946704067,0.8202247191011236,0.844319775596073,0.7865168539325843,0.8541374474053296,0.8820224719101124,0.847124824684432,0.16226765988663874,0.005871624200068123,0.034238793322803,0.007057119799506221
31,7.166280078887939,0.04304032325744629,0.8181818181818182,0.8790681091132578,relu,0.1,1000,16,adam,one,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 16, 'optimizer': 'adam', 'shape': 'one'}",296,0.8100558659217877,0.8778089887640449,0.8033707865168539,0.884992987377279,0.8202247191011236,0.879382889200561,0.7752808988764045,0.876577840112202,0.8820224719101124,0.876577840112202,0.15816480193042468,0.0061052450292957946,0.03521106313397993,0.003136607479295913
32,8.788468885421754,0.04750223159790039,0.8103254769921436,0.9043218242274296,relu,0.1,1000,16,adam,two,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 16, 'optimizer': 'adam', 'shape': 'two'}",666,0.7932960893854749,0.9073033707865169,0.7808988764044944,0.9200561009817672,0.8033707865168539,0.9004207573632539,0.8033707865168539,0.9032258064516129,0.8707865168539326,0.8906030855539971,0.32937272616442204,0.004529305606055983,0.031318736854005116,0.009602920944167976
33,5.69346866607666,0.035918378829956056,0.8114478114478114,0.8423121168665396,relu,0.1,1000,16,adagrad,none,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 16, 'optimizer': 'adagrad', 'shape': 'none'}",632,0.7932960893854749,0.8426966292134831,0.797752808988764,0.844319775596073,0.8258426966292135,0.8457223001402524,0.7808988764044944,0.8457223001402524,0.8595505617977528,0.8330995792426368,0.2703963101842666,0.011688881457001145,0.028173585549708495,0.004739369002550228
34,6.844191837310791,0.04436511993408203,0.8125701459034792,0.8616720771546087,relu,0.1,1000,16,adagrad,one,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 16, 'optimizer': 'adagrad', 'shape': 'one'}",591,0.7877094972067039,0.8609550561797753,0.8033707865168539,0.8779803646563815,0.8202247191011236,0.8555399719495091,0.7808988764044944,0.8653576437587658,0.8707865168539326,0.8485273492286115,0.20116253619010588,0.015507687211700007,0.03209726494120058,0.009903982512175676
35,7.891907739639282,0.0504610538482666,0.8170594837261503,0.8745776667664718,relu,0.1,1000,16,adagrad,two,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 16, 'optimizer': 'adagrad', 'shape': 'two'}",371,0.7988826815642458,0.8693820224719101,0.7921348314606742,0.8821879382889201,0.8370786516853933,0.8737727910238429,0.7696629213483146,0.8877980364656382,0.8876404494382022,0.8597475455820477,0.28128755039472125,0.01802432712826987,0.041407082084864225,0.009800708612844397
36,5.585867643356323,0.03424372673034668,0.8170594837261503,0.8521321524812077,relu,0.1,1000,16,rmsprop,none,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 16, 'optimizer': 'rmsprop', 'shape': 'none'}",371,0.8044692737430168,0.851123595505618,0.797752808988764,0.8639551192145862,0.8202247191011236,0.8597475455820477,0.7921348314606742,0.8569424964936886,0.8707865168539326,0.8288920056100981,0.081816905470429,0.007668328008536297,0.028444532824990407,0.012345345501370645
37,6.868554258346558,0.049405574798583984,0.8260381593714927,0.8785067053280174,relu,0.1,1000,16,rmsprop,one,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 16, 'optimizer': 'rmsprop', 'shape': 'one'}",32,0.8044692737430168,0.8764044943820225,0.8089887640449438,0.8906030855539971,0.8426966292134831,0.876577840112202,0.7808988764044944,0.884992987377279,0.8932584269662921,0.8639551192145862,0.18672393636968418,0.026411166512935978,0.038945128654854035,0.009036401271445331
38,7.964309167861939,0.055075979232788085,0.8226711560044894,0.8849591061663805,relu,0.1,1000,16,rmsprop,two,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 16, 'optimizer': 'rmsprop', 'shape': 'two'}",99,0.8044692737430168,0.8792134831460674,0.8033707865168539,0.8920056100981767,0.8314606741573034,0.8863955119214586,0.7865168539325843,0.8934081346423562,0.8876404494382022,0.8737727910238429,0.05990437073548862,0.009180365552347691,0.03550771523775804,0.007499978555990788
39,6.315331554412841,0.03291196823120117,0.8226711560044894,0.8700888002899602,relu,0.1,1000,16,adadelta,none,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 16, 'optimizer': 'adadelta', 'shape': 'none'}",99,0.7988826815642458,0.8665730337078652,0.797752808988764,0.8807854137447405,0.8314606741573034,0.8639551192145862,0.7865168539325843,0.8751753155680224,0.898876404494382,0.8639551192145862,0.2917962149611189,0.0063999829495305464,0.04091996285412437,0.006751220316409841
40,7.446768808364868,0.04964203834533691,0.8271604938271605,0.8880442661960067,relu,0.1,1000,16,adadelta,one,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 16, 'optimizer': 'adadelta', 'shape': 'one'}",18,0.8044692737430168,0.8778089887640449,0.8202247191011236,0.9116409537166901,0.848314606741573,0.8807854137447405,0.7808988764044944,0.8877980364656382,0.8820224719101124,0.8821879382889201,0.2885975924500779,0.010446382691125201,0.03508971962526088,0.01223611630054809
41,8.658788061141967,0.06220932006835937,0.8181818181818182,0.8964676867800243,relu,0.1,1000,16,adadelta,two,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 16, 'optimizer': 'adadelta', 'shape': 'two'}",296,0.8044692737430168,0.9073033707865169,0.8202247191011236,0.9102384291725105,0.8202247191011236,0.8835904628330996,0.7640449438202247,0.8976157082748948,0.8820224719101124,0.8835904628330996,0.3067958925187583,0.02303157096048729,0.03793621546475296,0.011313789289534809
42,6.351783895492554,0.04249253273010254,0.8148148148148148,0.8664410545723875,relu,0.1,1000,16,nadam,none,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 16, 'optimizer': 'nadam', 'shape': 'none'}",496,0.7932960893854749,0.8623595505617978,0.8146067415730337,0.876577840112202,0.8258426966292135,0.8583450210378681,0.7696629213483146,0.8723702664796634,0.8707865168539326,0.8625525946704067,0.12514251990839714,0.007830144320195678,0.03391865569403776,0.006859074708900739
43,7.540207958221435,0.05722088813781738,0.8294051627384961,0.8970255448571474,relu,0.1,1000,16,nadam,one,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 16, 'optimizer': 'nadam', 'shape': 'one'}",7,0.8212290502793296,0.8960674157303371,0.8033707865168539,0.9102384291725105,0.8426966292134831,0.8962131837307152,0.7921348314606742,0.8948106591865358,0.8876404494382022,0.8877980364656382,0.23142537417616993,0.015896993156922938,0.03375115624966138,0.007296723697712603
44,9.115121793746948,0.0664510726928711,0.8204264870931538,0.9113364167861702,relu,0.1,1000,16,nadam,two,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 16, 'optimizer': 'nadam', 'shape': 'two'}",177,0.8044692737430168,0.9143258426966292,0.8089887640449438,0.9270687237026648,0.8370786516853933,0.9046283309957924,0.7752808988764045,0.908835904628331,0.8764044943820225,0.9018232819074333,0.19740391629308882,0.023568935808779966,0.03414466559493849,0.00892404459236413
45,7.15859375,0.03485102653503418,0.8080808080808081,0.8627948847250894,relu,0.1,1000,32,adam,none,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 32, 'optimizer': 'adam', 'shape': 'none'}",717,0.7821229050279329,0.8637640449438202,0.797752808988764,0.876577840112202,0.8146067415730337,0.85273492286115,0.7640449438202247,0.8695652173913043,0.8820224719101124,0.8513323983169705,0.24029530277535294,0.010064966886958685,0.040556479021745494,0.009688528913144114
46,9.363725471496583,0.05225281715393067,0.8226711560044894,0.9031982287218117,relu,0.1,1000,32,adam,one,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 32, 'optimizer': 'adam', 'shape': 'one'}",99,0.8100558659217877,0.901685393258427,0.8089887640449438,0.9242636746143057,0.8258426966292135,0.9018232819074333,0.7865168539325843,0.906030855539972,0.8820224719101124,0.8821879382889201,0.43229015053606723,0.004918869852462358,0.03219067202838277,0.013396926806522864
47,11.598283433914185,0.0809709072113037,0.8058361391694725,0.9228390878862852,relu,0.1,1000,32,adam,two,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 32, 'optimizer': 'adam', 'shape': 'two'}",755,0.770949720670391,0.9213483146067416,0.797752808988764,0.9312762973352033,0.8258426966292135,0.9228611500701263,0.7640449438202247,0.9242636746143057,0.8707865168539326,0.9144460028050491,0.5296789446413276,0.021145692584694,0.039104901964108776,0.005401531625796359
48,7.706779479980469,0.0327763557434082,0.8148148148148148,0.8507315977748713,relu,0.1,1000,32,adagrad,none,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 32, 'optimizer': 'adagrad', 'shape': 'none'}",496,0.7988826815642458,0.8581460674157303,0.8089887640449438,0.8555399719495091,0.8258426966292135,0.8429172510518934,0.7752808988764045,0.8653576437587658,0.8651685393258427,0.8316970546984572,0.2979391303668035,0.00495960770191951,0.030013940573604677,0.011961554148323016
49,8.895904922485352,0.0603691577911377,0.819304152637486,0.8866437114896701,relu,0.1,1000,32,adagrad,one,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 32, 'optimizer': 'adagrad', 'shape': 'one'}",237,0.8100558659217877,0.8848314606741573,0.7921348314606742,0.9004207573632539,0.8258426966292135,0.8779803646563815,0.7865168539325843,0.8948106591865358,0.8820224719101124,0.8751753155680224,0.2872361437522342,0.02987587690869003,0.03426057823967475,0.009657825470301432
50,10.530855560302735,0.07626996040344239,0.8226711560044894,0.9012319365869802,relu,0.1,1000,32,adagrad,two,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 32, 'optimizer': 'adagrad', 'shape': 'two'}",99,0.8156424581005587,0.8918539325842697,0.7921348314606742,0.9074333800841514,0.8146067415730337,0.906030855539972,0.797752808988764,0.9046283309957924,0.8932584269662921,0.8962131837307152,0.45403148555670747,0.014468426585442172,0.03645052701582653,0.006101767921730943
51,7.639852046966553,0.036088991165161136,0.8204264870931538,0.8712116078604408,relu,0.1,1000,32,rmsprop,none,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 32, 'optimizer': 'rmsprop', 'shape': 'none'}",177,0.8044692737430168,0.8693820224719101,0.8033707865168539,0.884992987377279,0.8258426966292135,0.8695652173913043,0.7865168539325843,0.879382889200561,0.8820224719101124,0.85273492286115,0.2850481938512656,0.0051992762231503915,0.033208518351181375,0.010992198442170966
52,8.900980949401855,0.06561923027038574,0.8215488215488216,0.8931000520037189,relu,0.1,1000,32,rmsprop,one,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 32, 'optimizer': 'rmsprop', 'shape': 'one'}",132,0.7877094972067039,0.901685393258427,0.8202247191011236,0.9074333800841514,0.8370786516853933,0.8835904628330996,0.7865168539325843,0.8863955119214586,0.8764044943820225,0.8863955119214586,0.16136637095716777,0.021594214627749523,0.03353960582292785,0.00958630669178008
53,10.851170873641967,0.06381659507751465,0.8215488215488216,0.9023626235088328,relu,0.1,1000,32,rmsprop,two,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 32, 'optimizer': 'rmsprop', 'shape': 'two'}",132,0.8044692737430168,0.922752808988764,0.8089887640449438,0.9144460028050491,0.8314606741573034,0.9004207573632539,0.7865168539325843,0.8892005610098177,0.8764044943820225,0.884992987377279,0.40339454099723004,0.008061742718428593,0.030920420596099223,0.01442555171783823
54,7.946722507476807,0.038577938079833986,0.8204264870931538,0.8785074932631545,relu,0.1,1000,32,adadelta,none,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 32, 'optimizer': 'adadelta', 'shape': 'none'}",177,0.7932960893854749,0.8792134831460674,0.8033707865168539,0.8892005610098177,0.8146067415730337,0.8723702664796634,0.7921348314606742,0.8821879382889201,0.898876404494382,0.8695652173913043,0.2810988010197453,0.009067941405753911,0.04002690709345714,0.007014494215514911
