,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_activation,param_activation_final,param_batch_size,param_dropout,param_epochs,param_in_layer,param_loss,param_neurons,param_optimizer,param_shape,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score,error
0,5.4861266136169435,0.033882951736450194,0.8080808080808081,0.9264860456687206,relu,sigmoid,1024,0.0,1000,27,binary_crossentropy,32,adam,two,"{'activation': 'relu', 'activation_final': 'sigmoid', 'batch_size': 1024, 'dropout': 0.0, 'epochs': 1000, 'in_layer': 27, 'loss': 'binary_crossentropy', 'neurons': 32, 'optimizer': 'adam', 'shape': 'two'}",45,0.8044692737430168,0.922752808988764,0.797752808988764,0.9172510518934082,0.8089887640449438,0.94109396914446,0.7808988764044944,0.9298737727910238,0.848314606741573,0.9214586255259467,0.34179822585476116,0.012709000687093118,0.02225058639036741,0.008359010022231671,0.011125293195183706
1,4.535370254516602,0.07622780799865722,0.8058361391694725,0.8995536347447878,relu,sigmoid,1024,0.0,1000,27,binary_crossentropy,32,adagrad,two,"{'activation': 'relu', 'activation_final': 'sigmoid', 'batch_size': 1024, 'dropout': 0.0, 'epochs': 1000, 'in_layer': 27, 'loss': 'binary_crossentropy', 'neurons': 32, 'optimizer': 'adagrad', 'shape': 'two'}",49,0.7988826815642458,0.9087078651685393,0.7865168539325843,0.9228611500701263,0.8146067415730337,0.8906030855539971,0.7752808988764045,0.9004207573632539,0.8539325842696629,0.8751753155680224,0.11320376732780468,0.011761772232525733,0.027354953110856405,0.016138196204213716,0.013677476555428203
2,4.8054516315460205,0.12047104835510254,0.8237934904601572,0.8773854736278108,relu,sigmoid,1024,0.0,1000,27,binary_crossentropy,32,rmsprop,two,"{'activation': 'relu', 'activation_final': 'sigmoid', 'batch_size': 1024, 'dropout': 0.0, 'epochs': 1000, 'in_layer': 27, 'loss': 'binary_crossentropy', 'neurons': 32, 'optimizer': 'rmsprop', 'shape': 'two'}",10,0.8324022346368715,0.8792134831460674,0.8089887640449438,0.8737727910238429,0.8146067415730337,0.8723702664796634,0.7921348314606742,0.8877980364656382,0.8707865168539326,0.8737727910238429,0.09561919686094308,0.012298788042067625,0.026775700116701665,0.00570996212918078,0.013387850058350833
3,5.742259931564331,0.1704078197479248,0.8114478114478114,0.9079715397828452,relu,sigmoid,1024,0.0,1000,27,binary_crossentropy,32,adadelta,two,"{'activation': 'relu', 'activation_final': 'sigmoid', 'batch_size': 1024, 'dropout': 0.0, 'epochs': 1000, 'in_layer': 27, 'loss': 'binary_crossentropy', 'neurons': 32, 'optimizer': 'adadelta', 'shape': 'two'}",43,0.7932960893854749,0.9185393258426966,0.7865168539325843,0.9200561009817672,0.8033707865168539,0.8863955119214586,0.7865168539325843,0.9116409537166901,0.8876404494382022,0.9032258064516129,0.12154918741836071,0.015772876938476014,0.038565896791471495,0.012322550736934904,0.019282948395735747
4,6.4281786441802975,0.22689833641052246,0.8080808080808081,0.9090880438722284,relu,sigmoid,1024,0.0,1000,27,binary_crossentropy,32,nadam,two,"{'activation': 'relu', 'activation_final': 'sigmoid', 'batch_size': 1024, 'dropout': 0.0, 'epochs': 1000, 'in_layer': 27, 'loss': 'binary_crossentropy', 'neurons': 32, 'optimizer': 'nadam', 'shape': 'two'}",45,0.8100558659217877,0.898876404494382,0.7752808988764045,0.9284712482468443,0.8258426966292135,0.9130434782608695,0.7921348314606742,0.9186535764375876,0.8370786516853933,0.8863955119214586,0.14126560632630855,0.01831521918158153,0.0223051364035804,0.014846427660617988,0.0111525682017902
5,6.888371896743775,0.29450597763061526,0.8181818181818182,0.9284511559008463,relu,sigmoid,1024,0.1,1000,27,binary_crossentropy,32,adam,two,"{'activation': 'relu', 'activation_final': 'sigmoid', 'batch_size': 1024, 'dropout': 0.1, 'epochs': 1000, 'in_layer': 27, 'loss': 'binary_crossentropy', 'neurons': 32, 'optimizer': 'adam', 'shape': 'two'}",22,0.7932960893854749,0.9283707865168539,0.8089887640449438,0.938288920056101,0.8314606741573034,0.9284712482468443,0.7752808988764045,0.9284712482468443,0.8820224719101124,0.9186535764375876,0.12852851246065664,0.020879668500648062,0.036856764197212705,0.006209370878855622,0.018428382098606352
6,6.229977798461914,0.36851110458374026,0.8181818181818182,0.9009530075484186,relu,sigmoid,1024,0.1,1000,27,binary_crossentropy,32,adagrad,two,"{'activation': 'relu', 'activation_final': 'sigmoid', 'batch_size': 1024, 'dropout': 0.1, 'epochs': 1000, 'in_layer': 27, 'loss': 'binary_crossentropy', 'neurons': 32, 'optimizer': 'adagrad', 'shape': 'two'}",22,0.8044692737430168,0.8974719101123596,0.7808988764044944,0.9116409537166901,0.8370786516853933,0.8962131837307152,0.7752808988764045,0.9102384291725105,0.8932584269662921,0.8892005610098177,0.14803808921138883,0.01749171266268827,0.04336500808663759,0.008638926054295169,0.021682504043318795
7,6.615518093109131,0.43412113189697266,0.813692480359147,0.8992735238035205,relu,sigmoid,1024,0.1,1000,27,binary_crossentropy,32,rmsprop,two,"{'activation': 'relu', 'activation_final': 'sigmoid', 'batch_size': 1024, 'dropout': 0.1, 'epochs': 1000, 'in_layer': 27, 'loss': 'binary_crossentropy', 'neurons': 32, 'optimizer': 'rmsprop', 'shape': 'two'}",36,0.7877094972067039,0.9101123595505618,0.7808988764044944,0.9116409537166901,0.8202247191011236,0.906030855539972,0.7921348314606742,0.8920056100981767,0.8876404494382022,0.876577840112202,0.23574970930798014,0.02153040453917345,0.03929721993838757,0.013296705178725013,0.019648609969193785
8,7.580600452423096,0.5053662300109864,0.8215488215488216,0.9096510235277432,relu,sigmoid,1024,0.1,1000,27,binary_crossentropy,32,adadelta,two,"{'activation': 'relu', 'activation_final': 'sigmoid', 'batch_size': 1024, 'dropout': 0.1, 'epochs': 1000, 'in_layer': 27, 'loss': 'binary_crossentropy', 'neurons': 32, 'optimizer': 'adadelta', 'shape': 'two'}",14,0.7877094972067039,0.9058988764044944,0.8146067415730337,0.9242636746143057,0.8258426966292135,0.8962131837307152,0.7865168539325843,0.9228611500701263,0.8932584269662921,0.8990182328190743,0.11943563749037642,0.026958551560647772,0.03893366978998791,0.011796163781016583,0.019466834894993956
9,8.302075004577636,0.5880393028259278,0.813692480359147,0.9295731755361899,relu,sigmoid,1024,0.1,1000,27,binary_crossentropy,32,nadam,two,"{'activation': 'relu', 'activation_final': 'sigmoid', 'batch_size': 1024, 'dropout': 0.1, 'epochs': 1000, 'in_layer': 27, 'loss': 'binary_crossentropy', 'neurons': 32, 'optimizer': 'nadam', 'shape': 'two'}",36,0.7988826815642458,0.9283707865168539,0.7752808988764045,0.9467040673211781,0.8314606741573034,0.9256661991584852,0.7696629213483146,0.9284712482468443,0.8932584269662921,0.9186535764375876,0.18643373751827336,0.029186257464310108,0.04532002597180525,0.009280404574628602,0.022660012985902624
