,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_penalty,param_solver,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
10,0.060103964805603025,0.00021374225616455078,0.7968574635241302,0.8119469765720462,100,l1,liblinear,"{'C': 100, 'penalty': 'l1', 'solver': 'liblinear'}",11,0.7555555555555555,0.815230961298377,0.7888888888888889,0.8077403245942572,0.7865168539325843,0.816708229426434,0.8876404494382022,0.7992518703241895,0.7865168539325843,0.8117206982543641,0.7752808988764045,0.8154613466334164,0.7752808988764045,0.816708229426434,0.7865168539325843,0.816708229426434,0.8426966292134831,0.8117206982543641,0.7840909090909091,0.8082191780821918,0.021547268017735946,4.674503149246687e-05,0.03678292834398617,0.005329206954913165
11,0.02780575752258301,0.0001879453659057617,0.7968574635241302,0.8116974443476757,100,l1,saga,"{'C': 100, 'penalty': 'l1', 'solver': 'saga'}",11,0.7555555555555555,0.815230961298377,0.7888888888888889,0.8064918851435705,0.7865168539325843,0.816708229426434,0.8876404494382022,0.800498753117207,0.7865168539325843,0.8117206982543641,0.7752808988764045,0.8154613466334164,0.7752808988764045,0.8154613466334164,0.7865168539325843,0.816708229426434,0.8426966292134831,0.8104738154613467,0.7840909090909091,0.8082191780821918,0.0006761456644937332,3.723027304900779e-05,0.03678292834398617,0.0050709000542031426
12,0.09795887470245361,0.00022192001342773436,0.7968574635241302,0.8120713539075245,1000,l1,liblinear,"{'C': 1000, 'penalty': 'l1', 'solver': 'liblinear'}",11,0.7555555555555555,0.815230961298377,0.7888888888888889,0.8064918851435705,0.7865168539325843,0.816708229426434,0.8876404494382022,0.800498753117207,0.7865168539325843,0.8117206982543641,0.7752808988764045,0.8154613466334164,0.7752808988764045,0.816708229426434,0.7865168539325843,0.816708229426434,0.8426966292134831,0.8117206982543641,0.7840909090909091,0.8094645080946451,0.04636689649775884,4.065995229228614e-05,0.03678292834398617,0.005080099781360844
13,0.027769017219543456,0.0001524209976196289,0.7968574635241302,0.8116971334038524,1000,l1,saga,"{'C': 1000, 'penalty': 'l1', 'solver': 'saga'}",11,0.7555555555555555,0.815230961298377,0.7888888888888889,0.8052434456928839,0.7865168539325843,0.816708229426434,0.8876404494382022,0.800498753117207,0.7865168539325843,0.8117206982543641,0.7752808988764045,0.8154613466334164,0.7752808988764045,0.8154613466334164,0.7865168539325843,0.816708229426434,0.8426966292134831,0.8104738154613467,0.7840909090909091,0.8094645080946451,0.0007962379590173658,1.3608689396216709e-05,0.03678292834398617,0.005143774807817886
14,0.008517789840698241,0.00030133724212646487,0.6195286195286195,0.6195287748712943,0.001,l2,newton-cg,"{'C': 0.001, 'penalty': 'l2', 'solver': 'newton-cg'}",30,0.6111111111111112,0.6204744069912609,0.6111111111111112,0.6204744069912609,0.6292134831460674,0.6184538653366584,0.6179775280898876,0.6197007481296758,0.6179775280898876,0.6197007481296758,0.6179775280898876,0.6197007481296758,0.6179775280898876,0.6197007481296758,0.6292134831460674,0.6184538653366584,0.6292134831460674,0.6184538653366584,0.6136363636363636,0.6201743462017435,0.0027576927554734255,0.00010075612311805618,0.006841907825774333,0.0007609069118275967
15,0.003482413291931152,0.00022649765014648438,0.6195286195286195,0.6195287748712943,0.001,l2,lbfgs,"{'C': 0.001, 'penalty': 'l2', 'solver': 'lbfgs'}",30,0.6111111111111112,0.6204744069912609,0.6111111111111112,0.6204744069912609,0.6292134831460674,0.6184538653366584,0.6179775280898876,0.6197007481296758,0.6179775280898876,0.6197007481296758,0.6179775280898876,0.6197007481296758,0.6179775280898876,0.6197007481296758,0.6292134831460674,0.6184538653366584,0.6292134831460674,0.6184538653366584,0.6136363636363636,0.6201743462017435,0.00013943166348887804,2.3788153243985623e-05,0.006841907825774333,0.0007609069118275967
16,0.005306673049926758,0.00024058818817138672,0.6195286195286195,0.6195287748712943,0.001,l2,sag,"{'C': 0.001, 'penalty': 'l2', 'solver': 'sag'}",30,0.6111111111111112,0.6204744069912609,0.6111111111111112,0.6204744069912609,0.6292134831460674,0.6184538653366584,0.6179775280898876,0.6197007481296758,0.6179775280898876,0.6197007481296758,0.6179775280898876,0.6197007481296758,0.6179775280898876,0.6197007481296758,0.6292134831460674,0.6184538653366584,0.6292134831460674,0.6184538653366584,0.6136363636363636,0.6201743462017435,0.0005136602303470975,3.179871991089098e-05,0.006841907825774333,0.0007609069118275967
17,0.00980830192565918,0.00023965835571289064,0.7519640852974186,0.7562067831945316,0.01,l2,newton-cg,"{'C': 0.01, 'penalty': 'l2', 'solver': 'newton-cg'}",26,0.6888888888888889,0.7590511860174781,0.6555555555555556,0.7690387016229713,0.7191011235955056,0.7618453865336658,0.8202247191011236,0.7506234413965087,0.7752808988764045,0.7481296758104738,0.7640449438202247,0.756857855361596,0.7865168539325843,0.7531172069825436,0.7528089887640449,0.7556109725685786,0.7528089887640449,0.7581047381546134,0.8068181818181818,0.7496886674968867,0.000380524014387269,1.3235903565388193e-05,0.048984542846066965,0.005978029831251702
18,0.005721497535705567,0.000285792350769043,0.7519640852974186,0.7562067831945316,0.01,l2,lbfgs,"{'C': 0.01, 'penalty': 'l2', 'solver': 'lbfgs'}",26,0.6888888888888889,0.7590511860174781,0.6555555555555556,0.7690387016229713,0.7191011235955056,0.7618453865336658,0.8202247191011236,0.7506234413965087,0.7752808988764045,0.7481296758104738,0.7640449438202247,0.756857855361596,0.7865168539325843,0.7531172069825436,0.7528089887640449,0.7556109725685786,0.7528089887640449,0.7581047381546134,0.8068181818181818,0.7496886674968867,0.0016068060442059244,7.428979459094719e-05,0.048984542846066965,0.005978029831251702
19,0.0051364898681640625,0.00025305747985839846,0.7519640852974186,0.7562067831945316,0.01,l2,sag,"{'C': 0.01, 'penalty': 'l2', 'solver': 'sag'}",26,0.6888888888888889,0.7590511860174781,0.6555555555555556,0.7690387016229713,0.7191011235955056,0.7618453865336658,0.8202247191011236,0.7506234413965087,0.7752808988764045,0.7481296758104738,0.7640449438202247,0.756857855361596,0.7865168539325843,0.7531172069825436,0.7528089887640449,0.7556109725685786,0.7528089887640449,0.7581047381546134,0.8068181818181818,0.7496886674968867,0.002262874016444806,9.111746743063901e-05,0.048984542846066965,0.005978029831251702
