,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_penalty,param_solver,params,rank_test_score,split0_test_score,split0_train_score,split10_test_score,split10_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.0023396882143887606,0.000467018647627397,0.6161616161616161,0.6161616484922875,0.001,l1,liblinear,"{'C': 0.001, 'penalty': 'l1', 'solver': 'liblinear'}",34,0.6097560975609756,0.6168108776266996,0.6125,0.6165228113440198,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.0005870005416757704,0.0001441563846384283,0.0024516384267728054,0.00024594336285746834
1,0.10759696093472568,0.0003475709394975142,0.6161616161616161,0.6161616484922875,0.001,l1,saga,"{'C': 0.001, 'penalty': 'l1', 'solver': 'saga'}",34,0.6097560975609756,0.6168108776266996,0.6125,0.6165228113440198,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.00157753195908528,4.89317409200348e-05,0.0024516384267728054,0.00024594336285746834
2,0.001662579449740323,0.00026934797113591975,0.6195286195286195,0.6281749288578543,0.01,l1,liblinear,"{'C': 0.01, 'penalty': 'l1', 'solver': 'liblinear'}",29,0.6097560975609756,0.6588380716934487,0.6125,0.6202219482120839,0.6172839506172839,0.6469135802469136,0.6296296296296297,0.6185185185185185,0.6172839506172839,0.6197530864197531,0.6296296296296297,0.6246913580246913,0.6172839506172839,0.6197530864197531,0.6049382716049383,0.6469135802469136,0.6172839506172839,0.6172839506172839,0.6296296296296297,0.6185185185185185,0.6296296296296297,0.6185185185185185,0.00048277743318439557,0.00010456551173438969,0.00845644912214004,0.014327642248100153
3,0.10761094093322754,0.00030248815363103694,0.6195286195286195,0.6195286528856616,0.01,l1,saga,"{'C': 0.01, 'penalty': 'l1', 'solver': 'saga'}",29,0.6097560975609756,0.6205191594561187,0.6125,0.6202219482120839,0.6172839506172839,0.6197530864197531,0.6296296296296297,0.6185185185185185,0.6172839506172839,0.6197530864197531,0.6172839506172839,0.6197530864197531,0.6172839506172839,0.6197530864197531,0.6172839506172839,0.6197530864197531,0.6172839506172839,0.6197530864197531,0.6296296296296297,0.6185185185185185,0.6296296296296297,0.6185185185185185,0.002250437851135328,8.711148790183378e-05,0.006618124348106693,0.0006623030384511223
4,0.0036705623973499646,0.0002785812724720348,0.7777777777777778,0.7838376303113587,0.1,l1,liblinear,"{'C': 0.1, 'penalty': 'l1', 'solver': 'liblinear'}",25,0.7804878048780488,0.7775030902348579,0.775,0.7842170160295932,0.7160493827160493,0.7814814814814814,0.7901234567901234,0.782716049382716,0.8148148148148148,0.7790123456790123,0.8148148148148148,0.7753086419753087,0.7654320987654321,0.7876543209876543,0.7654320987654321,0.7888888888888889,0.7407407407407407,0.7962962962962963,0.7777777777777778,0.7888888888888889,0.8148148148148148,0.7802469135802469,0.0010538050509595151,6.106472819893968e-05,0.02980187041684779,0.005852861656967861
5,0.10671652447093617,0.0003032034093683416,0.7934904601571269,0.7987662087191274,0.1,l1,saga,"{'C': 0.1, 'penalty': 'l1', 'solver': 'saga'}",24,0.7926829268292683,0.8059332509270705,0.775,0.7990135635018496,0.7530864197530864,0.8074074074074075,0.8148148148148148,0.7962962962962963,0.8148148148148148,0.7962962962962963,0.8518518518518519,0.7950617283950617,0.7777777777777778,0.7987654320987654,0.7530864197530864,0.7987654320987654,0.7654320987654321,0.7962962962962963,0.7901234567901234,0.7975308641975308,0.8395061728395061,0.7950617283950617,0.0011384807831971466,6.32093466159569e-05,0.03174008089593214,0.003970022000566118
6,0.007526614449240945,0.00025643001903187144,0.8204264870931538,0.8244673967921018,1,l1,liblinear,"{'C': 1, 'penalty': 'l1', 'solver': 'liblinear'}",1,0.8048780487804879,0.826946847960445,0.8125,0.8224414303329223,0.8024691358024691,0.825925925925926,0.8395061728395061,0.8246913580246914,0.8148148148148148,0.825925925925926,0.8518518518518519,0.8209876543209876,0.8395061728395061,0.8246913580246914,0.7654320987654321,0.8271604938271605,0.8148148148148148,0.8246913580246914,0.8271604938271605,0.8246913580246914,0.8518518518518519,0.8209876543209876,0.0007884567424336236,6.228525835745562e-05,0.024243360453546168,0.002048890035736697
7,0.106512113050981,0.00026371262290261007,0.8204264870931538,0.8250284259731004,1,l1,saga,"{'C': 1, 'penalty': 'l1', 'solver': 'saga'}",1,0.8048780487804879,0.8281829419035847,0.8125,0.8249075215782984,0.7901234567901234,0.8246913580246914,0.8395061728395061,0.828395061728395,0.8148148148148148,0.8246913580246914,0.8641975308641975,0.8197530864197531,0.8395061728395061,0.8246913580246914,0.7654320987654321,0.8296296296296296,0.8148148148148148,0.8271604938271605,0.8271604938271605,0.8246913580246914,0.8518518518518519,0.8185185185185185,0.0031624068053410156,2.774934810091668e-05,0.026949959840828493,0.0032707960532021973
8,0.018510948527943005,0.00021006844260475853,0.8181818181818182,0.825926432952964,10,l1,liblinear,"{'C': 10, 'penalty': 'l1', 'solver': 'liblinear'}",3,0.7926829268292683,0.8318912237330037,0.8375,0.8273736128236745,0.8024691358024691,0.8271604938271605,0.8395061728395061,0.8246913580246914,0.7901234567901234,0.825925925925926,0.8518518518518519,0.8209876543209876,0.8395061728395061,0.8246913580246914,0.7654320987654321,0.8271604938271605,0.8024691358024691,0.8296296296296296,0.8148148148148148,0.8246913580246914,0.8641975308641975,0.8209876543209876,0.004449043576742567,3.5044133025948443e-05,0.02901770085445536,0.003130376625323669
9,0.10701695355502042,0.00028852982954545456,0.8181818181818182,0.8259265716840463,10,l1,saga,"{'C': 10, 'penalty': 'l1', 'solver': 'saga'}",3,0.7926829268292683,0.8331273176761433,0.8375,0.8273736128236745,0.8024691358024691,0.8246913580246914,0.8395061728395061,0.8246913580246914,0.7901234567901234,0.825925925925926,0.8518518518518519,0.8209876543209876,0.8395061728395061,0.825925925925926,0.7654320987654321,0.8271604938271605,0.8024691358024691,0.8296296296296296,0.8148148148148148,0.8246913580246914,0.8641975308641975,0.8209876543209876,0.002527410900908875,5.5959456084314884e-05,0.02901770085445536,0.003337703913159408
10,0.07896182753823021,0.00022725625471635297,0.8181818181818182,0.8258144766274383,100,l1,liblinear,"{'C': 100, 'penalty': 'l1', 'solver': 'liblinear'}",3,0.7926829268292683,0.8331273176761433,0.8375,0.8261405672009864,0.8024691358024691,0.825925925925926,0.8395061728395061,0.8246913580246914,0.7901234567901234,0.825925925925926,0.8518518518518519,0.8209876543209876,0.8395061728395061,0.8271604938271605,0.7654320987654321,0.8271604938271605,0.8024691358024691,0.828395061728395,0.8148148148148148,0.8234567901234567,0.8641975308641975,0.8209876543209876,0.023417068113789102,1.616803950604318e-05,0.02901770085445536,0.0032656375324696275
11,0.10652321035211737,0.00027441978454589844,0.8181818181818182,0.8255897326162637,100,l1,saga,"{'C': 100, 'penalty': 'l1', 'solver': 'saga'}",3,0.7926829268292683,0.8318912237330037,0.8375,0.8273736128236745,0.8024691358024691,0.8246913580246914,0.8395061728395061,0.8246913580246914,0.7901234567901234,0.825925925925926,0.8518518518518519,0.8209876543209876,0.8395061728395061,0.8246913580246914,0.7654320987654321,0.8271604938271605,0.8024691358024691,0.828395061728395,0.8148148148148148,0.8246913580246914,0.8641975308641975,0.8209876543209876,0.0036841788126096113,6.013254992575751e-05,0.02901770085445536,0.002998905314490449
12,0.08441990072076971,0.0002443140203302557,0.8181818181818182,0.8257022431818716,1000,l1,liblinear,"{'C': 1000, 'penalty': 'l1', 'solver': 'liblinear'}",3,0.7926829268292683,0.8331273176761433,0.8375,0.8261405672009864,0.8024691358024691,0.825925925925926,0.8395061728395061,0.8246913580246914,0.7901234567901234,0.825925925925926,0.8518518518518519,0.8209876543209876,0.8395061728395061,0.8271604938271605,0.7654320987654321,0.8271604938271605,0.8024691358024691,0.828395061728395,0.8148148148148148,0.8234567901234567,0.8641975308641975,0.8197530864197531,0.019346784961407546,2.6376758347373463e-05,0.02901770085445536,0.003445840065019747
13,0.10525712099942294,0.0002805969931862571,0.8181818181818182,0.8257019660618304,1000,l1,saga,"{'C': 1000, 'penalty': 'l1', 'solver': 'saga'}",3,0.7926829268292683,0.8318912237330037,0.8375,0.8273736128236745,0.8024691358024691,0.8246913580246914,0.8395061728395061,0.8246913580246914,0.7901234567901234,0.825925925925926,0.8518518518518519,0.8209876543209876,0.8395061728395061,0.825925925925926,0.7654320987654321,0.8271604938271605,0.8024691358024691,0.828395061728395,0.8148148148148148,0.8246913580246914,0.8641975308641975,0.8209876543209876,0.00360923500585979,5.0794344851497925e-05,0.02901770085445536,0.002986258729024221
14,0.0050095644864169035,0.0001791823994029652,0.6195286195286195,0.6196410250623106,0.001,l2,newton-cg,"{'C': 0.001, 'penalty': 'l2', 'solver': 'newton-cg'}",29,0.6097560975609756,0.6217552533992583,0.6125,0.6202219482120839,0.6172839506172839,0.6197530864197531,0.6296296296296297,0.6185185185185185,0.6172839506172839,0.6197530864197531,0.6172839506172839,0.6197530864197531,0.6172839506172839,0.6197530864197531,0.6172839506172839,0.6197530864197531,0.6172839506172839,0.6197530864197531,0.6296296296296297,0.6185185185185185,0.6296296296296297,0.6185185185185185,0.0003769863792105248,1.7474446177082818e-05,0.006618124348106693,0.0008874295094287665
