,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_penalty,param_solver,params,rank_test_score,split0_test_score,split0_train_score,split10_test_score,split10_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.0022211291573264384,0.0058803558349609375,0.6161616161616161,0.6161616484922875,0.001,l1,liblinear,"{'C': 0.001, 'penalty': 'l1', 'solver': 'liblinear'}",34,0.6097560975609756,0.6168108776266996,0.6125,0.6165228113440198,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.000715324553549908,0.003878359795626403,0.0024516384267728054,0.00024594336285746834
1,0.11190416596152565,0.0004840330644087358,0.6161616161616161,0.6161616484922875,0.001,l1,saga,"{'C': 0.001, 'penalty': 'l1', 'solver': 'saga'}",34,0.6097560975609756,0.6168108776266996,0.6125,0.6165228113440198,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.007916374276370815,0.0002530011952273475,0.0024516384267728054,0.00024594336285746834
2,0.0018669908696954901,0.00024780360135165125,0.6195286195286195,0.6281749288578543,0.01,l1,liblinear,"{'C': 0.01, 'penalty': 'l1', 'solver': 'liblinear'}",29,0.6097560975609756,0.6588380716934487,0.6125,0.6202219482120839,0.6172839506172839,0.6469135802469136,0.6296296296296297,0.6185185185185185,0.6172839506172839,0.6197530864197531,0.6296296296296297,0.6246913580246913,0.6172839506172839,0.6197530864197531,0.6049382716049383,0.6469135802469136,0.6172839506172839,0.6172839506172839,0.6296296296296297,0.6185185185185185,0.6296296296296297,0.6185185185185185,0.0008069264111523347,5.413054311831288e-05,0.00845644912214004,0.014327642248100153
3,0.10826745900240811,0.0003334175456653942,0.6195286195286195,0.6195286528856616,0.01,l1,saga,"{'C': 0.01, 'penalty': 'l1', 'solver': 'saga'}",29,0.6097560975609756,0.6205191594561187,0.6125,0.6202219482120839,0.6172839506172839,0.6197530864197531,0.6296296296296297,0.6185185185185185,0.6172839506172839,0.6197530864197531,0.6172839506172839,0.6197530864197531,0.6172839506172839,0.6197530864197531,0.6172839506172839,0.6197530864197531,0.6172839506172839,0.6197530864197531,0.6296296296296297,0.6185185185185185,0.6296296296296297,0.6185185185185185,0.004725743619864532,8.195323511709472e-05,0.006618124348106693,0.0006623030384511223
4,0.004793383858420632,0.00023232806812633169,0.7777777777777778,0.786306074853281,0.1,l1,liblinear,"{'C': 0.1, 'penalty': 'l1', 'solver': 'liblinear'}",25,0.7804878048780488,0.7799752781211372,0.775,0.7928483353884094,0.7283950617283951,0.7814814814814814,0.7901234567901234,0.7814814814814814,0.8148148148148148,0.7802469135802469,0.8148148148148148,0.7728395061728395,0.7654320987654321,0.7950617283950617,0.7407407407407407,0.7975308641975308,0.7407407407407407,0.7962962962962963,0.7901234567901234,0.7901234567901234,0.8148148148148148,0.7814814814814814,0.002773659479412864,6.479200512371078e-05,0.02980187041684778,0.0079074560053341
5,0.10889759930697354,0.0003519491715864702,0.8002244668911336,0.7960721888059074,0.1,l1,saga,"{'C': 0.1, 'penalty': 'l1', 'solver': 'saga'}",21,0.8048780487804879,0.7985166872682324,0.775,0.7953144266337855,0.7777777777777778,0.7987654320987654,0.8148148148148148,0.7950617283950617,0.8271604938271605,0.7950617283950617,0.8641975308641975,0.7901234567901234,0.7777777777777778,0.8012345679012346,0.7654320987654321,0.7975308641975308,0.7654320987654321,0.8,0.7901234567901234,0.7962962962962963,0.8395061728395061,0.7888888888888889,0.005739208601353332,3.1671076554113745e-05,0.031268820781711906,0.0036567300745492743
6,0.014899600635875355,0.00033309242942116475,0.8013468013468014,0.8117850147060678,1,l1,liblinear,"{'C': 1, 'penalty': 'l1', 'solver': 'liblinear'}",20,0.7804878048780488,0.8170580964153276,0.8,0.812577065351418,0.7407407407407407,0.8160493827160494,0.8395061728395061,0.8061728395061728,0.8271604938271605,0.8037037037037037,0.8271604938271605,0.8061728395061728,0.8148148148148148,0.8098765432098766,0.7530864197530864,0.8185185185185185,0.7530864197530864,0.817283950617284,0.8271604938271605,0.8123456790123457,0.8518518518518519,0.8098765432098766,0.003531420880636065,5.5665454382197514e-05,0.03687917562275656,0.004843884795598024
7,0.10713950070467862,0.00028579885309392756,0.8024691358024691,0.8129070720416945,1,l1,saga,"{'C': 1, 'penalty': 'l1', 'solver': 'saga'}",13,0.7804878048780488,0.8158220024721878,0.8,0.813810110974106,0.7407407407407407,0.817283950617284,0.8395061728395061,0.808641975308642,0.8271604938271605,0.8049382716049382,0.8271604938271605,0.808641975308642,0.8148148148148148,0.8111111111111111,0.7530864197530864,0.817283950617284,0.7530864197530864,0.8197530864197531,0.8271604938271605,0.8148148148148148,0.8641975308641975,0.8098765432098766,0.003374572008723334,5.581088541189678e-05,0.038549151192367806,0.004373757356636504
8,0.023389447819102894,0.0003621144728227095,0.8024691358024691,0.8122339474619643,10,l1,liblinear,"{'C': 10, 'penalty': 'l1', 'solver': 'liblinear'}",13,0.7682926829268293,0.8133498145859085,0.8,0.8088779284833539,0.7530864197530864,0.8148148148148148,0.8641975308641975,0.808641975308642,0.8271604938271605,0.808641975308642,0.8271604938271605,0.8111111111111111,0.7901234567901234,0.8148148148148148,0.7530864197530864,0.8160493827160494,0.7777777777777778,0.8197530864197531,0.8271604938271605,0.8098765432098766,0.8395061728395061,0.808641975308642,0.006526353694078165,9.939488406461816e-05,0.03546955418027138,0.0035986068059616775
9,0.10761859200217506,0.0003371455452658913,0.8024691358024691,0.8121217140163975,10,l1,saga,"{'C': 10, 'penalty': 'l1', 'solver': 'saga'}",13,0.7682926829268293,0.8133498145859085,0.8,0.8088779284833539,0.7530864197530864,0.8135802469135802,0.8641975308641975,0.808641975308642,0.8271604938271605,0.808641975308642,0.8271604938271605,0.8111111111111111,0.7901234567901234,0.8148148148148148,0.7530864197530864,0.8160493827160494,0.7777777777777778,0.8197530864197531,0.8271604938271605,0.8098765432098766,0.8395061728395061,0.808641975308642,0.004572620528256986,0.00010568932108766305,0.03546955418027138,0.0035350551814404825
