,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_activation,param_alpha,param_hidden_layer_sizes,param_solver,params,rank_test_score,split0_test_score,split0_train_score,split10_test_score,split10_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,9.350156697359951,0.0017952268773859198,0.7586980920314254,0.974746636887005,logistic,0.0001,"(100,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",158,0.7682926829268293,0.9728059332509271,0.8125,0.9802712700369913,0.7160493827160493,0.9790123456790123,0.7160493827160493,0.9703703703703703,0.7777777777777778,0.9790123456790123,0.8271604938271605,0.9765432098765432,0.7777777777777778,0.9740740740740741,0.6666666666666666,0.9814814814814815,0.7407407407407407,0.9753086419753086,0.7654320987654321,0.9703703703703703,0.7777777777777778,0.9629629629629629,0.3338670128522967,0.00032663318585466955,0.043907678633906655,0.005197838975031484
1,1.5176923708482222,0.0019627267664129085,0.7777777777777778,0.7922550058138845,logistic,0.0001,"(100,)",adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'solver': 'adam'}",120,0.7195121951219512,0.7972805933250927,0.8,0.8051787916152897,0.7407407407407407,0.8024691358024691,0.8148148148148148,0.8024691358024691,0.8148148148148148,0.808641975308642,0.7777777777777778,0.7530864197530864,0.7407407407407407,0.7703703703703704,0.7407407407407407,0.8024691358024691,0.7530864197530864,0.7901234567901234,0.8271604938271605,0.7876543209876543,0.8271604938271605,0.7950617283950617,0.32389685873073687,0.0003077848298446587,0.03845918703229371,0.016012784066099957
2,21.773106423291292,0.004299944097345526,0.7699214365881033,0.9697011148653863,logistic,0.0001,"(64, 64)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (64, 64), 'solver': 'lbfgs'}",143,0.7195121951219512,0.9765142150803461,0.7875,0.9395807644882861,0.7160493827160493,0.9814814814814815,0.7407407407407407,0.980246913580247,0.7160493827160493,0.9740740740740741,0.8024691358024691,0.9814814814814815,0.8641975308641975,0.9790123456790123,0.7037037037037037,0.9679012345679012,0.8148148148148148,0.9580246913580247,0.7777777777777778,0.9703703703703703,0.8271604938271605,0.9580246913580247,0.6327690852004221,0.004477143761712908,0.051539158564851126,0.012521286538967327
3,2.1010182337327437,0.0019093210046941583,0.7710437710437711,0.7696964980797147,logistic,0.0001,"(64, 64)",adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (64, 64), 'solver': 'adam'}",142,0.7804878048780488,0.796044499381953,0.825,0.8002466091245376,0.7283950617283951,0.8037037037037037,0.8518518518518519,0.7987654320987654,0.8024691358024691,0.8098765432098766,0.8518518518518519,0.8037037037037037,0.7777777777777778,0.8024691358024691,0.6172839506172839,0.6160493827160494,0.7901234567901234,0.8123456790123457,0.8395061728395061,0.8074074074074075,0.6172839506172839,0.6160493827160494,0.9517887988630136,0.00014532578612473122,0.08046039575651939,0.07256967103590095
4,8.592385465448553,0.0010787790471857245,0.7744107744107744,0.9528630517626588,logistic,0.0001,"(32, 32)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (32, 32), 'solver': 'lbfgs'}",131,0.7195121951219512,0.9703337453646477,0.825,0.9605425400739828,0.7037037037037037,0.9654320987654321,0.7654320987654321,0.9419753086419753,0.7037037037037037,0.9481481481481482,0.8148148148148148,0.9407407407407408,0.8271604938271605,0.9333333333333333,0.7530864197530864,0.9555555555555556,0.7901234567901234,0.9604938271604938,0.8148148148148148,0.9555555555555556,0.8024691358024691,0.9493827160493827,0.20050774224911608,0.0005294483537996592,0.04591961970353095,0.010770983048796439
5,1.3284719640558416,0.0008868737654252486,0.734006734006734,0.7471371586432981,logistic,0.0001,"(32, 32)",adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (32, 32), 'solver': 'adam'}",164,0.6951219512195121,0.7898640296662547,0.775,0.7977805178791615,0.6172839506172839,0.6160493827160494,0.8395061728395061,0.7975308641975308,0.8271604938271605,0.8037037037037037,0.6172839506172839,0.6160493827160494,0.7654320987654321,0.7987654320987654,0.7407407407407407,0.7901234567901234,0.7654320987654321,0.7913580246913581,0.8148148148148148,0.8012345679012346,0.6172839506172839,0.6160493827160494,0.7632217561278799,8.693380059521798e-05,0.0811402679042968,0.08038371897860333
6,3.3429418693889272,0.0006928010420365767,0.792368125701459,0.920202685803304,logistic,0.0001,"(16, 16)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'solver': 'lbfgs'}",65,0.8048780487804879,0.9048207663782447,0.775,0.8988902589395807,0.8024691358024691,0.9185185185185185,0.7777777777777778,0.9222222222222223,0.7283950617283951,0.9493827160493827,0.8518518518518519,0.9592592592592593,0.8395061728395061,0.9185185185185185,0.7777777777777778,0.9024691358024691,0.8024691358024691,0.9024691358024691,0.8024691358024691,0.9123456790123456,0.7530864197530864,0.9333333333333333,0.1000813637437112,0.00012238730488651285,0.03382323054187552,0.01892705734481229
7,1.0435637777501887,0.0006044561212713069,0.7968574635241302,0.798317411273078,logistic,0.0001,"(16, 16)",adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'solver': 'adam'}",34,0.7682926829268293,0.7985166872682324,0.7875,0.7903822441430333,0.7654320987654321,0.8037037037037037,0.8148148148148148,0.7913580246913581,0.8518518518518519,0.7925925925925926,0.8518518518518519,0.8037037037037037,0.7530864197530864,0.7962962962962963,0.7654320987654321,0.7938271604938272,0.7777777777777778,0.8135802469135802,0.8271604938271605,0.8,0.8024691358024691,0.7975308641975308,0.1924000722206625,5.743545280917217e-05,0.033694541599254384,0.006486970590370235
8,5.7597338936545635,0.0013720772483132102,0.7744107744107744,0.9686889366524096,logistic,0.0001,"(64,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (64,), 'solver': 'lbfgs'}",131,0.7439024390243902,0.9715698393077874,0.8,0.9531442663378545,0.691358024691358,0.9641975308641976,0.7407407407407407,0.9703703703703703,0.7160493827160493,0.980246913580247,0.8765432098765432,0.9728395061728395,0.7901234567901234,0.9604938271604938,0.7037037037037037,0.9740740740740741,0.8024691358024691,0.9703703703703703,0.8395061728395061,0.9666666666666667,0.8148148148148148,0.971604938271605,0.22681267622302506,0.0004157783564630366,0.05669779365619496,0.006976126588259134
9,1.17591853575273,0.0018047419461337004,0.7845117845117845,0.7951745973350437,logistic,0.0001,"(64,)",adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (64,), 'solver': 'adam'}",100,0.7195121951219512,0.796044499381953,0.7875,0.7903822441430333,0.7160493827160493,0.7987654320987654,0.8271604938271605,0.7975308641975308,0.8024691358024691,0.7888888888888889,0.8024691358024691,0.7790123456790123,0.7901234567901234,0.8012345679012346,0.7530864197530864,0.7962962962962963,0.7901234567901234,0.8,0.8271604938271605,0.7913580246913581,0.8148148148148148,0.8074074074074075,0.15885050810081197,0.0008836169541552196,0.037202874739594584,0.007188196179669354
