,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_penalty,param_solver,params,rank_test_score,split0_test_score,split0_train_score,split10_test_score,split10_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.002305789427323775,0.0004278963262384588,0.6161616161616161,0.6161616484922875,0.001,l1,liblinear,"{'C': 0.001, 'penalty': 'l1', 'solver': 'liblinear'}",34,0.6097560975609756,0.6168108776266996,0.6125,0.6165228113440198,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.0005201971430377764,0.00010088382611818711,0.0024516384267728054,0.00024594336285746834
1,0.10858160799199884,0.0004230412569912997,0.6161616161616161,0.6161616484922875,0.001,l1,saga,"{'C': 0.001, 'penalty': 'l1', 'solver': 'saga'}",34,0.6097560975609756,0.6168108776266996,0.6125,0.6165228113440198,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.002615779864376348,6.326313238108459e-05,0.0024516384267728054,0.00024594336285746834
2,0.0019751678813587537,0.00035747614773837,0.6195286195286195,0.6282871623034211,0.01,l1,liblinear,"{'C': 0.01, 'penalty': 'l1', 'solver': 'liblinear'}",29,0.6097560975609756,0.6588380716934487,0.6125,0.6202219482120839,0.6172839506172839,0.6481481481481481,0.6296296296296297,0.6185185185185185,0.6172839506172839,0.6197530864197531,0.6296296296296297,0.6246913580246913,0.6172839506172839,0.6197530864197531,0.6049382716049383,0.6469135802469136,0.6172839506172839,0.6172839506172839,0.6296296296296297,0.6185185185185185,0.6296296296296297,0.6185185185185185,0.00047435587812285577,0.0001625206730795059,0.00845644912214004,0.0144780351800208
3,0.10901212692260742,0.00033773075450550425,0.6195286195286195,0.6195286528856616,0.01,l1,saga,"{'C': 0.01, 'penalty': 'l1', 'solver': 'saga'}",29,0.6097560975609756,0.6205191594561187,0.6125,0.6202219482120839,0.6172839506172839,0.6197530864197531,0.6296296296296297,0.6185185185185185,0.6172839506172839,0.6197530864197531,0.6172839506172839,0.6197530864197531,0.6172839506172839,0.6197530864197531,0.6172839506172839,0.6197530864197531,0.6172839506172839,0.6197530864197531,0.6296296296296297,0.6185185185185185,0.6296296296296297,0.6185185185185185,0.003423172090540501,9.87415328669705e-05,0.006618124348106693,0.0006623030384511223
4,0.003425186330621893,0.00025937773964621806,0.7789001122334456,0.7848470400609128,0.1,l1,liblinear,"{'C': 0.1, 'penalty': 'l1', 'solver': 'liblinear'}",25,0.7804878048780488,0.7799752781211372,0.775,0.7928483353884094,0.7160493827160493,0.7765432098765432,0.7901234567901234,0.7814814814814814,0.8148148148148148,0.7802469135802469,0.8148148148148148,0.7728395061728395,0.7654320987654321,0.7950617283950617,0.7654320987654321,0.7864197530864198,0.7407407407407407,0.7962962962962963,0.7901234567901234,0.7901234567901234,0.8148148148148148,0.7814814814814814,0.0005987428026670795,7.40870990085752e-05,0.030012461189418943,0.0074494887910586385
5,0.11000110886313698,0.0003442114049738104,0.797979797979798,0.7964086120225666,0.1,l1,saga,"{'C': 0.1, 'penalty': 'l1', 'solver': 'saga'}",24,0.8048780487804879,0.7972805933250927,0.775,0.7965474722564735,0.7654320987654321,0.8012345679012346,0.8148148148148148,0.7962962962962963,0.8271604938271605,0.7950617283950617,0.8641975308641975,0.7901234567901234,0.7777777777777778,0.8012345679012346,0.7530864197530864,0.8,0.7654320987654321,0.7987654320987654,0.7901234567901234,0.7950617283950617,0.8395061728395061,0.7888888888888889,0.0031472911269738186,7.308651736752248e-05,0.03359903731841601,0.0038788730844241163
6,0.010788700797341087,0.00028421662070534444,0.8058361391694725,0.8116731967695009,1,l1,liblinear,"{'C': 1, 'penalty': 'l1', 'solver': 'liblinear'}",19,0.7926829268292683,0.8182941903584673,0.825,0.8101109741060419,0.7283950617283951,0.8185185185185185,0.8148148148148148,0.808641975308642,0.8271604938271605,0.8049382716049382,0.8271604938271605,0.8123456790123457,0.8024691358024691,0.8111111111111111,0.7654320987654321,0.817283950617284,0.7901234567901234,0.8148148148148148,0.8395061728395061,0.8074074074074075,0.8518518518518519,0.8049382716049382,0.0021634137684046857,4.545718853929677e-05,0.03393427378029014,0.004799230215843669
7,0.1053908954967152,0.0003820766102183949,0.8058361391694725,0.811897247809511,1,l1,saga,"{'C': 1, 'penalty': 'l1', 'solver': 'saga'}",19,0.7926829268292683,0.8158220024721878,0.8375,0.8113440197287299,0.7283950617283951,0.8148148148148148,0.8148148148148148,0.8074074074074075,0.8271604938271605,0.8098765432098766,0.8271604938271605,0.8135802469135802,0.8024691358024691,0.8135802469135802,0.7530864197530864,0.8160493827160494,0.7901234567901234,0.8148148148148148,0.8395061728395061,0.8098765432098766,0.8518518518518519,0.8037037037037037,0.0025105238769932074,0.00011531020870741853,0.03623713998980117,0.0037062438372326076
8,0.03476205739107999,0.00033833763816139913,0.8103254769921436,0.8145905737251962,10,l1,liblinear,"{'C': 10, 'penalty': 'l1', 'solver': 'liblinear'}",1,0.8048780487804879,0.8158220024721878,0.8375,0.813810110974106,0.7407407407407407,0.8197530864197531,0.8148148148148148,0.8135802469135802,0.8271604938271605,0.8111111111111111,0.8148148148148148,0.817283950617284,0.8024691358024691,0.8160493827160494,0.7654320987654321,0.8185185185185185,0.8024691358024691,0.817283950617284,0.8395061728395061,0.8135802469135802,0.8641975308641975,0.8037037037037037,0.006305634005065351,4.007243784847437e-05,0.03277708626153364,0.004194310299823852
9,0.1059130538593639,0.00032754377885298294,0.8103254769921436,0.814702807170763,10,l1,saga,"{'C': 10, 'penalty': 'l1', 'solver': 'saga'}",1,0.8048780487804879,0.8158220024721878,0.8375,0.813810110974106,0.7407407407407407,0.8209876543209876,0.8148148148148148,0.8123456790123457,0.8271604938271605,0.8111111111111111,0.8148148148148148,0.8185185185185185,0.8024691358024691,0.8148148148148148,0.7654320987654321,0.8185185185185185,0.8024691358024691,0.817283950617284,0.8395061728395061,0.8135802469135802,0.8641975308641975,0.8049382716049382,0.002140522730716688,5.8132352246016574e-05,0.03277708626153364,0.00418227419424098
