,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_AddPoly__degree,param_LR__C,param_LR__penalty,param_LR__solver,params,rank_test_score,split0_test_score,split0_train_score,split10_test_score,split10_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.023552829569036312,0.007166905836625533,0.6161616161616161,0.6161616484922875,2,0.001,l1,liblinear,"{'AddPoly__degree': 2, 'LR__C': 0.001, 'LR__penalty': 'l1', 'LR__solver': 'liblinear'}",67,0.6097560975609756,0.6168108776266996,0.6125,0.6165228113440198,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.005678326817877354,0.0016042592580505354,0.0024516384267728054,0.00024594336285746834
1,0.03402588584206321,0.004313230514526367,0.6161616161616161,0.6161616484922875,2,0.001,l1,saga,"{'AddPoly__degree': 2, 'LR__C': 0.001, 'LR__penalty': 'l1', 'LR__solver': 'saga'}",67,0.6097560975609756,0.6168108776266996,0.6125,0.6165228113440198,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.009987146794168202,0.0013822787003499497,0.0024516384267728054,0.00024594336285746834
2,0.02253001386469061,0.0061304569244384766,0.7710437710437711,0.7738499614518325,2,0.01,l1,liblinear,"{'AddPoly__degree': 2, 'LR__C': 0.01, 'LR__penalty': 'l1', 'LR__solver': 'liblinear'}",62,0.7073170731707317,0.7799752781211372,0.775,0.7768187422934648,0.7407407407407407,0.7765432098765432,0.7654320987654321,0.774074074074074,0.7901234567901234,0.7691358024691358,0.7777777777777778,0.7753086419753087,0.7654320987654321,0.774074074074074,0.7901234567901234,0.7716049382716049,0.8148148148148148,0.7691358024691358,0.7654320987654321,0.774074074074074,0.7901234567901234,0.7716049382716049,0.006444836338782859,0.0011083775415276214,0.02729100428431083,0.0031679076450298257
3,0.635006145997481,0.0045671246268532495,0.7396184062850729,0.7638573044315674,2,0.01,l1,saga,"{'AddPoly__degree': 2, 'LR__C': 0.01, 'LR__penalty': 'l1', 'LR__solver': 'saga'}",66,0.6707317073170732,0.7601977750309024,0.7625,0.7916152897657214,0.654320987654321,0.7604938271604939,0.7530864197530864,0.7518518518518519,0.7283950617283951,0.754320987654321,0.7283950617283951,0.754320987654321,0.8024691358024691,0.7469135802469136,0.7407407407407407,0.7925925925925926,0.7530864197530864,0.7925925925925926,0.7901234567901234,0.7469135802469136,0.7530864197530864,0.7506172839506173,0.05381106257816133,0.0005745033887690667,0.04252810665237433,0.017893969892919453
4,0.03205771879716353,0.005909334529529919,0.8103254769921436,0.8258133674630271,2,0.1,l1,liblinear,"{'AddPoly__degree': 2, 'LR__C': 0.1, 'LR__penalty': 'l1', 'LR__solver': 'liblinear'}",43,0.7682926829268293,0.8257107540173053,0.8375,0.8286066584463625,0.8271604938271605,0.8234567901234567,0.8024691358024691,0.8296296296296296,0.8024691358024691,0.8222222222222222,0.8518518518518519,0.8246913580246914,0.7901234567901234,0.825925925925926,0.7530864197530864,0.8333333333333334,0.8024691358024691,0.8234567901234567,0.8395061728395061,0.828395061728395,0.8395061728395061,0.8185185185185185,0.013531819996528971,0.004116223660622763,0.030299095033407955,0.0038621888082614906
5,0.706195592880249,0.0050688006661155005,0.8170594837261503,0.8236816249684226,2,0.1,l1,saga,"{'AddPoly__degree': 2, 'LR__C': 0.1, 'LR__penalty': 'l1', 'LR__solver': 'saga'}",39,0.7804878048780488,0.8294190358467244,0.8375,0.8261405672009864,0.8271604938271605,0.8209876543209876,0.8024691358024691,0.8222222222222222,0.8148148148148148,0.8185185185185185,0.8518518518518519,0.8209876543209876,0.8271604938271605,0.8234567901234567,0.7530864197530864,0.828395061728395,0.8148148148148148,0.8209876543209876,0.8395061728395061,0.8308641975308642,0.8395061728395061,0.8185185185185185,0.08066897050746737,0.0019339254614366057,0.027805234995520074,0.004156465852920908
6,0.2064762548966841,0.004506414586847479,0.8294051627384961,0.8682372060104689,2,1,l1,liblinear,"{'AddPoly__degree': 2, 'LR__C': 1, 'LR__penalty': 'l1', 'LR__solver': 'liblinear'}",3,0.7804878048780488,0.8665018541409147,0.875,0.872996300863132,0.7777777777777778,0.8629629629629629,0.8024691358024691,0.8753086419753087,0.8024691358024691,0.8753086419753087,0.9012345679012346,0.8604938271604938,0.8271604938271605,0.8716049382716049,0.8148148148148148,0.8691358024691358,0.8518518518518519,0.8666666666666667,0.8395061728395061,0.8629629629629629,0.8518518518518519,0.8666666666666667,0.07305054639042184,0.0007449023107619088,0.03702490338547641,0.004846257435468071
7,0.8902952020818536,0.004354628649624911,0.8294051627384961,0.8535357286737795,2,1,l1,saga,"{'AddPoly__degree': 2, 'LR__C': 1, 'LR__penalty': 'l1', 'LR__solver': 'saga'}",3,0.7682926829268293,0.8553770086526576,0.8625,0.8520345252774353,0.7901234567901234,0.8530864197530864,0.8271604938271605,0.8567901234567902,0.8024691358024691,0.854320987654321,0.9012345679012346,0.8481481481481481,0.8024691358024691,0.8506172839506173,0.8271604938271605,0.854320987654321,0.8271604938271605,0.8555555555555555,0.8148148148148148,0.8580246913580247,0.9012345679012346,0.8506172839506173,0.06615362257698365,0.00022264647636958875,0.04090305804328972,0.0028278051330913683
8,0.9043924591758035,0.005266774784434925,0.8170594837261503,0.9039295315621501,2,10,l1,liblinear,"{'AddPoly__degree': 2, 'LR__C': 10, 'LR__penalty': 'l1', 'LR__solver': 'liblinear'}",39,0.7926829268292683,0.9171817058096415,0.85,0.905055487053021,0.8518518518518519,0.9,0.7654320987654321,0.9024691358024691,0.7901234567901234,0.9037037037037037,0.8641975308641975,0.8975308641975308,0.8271604938271605,0.9037037037037037,0.7777777777777778,0.9061728395061729,0.8148148148148148,0.9037037037037037,0.8271604938271605,0.9,0.8271604938271605,0.9037037037037037,0.21722928641975695,0.002781543076756692,0.030675511544680366,0.004824958387813221
9,1.0022868676619097,0.004553231326016513,0.8249158249158249,0.8591476797827771,2,10,l1,saga,"{'AddPoly__degree': 2, 'LR__C': 10, 'LR__penalty': 'l1', 'LR__solver': 'saga'}",12,0.7682926829268293,0.8627935723114957,0.8625,0.8569667077681874,0.7777777777777778,0.8592592592592593,0.8148148148148148,0.8629629629629629,0.7901234567901234,0.8604938271604938,0.9012345679012346,0.8580246913580247,0.8024691358024691,0.8555555555555555,0.8395061728395061,0.8604938271604938,0.8148148148148148,0.8592592592592593,0.8024691358024691,0.8592592592592593,0.9012345679012346,0.8555555555555555,0.043478656087503474,0.0003870315738285057,0.04384595550455927,0.0023995254909308064
