,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_max_features,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split10_test_score,split10_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.12359408898787065,0.10333178260109642,0.7890011223344556,0.9760941305207236,gini,auto,10,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 10}",160,0.7682926829268293,0.9740420271940667,0.8,0.9753390875462392,0.8024691358024691,0.9728395061728395,0.8024691358024691,0.9814814814814815,0.7654320987654321,0.980246913580247,0.8395061728395061,0.9777777777777777,0.7654320987654321,0.9740740740740741,0.7777777777777778,0.9753086419753086,0.8024691358024691,0.9753086419753086,0.7530864197530864,0.9728395061728395,0.8024691358024691,0.9777777777777777,0.004056448416571292,0.0008496494996729272,0.02403927148110956,0.0027505286019582683
1,0.1364029971036044,0.10341932556845924,0.8080808080808081,0.9843992691564474,gini,auto,20,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 20}",117,0.7804878048780488,0.9814585908529048,0.8375,0.9839704069050554,0.8641975308641975,0.9864197530864197,0.7530864197530864,0.9851851851851852,0.8024691358024691,0.9876543209876543,0.8765432098765432,0.9827160493827161,0.7901234567901234,0.9827160493827161,0.7530864197530864,0.9839506172839506,0.7901234567901234,0.980246913580247,0.7901234567901234,0.9864197530864197,0.8518518518518519,0.9876543209876543,0.008129188401999273,0.0007595092463261373,0.04092712411723476,0.0023724635093911738
2,0.1471452062780207,0.10364270210266113,0.8080808080808081,0.987093149996462,gini,auto,30,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 30}",117,0.8170731707317073,0.9864029666254636,0.825,0.9864364981504316,0.8271604938271605,0.9864197530864197,0.7777777777777778,0.9888888888888889,0.7654320987654321,0.9901234567901235,0.8518518518518519,0.9864197530864197,0.8024691358024691,0.9888888888888889,0.8148148148148148,0.9864197530864197,0.7901234567901234,0.9851851851851852,0.7901234567901234,0.9876543209876543,0.8271604938271605,0.9851851851851852,0.00992787042216667,0.0008347964681335529,0.024247803399206184,0.0015224269755474097
3,0.1703233068639582,0.10494067452170631,0.7968574635241302,0.9887762365130872,gini,auto,40,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 40}",158,0.7439024390243902,0.9864029666254636,0.825,0.9901356350184957,0.8024691358024691,0.9888888888888889,0.7777777777777778,0.991358024691358,0.7777777777777778,0.9901234567901235,0.8395061728395061,0.9888888888888889,0.8148148148148148,0.9888888888888889,0.7777777777777778,0.9901234567901235,0.7777777777777778,0.9864197530864197,0.8148148148148148,0.9901234567901235,0.8148148148148148,0.9851851851851852,0.01867646491619591,0.005776790927659858,0.026790465830430515,0.0018605411561533982
4,0.20115910876880994,0.10583032261241566,0.8013468013468014,0.9884399516853868,gini,auto,50,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 50}",153,0.7926829268292683,0.9876390605686032,0.85,0.9876695437731196,0.8148148148148148,0.9888888888888889,0.7777777777777778,0.9901234567901235,0.7777777777777778,0.991358024691358,0.8765432098765432,0.9888888888888889,0.8024691358024691,0.9901234567901235,0.7901234567901234,0.9864197530864197,0.7654320987654321,0.9864197530864197,0.7777777777777778,0.9876543209876543,0.7901234567901234,0.9876543209876543,0.04681998433814345,0.006334537368299221,0.03227627269308133,0.001514127683042345
5,0.1984804326837713,0.12197672237049449,0.8170594837261503,0.9893378195920445,gini,auto,60,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 60}",44,0.7804878048780488,0.9888751545117429,0.8625,0.9889025893958077,0.8518518518518519,0.9888888888888889,0.8024691358024691,0.991358024691358,0.7530864197530864,0.991358024691358,0.8765432098765432,0.9888888888888889,0.8148148148148148,0.9901234567901235,0.8148148148148148,0.9901234567901235,0.8148148148148148,0.9876543209876543,0.7901234567901234,0.9901234567901235,0.8271604938271605,0.9864197530864197,0.04652246265761933,0.013638176212298058,0.03475929939583133,0.0014196662937770211
6,0.23948305303400214,0.12003283067183061,0.8103254769921436,0.9892254477575189,gini,auto,70,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 70}",95,0.7926829268292683,0.9888751545117429,0.8375,0.9901356350184957,0.8518518518518519,0.9888888888888889,0.8024691358024691,0.991358024691358,0.7654320987654321,0.991358024691358,0.8888888888888888,0.9888888888888889,0.8024691358024691,0.9901234567901235,0.8148148148148148,0.9888888888888889,0.7777777777777778,0.9864197530864197,0.7654320987654321,0.9888888888888889,0.8148148148148148,0.9876543209876543,0.05035114926510485,0.012319903203877913,0.03592292988181259,0.001402814851738496
7,0.30648320371454413,0.11414905027909712,0.8103254769921436,0.9886644189186438,gini,auto,80,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 80}",95,0.7804878048780488,0.9888751545117429,0.825,0.9889025893958077,0.8518518518518519,0.9888888888888889,0.7777777777777778,0.991358024691358,0.7407407407407407,0.991358024691358,0.9012345679012346,0.9864197530864197,0.8024691358024691,0.9901234567901235,0.8148148148148148,0.9876543209876543,0.7777777777777778,0.9851851851851852,0.8024691358024691,0.9901234567901235,0.8395061728395061,0.9864197530864197,0.030410664553975456,0.0103228279353814,0.041624638575592995,0.0019568653777102124
8,0.3396563313224099,0.12706838954578747,0.8103254769921436,0.989562148094219,gini,auto,90,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 90}",95,0.7926829268292683,0.9888751545117429,0.8125,0.9901356350184957,0.8395061728395061,0.9888888888888889,0.7901234567901234,0.991358024691358,0.7407407407407407,0.991358024691358,0.9012345679012346,0.9888888888888889,0.8148148148148148,0.9901234567901235,0.8271604938271605,0.9901234567901235,0.7901234567901234,0.9876543209876543,0.7901234567901234,0.9901234567901235,0.8148148148148148,0.9876543209876543,0.023292682494886238,0.020996873943204916,0.03793040847775365,0.0012203784713800366
9,0.362928954037753,0.12215354225852272,0.8148148148148148,0.9894499146486524,gini,auto,100,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 100}",60,0.7926829268292683,0.9888751545117429,0.85,0.9901356350184957,0.8395061728395061,0.9888888888888889,0.7901234567901234,0.991358024691358,0.7777777777777778,0.991358024691358,0.8888888888888888,0.9888888888888889,0.7901234567901234,0.9901234567901235,0.8148148148148148,0.9901234567901235,0.7777777777777778,0.9876543209876543,0.8148148148148148,0.9901234567901235,0.8271604938271605,0.9864197530864197,0.018361366787259935,0.01620601041158123,0.03293304353367657,0.0014295212820649938
