,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_max_features,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split10_test_score,split10_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.13012320345098322,0.10287135297601874,0.8204264870931538,0.9759814795134161,gini,auto,10,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 10}",33,0.7439024390243902,0.965389369592089,0.825,0.9704069050554871,0.8641975308641975,0.9839506172839506,0.7530864197530864,0.9827160493827161,0.8024691358024691,0.980246913580247,0.8641975308641975,0.9765432098765432,0.8641975308641975,0.971604938271605,0.7901234567901234,0.980246913580247,0.8395061728395061,0.971604938271605,0.8271604938271605,0.9777777777777777,0.8518518518518519,0.9753086419753086,0.0050458466480719525,0.00042000074057087,0.04141690097860681,0.005484037016239347
1,0.14065952734513718,0.10344240882179954,0.813692480359147,0.9852968599430643,gini,auto,20,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 20}",92,0.7682926829268293,0.9814585908529048,0.875,0.9864364981504316,0.8271604938271605,0.9839506172839506,0.7777777777777778,0.991358024691358,0.7777777777777778,0.9901234567901235,0.8888888888888888,0.9851851851851852,0.8271604938271605,0.9864197530864197,0.7530864197530864,0.9851851851851852,0.8148148148148148,0.980246913580247,0.8148148148148148,0.9864197530864197,0.8271604938271605,0.9814814814814815,0.013199255619034718,0.0003672309865955988,0.04073506947649007,0.0033095317023534663
2,0.14235518195412375,0.10456438498063521,0.8181818181818182,0.9859706768097118,gini,auto,30,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 30}",54,0.7926829268292683,0.9851668726823238,0.8375,0.9864364981504316,0.8395061728395061,0.9851851851851852,0.7777777777777778,0.9851851851851852,0.7901234567901234,0.9864197530864197,0.8765432098765432,0.9864197530864197,0.8271604938271605,0.9864197530864197,0.7901234567901234,0.9888888888888889,0.8024691358024691,0.9864197530864197,0.8271604938271605,0.9864197530864197,0.8395061728395061,0.9827160493827161,0.0050213374558642394,0.0010615750086764308,0.028536205091257653,0.0014210749362941063
3,0.17608584057201038,0.10425392064181241,0.8103254769921436,0.9884395361763866,gini,auto,40,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 40}",132,0.7926829268292683,0.9864029666254636,0.8375,0.9901356350184957,0.8148148148148148,0.9876543209876543,0.7777777777777778,0.9888888888888889,0.8024691358024691,0.991358024691358,0.8765432098765432,0.9851851851851852,0.8271604938271605,0.9888888888888889,0.7407407407407407,0.9888888888888889,0.8024691358024691,0.9876543209876543,0.8148148148148148,0.9901234567901235,0.8271604938271605,0.9876543209876543,0.005175828150828573,0.0013474902077695112,0.033113036076675914,0.001690179476640383
4,0.17654137177900833,0.11254824291576039,0.813692480359147,0.9890009808663852,gini,auto,50,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 50}",92,0.7682926829268293,0.9888751545117429,0.825,0.9901356350184957,0.8148148148148148,0.9888888888888889,0.7777777777777778,0.991358024691358,0.7901234567901234,0.991358024691358,0.9135802469135802,0.9876543209876543,0.8148148148148148,0.9888888888888889,0.7777777777777778,0.9901234567901235,0.8148148148148148,0.9876543209876543,0.8271604938271605,0.9876543209876543,0.8271604938271605,0.9864197530864197,0.017641321441848015,0.006682067634261257,0.03776990078833162,0.0015315731740847304
5,0.20988436178727585,0.10905330831354315,0.8204264870931538,0.9894499146486523,gini,auto,60,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 60}",33,0.7804878048780488,0.9888751545117429,0.8375,0.9901356350184957,0.8518518518518519,0.9888888888888889,0.7777777777777778,0.991358024691358,0.8148148148148148,0.9901234567901235,0.8888888888888888,0.9888888888888889,0.8395061728395061,0.9901234567901235,0.7654320987654321,0.9901234567901235,0.8148148148148148,0.9876543209876543,0.8148148148148148,0.9901234567901235,0.8395061728395061,0.9876543209876543,0.04233950465336055,0.00604709487950966,0.03469763877767118,0.0011009869389899808
6,0.22351861000061035,0.11272460764104669,0.8181818181818182,0.989562148094219,gini,auto,70,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 70}",54,0.7804878048780488,0.9888751545117429,0.85,0.9901356350184957,0.8641975308641975,0.9888888888888889,0.7777777777777778,0.991358024691358,0.7901234567901234,0.991358024691358,0.8888888888888888,0.9888888888888889,0.8148148148148148,0.9901234567901235,0.8024691358024691,0.9901234567901235,0.7901234567901234,0.9876543209876543,0.8024691358024691,0.9901234567901235,0.8395061728395061,0.9876543209876543,0.025829761017135685,0.012745433954267279,0.03531943174313862,0.0012203784713800366
7,0.2367706082083962,0.12024426460266113,0.819304152637486,0.989562148094219,gini,auto,80,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 80}",46,0.7682926829268293,0.9888751545117429,0.8375,0.9901356350184957,0.8641975308641975,0.9888888888888889,0.8024691358024691,0.991358024691358,0.8148148148148148,0.991358024691358,0.9012345679012346,0.9888888888888889,0.8271604938271605,0.9901234567901235,0.7654320987654321,0.9901234567901235,0.7901234567901234,0.9876543209876543,0.8148148148148148,0.9901234567901235,0.8271604938271605,0.9876543209876543,0.05096286959127193,0.015655945889878155,0.03800739974454917,0.0012203784713800366
8,0.2866224375638095,0.1177253939888694,0.8181818181818182,0.989562148094219,gini,auto,90,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 90}",54,0.7804878048780488,0.9888751545117429,0.8375,0.9901356350184957,0.8765432098765432,0.9888888888888889,0.8024691358024691,0.991358024691358,0.7777777777777778,0.991358024691358,0.8888888888888888,0.9888888888888889,0.8271604938271605,0.9901234567901235,0.7654320987654321,0.9901234567901235,0.7901234567901234,0.9876543209876543,0.8148148148148148,0.9901234567901235,0.8395061728395061,0.9876543209876543,0.07193298909111757,0.018621957342172975,0.038386038446899945,0.0012203784713800366
9,0.3512418270111084,0.10653346235101874,0.8181818181818182,0.989562148094219,gini,auto,100,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 100}",54,0.7926829268292683,0.9888751545117429,0.8375,0.9901356350184957,0.8518518518518519,0.9888888888888889,0.7777777777777778,0.991358024691358,0.7901234567901234,0.991358024691358,0.9012345679012346,0.9888888888888889,0.8395061728395061,0.9901234567901235,0.7654320987654321,0.9901234567901235,0.8148148148148148,0.9876543209876543,0.8148148148148148,0.9901234567901235,0.8148148148148148,0.9876543209876543,0.019464791323478333,0.003172431431511894,0.03661751324856439,0.0012203784713800366
