,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_AddPoly__degree,param_LR__C,param_LR__penalty,param_LR__solver,params,rank_test_score,split0_test_score,split0_train_score,split10_test_score,split10_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.013139551336115057,0.004282864657315341,0.6161616161616161,0.6161616484922875,2,0.001,l1,liblinear,"{'AddPoly__degree': 2, 'LR__C': 0.001, 'LR__penalty': 'l1', 'LR__solver': 'liblinear'}",67,0.6097560975609756,0.6168108776266996,0.6125,0.6165228113440198,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.0039603469454728155,0.0012672697794445013,0.0024516384267728054,0.00024594336285746834
1,0.031897631558504974,0.004447568546641956,0.6161616161616161,0.6161616484922875,2,0.001,l1,saga,"{'AddPoly__degree': 2, 'LR__C': 0.001, 'LR__penalty': 'l1', 'LR__solver': 'saga'}",67,0.6097560975609756,0.6168108776266996,0.6125,0.6165228113440198,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.005478855819461994,0.0009621605939332082,0.0024516384267728054,0.00024594336285746834
2,0.011186534708196466,0.0035186897624622693,0.7564534231200898,0.7551048885755995,2,0.01,l1,liblinear,"{'AddPoly__degree': 2, 'LR__C': 0.01, 'LR__penalty': 'l1', 'LR__solver': 'liblinear'}",59,0.7317073170731707,0.7379480840543882,0.75,0.7533908754623921,0.7160493827160493,0.762962962962963,0.7407407407407407,0.7432098765432099,0.8271604938271605,0.7506172839506173,0.7530864197530864,0.7506172839506173,0.7654320987654321,0.7654320987654321,0.7777777777777778,0.7641975308641975,0.7407407407407407,0.7469135802469136,0.7530864197530864,0.7567901234567901,0.7654320987654321,0.774074074074074,0.0037651358250783483,0.0010130953156396766,0.027675802132153093,0.010268692837538933
3,0.4511106447740035,0.0036852576515891337,0.7328843995510662,0.7562299966265424,2,0.01,l1,saga,"{'AddPoly__degree': 2, 'LR__C': 0.01, 'LR__penalty': 'l1', 'LR__solver': 'saga'}",66,0.6707317073170732,0.7589616810877626,0.7625,0.749691738594328,0.654320987654321,0.7604938271604939,0.7407407407407407,0.7518518518518519,0.7530864197530864,0.7506172839506173,0.7283950617283951,0.7530864197530864,0.7901234567901234,0.7469135802469136,0.6790123456790124,0.7580246913580246,0.7407407407407407,0.7913580246913581,0.7901234567901234,0.7469135802469136,0.7530864197530864,0.7506172839506173,0.0529834653974284,0.001136500412943837,0.044069957184638964,0.011951557511756753
4,0.021544218063354492,0.00339607758955522,0.8125701459034792,0.8216612828486443,2,0.1,l1,liblinear,"{'AddPoly__degree': 2, 'LR__C': 0.1, 'LR__penalty': 'l1', 'LR__solver': 'liblinear'}",44,0.8048780487804879,0.823238566131026,0.8375,0.8212083847102343,0.8024691358024691,0.8209876543209876,0.7901234567901234,0.8234567901234567,0.8148148148148148,0.8197530864197531,0.8518518518518519,0.8185185185185185,0.8148148148148148,0.8246913580246914,0.7901234567901234,0.8234567901234567,0.7777777777777778,0.8209876543209876,0.8148148148148148,0.8246913580246914,0.8395061728395061,0.817283950617284,0.004814655734089665,0.0005835932163889667,0.021904105511457807,0.0023566176198035528
5,0.5533841089768843,0.003456657583063299,0.8114478114478114,0.8227841718865179,2,0.1,l1,saga,"{'AddPoly__degree': 2, 'LR__C': 0.1, 'LR__penalty': 'l1', 'LR__solver': 'saga'}",46,0.7926829268292683,0.826946847960445,0.8375,0.8199753390875463,0.7901234567901234,0.8222222222222222,0.8024691358024691,0.8246913580246914,0.8148148148148148,0.8209876543209876,0.8518518518518519,0.8222222222222222,0.8271604938271605,0.825925925925926,0.7901234567901234,0.8222222222222222,0.7654320987654321,0.8222222222222222,0.8148148148148148,0.8246913580246914,0.8395061728395061,0.8185185185185185,0.05214999468849969,0.0002662128572407115,0.02490645032781541,0.002431781499687285
6,0.13762064413590866,0.003067536787553267,0.8271604938271605,0.8621779831552036,2,1,l1,liblinear,"{'AddPoly__degree': 2, 'LR__C': 1, 'LR__penalty': 'l1', 'LR__solver': 'liblinear'}",4,0.7682926829268293,0.8640296662546354,0.875,0.8581997533908755,0.7777777777777778,0.8592592592592593,0.8024691358024691,0.8666666666666667,0.8271604938271605,0.8691358024691358,0.9135802469135802,0.8567901234567902,0.8148148148148148,0.8617283950617284,0.8148148148148148,0.8654320987654321,0.8148148148148148,0.8592592592592593,0.8024691358024691,0.8666666666666667,0.8888888888888888,0.8567901234567902,0.021897679916581696,8.357724055828425e-05,0.04386193289897387,0.004197945512397185
7,0.7461277571591464,0.0034394264221191406,0.8249158249158249,0.8462415227504032,2,1,l1,saga,"{'AddPoly__degree': 2, 'LR__C': 1, 'LR__penalty': 'l1', 'LR__solver': 'saga'}",9,0.7804878048780488,0.8529048207663782,0.8625,0.840937114673243,0.7654320987654321,0.8518518518518519,0.8148148148148148,0.8469135802469135,0.8024691358024691,0.8444444444444444,0.9012345679012346,0.8382716049382716,0.8271604938271605,0.8481481481481481,0.8148148148148148,0.8444444444444444,0.8024691358024691,0.8518518518518519,0.8024691358024691,0.8506172839506173,0.9012345679012346,0.8382716049382716,0.11025050248806871,0.0004331977130190914,0.04296026091006515,0.0051541704143243825
8,1.1656903136860242,0.0036989775570956144,0.8204264870931538,0.8911339452550968,2,10,l1,liblinear,"{'AddPoly__degree': 2, 'LR__C': 10, 'LR__penalty': 'l1', 'LR__solver': 'liblinear'}",20,0.8414634146341463,0.899876390605686,0.8625,0.8964241676942046,0.8148148148148148,0.891358024691358,0.7901234567901234,0.8950617283950617,0.7530864197530864,0.8876543209876543,0.8888888888888888,0.8790123456790123,0.8271604938271605,0.8925925925925926,0.7777777777777778,0.8962962962962963,0.8395061728395061,0.8864197530864197,0.7901234567901234,0.8950617283950617,0.8395061728395061,0.8827160493827161,0.33308618356434627,0.0009236160873249787,0.03799341293704869,0.006151312032411113
9,0.7728411067615856,0.003168431195345792,0.8215488215488216,0.8503947158449503,2,10,l1,saga,"{'AddPoly__degree': 2, 'LR__C': 10, 'LR__penalty': 'l1', 'LR__solver': 'saga'}",13,0.7804878048780488,0.8603213844252163,0.8625,0.843403205918619,0.7530864197530864,0.8567901234567902,0.8024691358024691,0.8493827160493828,0.7901234567901234,0.8481481481481481,0.9012345679012346,0.8432098765432099,0.8148148148148148,0.8518518518518519,0.8148148148148148,0.8444444444444444,0.8148148148148148,0.8555555555555555,0.8024691358024691,0.8567901234567902,0.9012345679012346,0.8444444444444444,0.12468248697613893,0.00012690459762615142,0.04532861531200577,0.0059274748136460545
