,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_max_features,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
86,0.15963621139526368,0.00648949146270752,0.813692480359147,0.9893999364999984,entropy,auto,70,"{'criterion': 'entropy', 'max_features': 'auto', 'n_estimators': 70}",122,0.7888888888888889,0.9887640449438202,0.8444444444444444,0.9887640449438202,0.7303370786516854,0.9925187032418953,0.8426966292134831,0.9887780548628429,0.8426966292134831,0.9912718204488778,0.8426966292134831,0.9875311720698254,0.797752808988764,0.9887780548628429,0.7640449438202247,0.9900249376558603,0.8426966292134831,0.9875311720698254,0.8409090909090909,0.9900373599003736,0.00556499609556883,0.00028575499535436223,0.03914802336090888,0.0015031414178070038
87,0.18389465808868408,0.0075235128402709964,0.8103254769921436,0.9893999364999984,entropy,auto,80,"{'criterion': 'entropy', 'max_features': 'auto', 'n_estimators': 80}",146,0.7777777777777778,0.9887640449438202,0.8555555555555555,0.9887640449438202,0.7303370786516854,0.9912718204488778,0.8764044943820225,0.9887780548628429,0.8539325842696629,0.9912718204488778,0.8314606741573034,0.9887780548628429,0.7865168539325843,0.9887780548628429,0.7640449438202247,0.9900249376558603,0.797752808988764,0.9875311720698254,0.8295454545454546,0.9900373599003736,0.004700492287624174,0.0003555602456940401,0.0441169547469316,0.0011517830100383696
88,0.2111422300338745,0.008254551887512207,0.8148148148148148,0.9893999364999984,entropy,auto,90,"{'criterion': 'entropy', 'max_features': 'auto', 'n_estimators': 90}",109,0.8,0.9887640449438202,0.8555555555555555,0.9887640449438202,0.7303370786516854,0.9925187032418953,0.8539325842696629,0.9887780548628429,0.8426966292134831,0.9912718204488778,0.8314606741573034,0.9887780548628429,0.797752808988764,0.9887780548628429,0.7415730337078652,0.9900249376558603,0.8426966292134831,0.986284289276808,0.8522727272727273,0.9900373599003736,0.010033144320760847,0.0003122455445326014,0.04406806816736277,0.0016032396769764155
89,0.23028230667114258,0.009907126426696777,0.8181818181818182,0.9895246247793,entropy,auto,100,"{'criterion': 'entropy', 'max_features': 'auto', 'n_estimators': 100}",66,0.8,0.9887640449438202,0.8555555555555555,0.9887640449438202,0.7415730337078652,0.9925187032418953,0.8651685393258427,0.9887780548628429,0.8651685393258427,0.9912718204488778,0.8202247191011236,0.9887780548628429,0.797752808988764,0.9887780548628429,0.7528089887640449,0.9900249376558603,0.8426966292134831,0.9875311720698254,0.8409090909090909,0.9900373599003736,0.004632174377466525,0.0019911230789403703,0.042211371574789706,0.0013904433042906767
90,0.25385892391204834,0.009965348243713378,0.8148148148148148,0.9895246247793,entropy,auto,110,"{'criterion': 'entropy', 'max_features': 'auto', 'n_estimators': 110}",109,0.7777777777777778,0.9887640449438202,0.8444444444444444,0.9887640449438202,0.7415730337078652,0.9925187032418953,0.8651685393258427,0.9887780548628429,0.8426966292134831,0.9912718204488778,0.8314606741573034,0.9887780548628429,0.8089887640449438,0.9887780548628429,0.7528089887640449,0.9900249376558603,0.8539325842696629,0.9875311720698254,0.8295454545454546,0.9900373599003736,0.003469050680943096,0.00031776921674444967,0.0410289835261417,0.0013904433042906767
91,0.2743670463562012,0.01108536720275879,0.813692480359147,0.9895246247793,entropy,auto,120,"{'criterion': 'entropy', 'max_features': 'auto', 'n_estimators': 120}",122,0.7555555555555555,0.9887640449438202,0.8555555555555555,0.9887640449438202,0.7415730337078652,0.9925187032418953,0.8651685393258427,0.9887780548628429,0.8426966292134831,0.9912718204488778,0.8314606741573034,0.9887780548628429,0.797752808988764,0.9887780548628429,0.7640449438202247,0.9900249376558603,0.8539325842696629,0.9875311720698254,0.8295454545454546,0.9900373599003736,0.0046780063580912,0.000553999377594586,0.04331704344066861,0.0013904433042906767
92,0.2981630802154541,0.011849594116210938,0.813692480359147,0.9895246247793,entropy,auto,130,"{'criterion': 'entropy', 'max_features': 'auto', 'n_estimators': 130}",122,0.7666666666666667,0.9887640449438202,0.8666666666666667,0.9887640449438202,0.7415730337078652,0.9925187032418953,0.8764044943820225,0.9887780548628429,0.8764044943820225,0.9912718204488778,0.8202247191011236,0.9887780548628429,0.797752808988764,0.9887780548628429,0.7640449438202247,0.9900249376558603,0.797752808988764,0.9875311720698254,0.8295454545454546,0.9900373599003736,0.0035129210832513516,0.0004424332332564658,0.04623963857379789,0.0013904433042906767
93,0.32125492095947267,0.013455748558044434,0.8148148148148148,0.9895246247793,entropy,auto,140,"{'criterion': 'entropy', 'max_features': 'auto', 'n_estimators': 140}",109,0.7888888888888889,0.9887640449438202,0.8555555555555555,0.9887640449438202,0.7415730337078652,0.9925187032418953,0.8764044943820225,0.9887780548628429,0.8764044943820225,0.9912718204488778,0.8202247191011236,0.9887780548628429,0.797752808988764,0.9887780548628429,0.7640449438202247,0.9900249376558603,0.797752808988764,0.9875311720698254,0.8295454545454546,0.9900373599003736,0.005522028965545417,0.00251710018331083,0.043233923970066805,0.0013904433042906767
94,0.34351136684417727,0.013810992240905762,0.8159371492704826,0.9895246247793,entropy,auto,150,"{'criterion': 'entropy', 'max_features': 'auto', 'n_estimators': 150}",89,0.7666666666666667,0.9887640449438202,0.8555555555555555,0.9887640449438202,0.7415730337078652,0.9925187032418953,0.8764044943820225,0.9887780548628429,0.8651685393258427,0.9912718204488778,0.8426966292134831,0.9887780548628429,0.797752808988764,0.9887780548628429,0.7752808988764045,0.9900249376558603,0.8089887640449438,0.9875311720698254,0.8295454545454546,0.9900373599003736,0.0032979937481948506,0.0005031527901602095,0.04308405921905996,0.0013904433042906767
95,0.37332735061645506,0.014751195907592773,0.8159371492704826,0.9895246247793,entropy,auto,160,"{'criterion': 'entropy', 'max_features': 'auto', 'n_estimators': 160}",89,0.7888888888888889,0.9887640449438202,0.8222222222222222,0.9887640449438202,0.7528089887640449,0.9925187032418953,0.8876404494382022,0.9887780548628429,0.8314606741573034,0.9912718204488778,0.8426966292134831,0.9887780548628429,0.797752808988764,0.9887780548628429,0.7752808988764045,0.9900249376558603,0.8314606741573034,0.9875311720698254,0.8295454545454546,0.9900373599003736,0.010657433444152285,0.0006003231542148333,0.03640898739438329,0.0013904433042906767
