,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_max_features,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split10_test_score,split10_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.1303577639839866,0.10281738367947665,0.8148148148148148,0.96879923231043,gini,auto,10,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 10}",76,0.7682926829268293,0.9703337453646477,0.8625,0.969173859432799,0.8024691358024691,0.9703703703703703,0.7901234567901234,0.9703703703703703,0.8148148148148148,0.9629629629629629,0.8518518518518519,0.9691358024691358,0.8271604938271605,0.971604938271605,0.7160493827160493,0.9691358024691358,0.8148148148148148,0.9691358024691358,0.8641975308641975,0.9679012345679012,0.8518518518518519,0.9666666666666667,0.007290739934506957,0.00040122306130439,0.04294613448291111,0.00223728987481937
1,0.14822983741760254,0.10348612611944025,0.8125701459034792,0.9776659536829876,gini,auto,20,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 20}",105,0.7439024390243902,0.9789864029666254,0.8625,0.9753390875462392,0.8518518518518519,0.9765432098765432,0.7777777777777778,0.9765432098765432,0.8641975308641975,0.9790123456790123,0.8395061728395061,0.9790123456790123,0.8395061728395061,0.9765432098765432,0.7407407407407407,0.9777777777777777,0.8395061728395061,0.9777777777777777,0.7530864197530864,0.9777777777777777,0.8271604938271605,0.9790123456790123,0.017367643210947643,0.0015807919602310362,0.04645812566971656,0.0012216003437793032
2,0.1514779437672008,0.10500043088739569,0.8114478114478114,0.9826042263142966,gini,auto,30,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 30}",117,0.7195121951219512,0.9826946847960445,0.8875,0.9790382244143033,0.8024691358024691,0.9814814814814815,0.7901234567901234,0.9864197530864197,0.8271604938271605,0.9839506172839506,0.8641975308641975,0.9839506172839506,0.8271604938271605,0.9839506172839506,0.7530864197530864,0.9814814814814815,0.8148148148148148,0.9827160493827161,0.7901234567901234,0.9827160493827161,0.8518518518518519,0.980246913580247,0.010751330446261727,0.004211317817727284,0.046304615589169075,0.0019264698475464407
3,0.16502154957164417,0.10372317921031605,0.813692480359147,0.982715906204028,gini,auto,40,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 40}",89,0.7560975609756098,0.9826946847960445,0.8875,0.9839704069050554,0.8148148148148148,0.9814814814814815,0.7777777777777778,0.9827160493827161,0.8271604938271605,0.9827160493827161,0.8518518518518519,0.9827160493827161,0.8518518518518519,0.9827160493827161,0.7283950617283951,0.9827160493827161,0.8271604938271605,0.9827160493827161,0.8024691358024691,0.9839506172839506,0.8271604938271605,0.9814814814814815,0.009474210733120903,0.0008009400801959767,0.04357605657795435,0.000747501457717495
4,0.17263523015108975,0.10847048325972124,0.8170594837261503,0.9839507515674272,gini,auto,50,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 50}",58,0.7682926829268293,0.9851668726823238,0.875,0.9839704069050554,0.8024691358024691,0.9827160493827161,0.7901234567901234,0.9851851851851852,0.8271604938271605,0.9864197530864197,0.8641975308641975,0.9839506172839506,0.8271604938271605,0.9839506172839506,0.7407407407407407,0.9839506172839506,0.8271604938271605,0.9827160493827161,0.7901234567901234,0.9839506172839506,0.8765432098765432,0.9814814814814815,0.018559125567198128,0.01018431154311786,0.0418635742370683,0.0012878948840212231
5,0.18381452560424805,0.10859053785150702,0.8080808080808081,0.9841752184585608,gini,auto,60,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 60}",148,0.7073170731707317,0.9851668726823238,0.8875,0.9839704069050554,0.8271604938271605,0.9839506172839506,0.8024691358024691,0.9864197530864197,0.7901234567901234,0.9864197530864197,0.8518518518518519,0.9839506172839506,0.8148148148148148,0.9839506172839506,0.7283950617283951,0.9839506172839506,0.8271604938271605,0.9827160493827161,0.8148148148148148,0.9839506172839506,0.8395061728395061,0.9814814814814815,0.014735579240139237,0.014480449676155149,0.049482976572394866,0.001373079451949956
6,0.2694261941042813,0.10457634925842285,0.8181818181818182,0.9841752184585608,gini,auto,70,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 70}",48,0.7682926829268293,0.9851668726823238,0.8875,0.9839704069050554,0.8024691358024691,0.9839506172839506,0.8024691358024691,0.9864197530864197,0.8271604938271605,0.9864197530864197,0.8641975308641975,0.9839506172839506,0.8518518518518519,0.9839506172839506,0.7407407407407407,0.9839506172839506,0.8271604938271605,0.9827160493827161,0.7901234567901234,0.9839506172839506,0.8395061728395061,0.9814814814814815,0.052028636469071854,0.0012448481220796788,0.04091075622141341,0.001373079451949956
7,0.23399216478521173,0.12669723684137518,0.813692480359147,0.9841752184585608,gini,auto,80,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 80}",89,0.7682926829268293,0.9851668726823238,0.8625,0.9839704069050554,0.8148148148148148,0.9839506172839506,0.7901234567901234,0.9864197530864197,0.8271604938271605,0.9864197530864197,0.8518518518518519,0.9839506172839506,0.8271604938271605,0.9839506172839506,0.7160493827160493,0.9839506172839506,0.8271604938271605,0.9827160493827161,0.8024691358024691,0.9839506172839506,0.8641975308641975,0.9814814814814815,0.049965504102224445,0.02027565601170952,0.041786588349071,0.001373079451949956
8,0.27911851622841577,0.11544400995427911,0.8092031425364759,0.9841752184585608,gini,auto,90,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 90}",139,0.7439024390243902,0.9851668726823238,0.875,0.9839704069050554,0.8024691358024691,0.9839506172839506,0.7777777777777778,0.9864197530864197,0.8148148148148148,0.9864197530864197,0.8641975308641975,0.9839506172839506,0.8271604938271605,0.9839506172839506,0.7283950617283951,0.9839506172839506,0.8271604938271605,0.9827160493827161,0.7901234567901234,0.9839506172839506,0.8518518518518519,0.9814814814814815,0.06287729833522304,0.009584183481773046,0.044761189551914986,0.001373079451949956
9,0.33739651333202014,0.11973929405212402,0.8114478114478114,0.9841752184585608,gini,auto,100,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 100}",117,0.7560975609756098,0.9851668726823238,0.875,0.9839704069050554,0.8148148148148148,0.9839506172839506,0.7777777777777778,0.9864197530864197,0.8148148148148148,0.9864197530864197,0.8518518518518519,0.9839506172839506,0.8271604938271605,0.9839506172839506,0.7283950617283951,0.9839506172839506,0.8271604938271605,0.9827160493827161,0.7901234567901234,0.9839506172839506,0.8641975308641975,0.9814814814814815,0.02855473187821711,0.01418987142087889,0.04317840274310261,0.001373079451949956
