,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_penalty,param_solver,params,rank_test_score,split0_test_score,split0_train_score,split10_test_score,split10_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.0023761662569912996,0.00046589157798073507,0.6161616161616161,0.6161616484922875,0.001,l1,liblinear,"{'C': 0.001, 'penalty': 'l1', 'solver': 'liblinear'}",34,0.6097560975609756,0.6168108776266996,0.6125,0.6165228113440198,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.00047038789069530506,0.00014663711603748837,0.0024516384267728054,0.00024594336285746834
1,0.10959588397632945,0.00036623261191628194,0.6161616161616161,0.6161616484922875,0.001,l1,saga,"{'C': 0.001, 'penalty': 'l1', 'solver': 'saga'}",34,0.6097560975609756,0.6168108776266996,0.6125,0.6165228113440198,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.002464796539334619,6.529484007078811e-05,0.0024516384267728054,0.00024594336285746834
2,0.0025201494043523617,0.00037587772716175425,0.622895622895623,0.6333412736778185,0.01,l1,liblinear,"{'C': 0.01, 'penalty': 'l1', 'solver': 'liblinear'}",32,0.6341463414634146,0.688504326328801,0.6125,0.6177558569667078,0.6296296296296297,0.662962962962963,0.6296296296296297,0.6246913580246913,0.6172839506172839,0.6197530864197531,0.6419753086419753,0.6308641975308642,0.6172839506172839,0.6197530864197531,0.6049382716049383,0.6493827160493827,0.6172839506172839,0.6172839506172839,0.6172839506172839,0.6172839506172839,0.6296296296296297,0.6185185185185185,0.00034336411479423475,0.00011428400337997397,0.010372082437890357,0.022575658396757025
3,0.11236730488863858,0.0004044229334050959,0.6195286195286195,0.6195286528856616,0.01,l1,saga,"{'C': 0.01, 'penalty': 'l1', 'solver': 'saga'}",33,0.6097560975609756,0.6205191594561187,0.6125,0.6202219482120839,0.6172839506172839,0.6197530864197531,0.6296296296296297,0.6185185185185185,0.6172839506172839,0.6197530864197531,0.6172839506172839,0.6197530864197531,0.6172839506172839,0.6197530864197531,0.6172839506172839,0.6197530864197531,0.6172839506172839,0.6197530864197531,0.6296296296296297,0.6185185185185185,0.6296296296296297,0.6185185185185185,0.005466927891716406,0.00012190107932656388,0.006618124348106693,0.0006623030384511223
4,0.0061788125471635294,0.00027212229642001063,0.8069584736251403,0.810102065209907,0.1,l1,liblinear,"{'C': 0.1, 'penalty': 'l1', 'solver': 'liblinear'}",24,0.8048780487804879,0.8121137206427689,0.8,0.8027127003699137,0.7777777777777778,0.8148148148148148,0.8395061728395061,0.8074074074074075,0.7777777777777778,0.8135802469135802,0.8765432098765432,0.808641975308642,0.8024691358024691,0.8111111111111111,0.7901234567901234,0.808641975308642,0.8024691358024691,0.8123456790123457,0.8024691358024691,0.8111111111111111,0.8024691358024691,0.808641975308642,0.0037858628942203055,5.9131239829827866e-05,0.027002782426511177,0.0032147973993746164
5,0.1120909560810436,0.00031020424582741475,0.8013468013468014,0.8081932666436429,0.1,l1,saga,"{'C': 0.1, 'penalty': 'l1', 'solver': 'saga'}",25,0.7804878048780488,0.8133498145859085,0.7875,0.8113440197287299,0.7777777777777778,0.817283950617284,0.8271604938271605,0.8024691358024691,0.8024691358024691,0.7987654320987654,0.8395061728395061,0.8037037037037037,0.8024691358024691,0.8074074074074075,0.7654320987654321,0.8111111111111111,0.8024691358024691,0.817283950617284,0.8148148148148148,0.8049382716049382,0.8148148148148148,0.8024691358024691,0.006435315430490325,4.401935744947405e-05,0.02124369188945818,0.0060007292969636505
6,0.05121753432533958,0.00035281614823774856,0.8226711560044894,0.8309765231787164,1,l1,liblinear,"{'C': 1, 'penalty': 'l1', 'solver': 'liblinear'}",4,0.7560975609756098,0.8331273176761433,0.85,0.8323057953144266,0.8024691358024691,0.8358024691358025,0.8148148148148148,0.8308641975308642,0.8271604938271605,0.8308641975308642,0.8765432098765432,0.8246913580246914,0.8395061728395061,0.8308641975308642,0.8024691358024691,0.837037037037037,0.7901234567901234,0.828395061728395,0.8271604938271605,0.8320987654320988,0.8641975308641975,0.8246913580246914,0.008107868408938098,0.00010008944114091326,0.033182809693685505,0.003734121389461319
7,0.11043665625832298,0.0003553737293590199,0.8237934904601572,0.8320988572922605,1,l1,saga,"{'C': 1, 'penalty': 'l1', 'solver': 'saga'}",1,0.7560975609756098,0.8318912237330037,0.85,0.8310727496917386,0.8024691358024691,0.8382716049382716,0.8148148148148148,0.8345679012345679,0.8271604938271605,0.8308641975308642,0.8765432098765432,0.828395061728395,0.8395061728395061,0.8345679012345679,0.8024691358024691,0.8358024691358025,0.7901234567901234,0.8296296296296296,0.8271604938271605,0.8320987654320988,0.8765432098765432,0.825925925925926,0.005568163992679165,4.567277310311078e-05,0.034740583877062206,0.0033649607844123863
8,0.09446920048106801,0.000334067778153853,0.8226711560044894,0.8342303240353178,10,l1,liblinear,"{'C': 10, 'penalty': 'l1', 'solver': 'liblinear'}",4,0.7804878048780488,0.8318912237330037,0.8375,0.8397040690505548,0.7901234567901234,0.8358024691358025,0.8024691358024691,0.8407407407407408,0.8271604938271605,0.837037037037037,0.8765432098765432,0.8296296296296296,0.8148148148148148,0.8345679012345679,0.8024691358024691,0.8382716049382716,0.8024691358024691,0.8345679012345679,0.8395061728395061,0.828395061728395,0.8765432098765432,0.825925925925926,0.017198555673000233,3.6046294183537516e-05,0.030854484449913094,0.0045617744724976905
9,0.11239121176979759,0.0003333958712491122,0.8204264870931538,0.8335572004819582,10,l1,saga,"{'C': 10, 'penalty': 'l1', 'solver': 'saga'}",10,0.7560975609756098,0.8331273176761433,0.825,0.8384710234278668,0.7901234567901234,0.837037037037037,0.8024691358024691,0.8395061728395061,0.8271604938271605,0.8333333333333334,0.8888888888888888,0.8296296296296296,0.8271604938271605,0.8395061728395061,0.8024691358024691,0.8345679012345679,0.8024691358024691,0.8345679012345679,0.8395061728395061,0.825925925925926,0.8641975308641975,0.8234567901234567,0.006332744945874238,7.6686143173617e-05,0.03457976867534452,0.005090042542462776
