,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_decision_function_shape,param_degree,param_kernel,params,rank_test_score,split0_test_score,split0_train_score,split10_test_score,split10_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
201,0.15816207365556198,0.003204324028708718,0.819304152637486,0.9043776329579235,250.00075,ovr,,rbf,"{'C': 250.00075, 'decision_function_shape': 'ovr', 'kernel': 'rbf'}",157,0.8048780487804879,0.9097651421508035,0.8625,0.905055487053021,0.7777777777777778,0.9024691358024691,0.7901234567901234,0.9098765432098765,0.7654320987654321,0.9098765432098765,0.8888888888888888,0.8962962962962963,0.8271604938271605,0.9024691358024691,0.8148148148148148,0.9074074074074074,0.8148148148148148,0.9024691358024691,0.8271604938271605,0.9049382716049382,0.8395061728395061,0.8975308641975308,0.028010178500897993,0.000285747345002886,0.034305562853695855,0.004498160706706383
202,13.783942092548717,0.001877979798750444,0.8103254769921436,0.8248046513688844,250.00075,ovr,,linear,"{'C': 250.00075, 'decision_function_shape': 'ovr', 'kernel': 'linear'}",227,0.7926829268292683,0.8294190358467244,0.8375,0.8199753390875463,0.7901234567901234,0.8222222222222222,0.8395061728395061,0.828395061728395,0.7777777777777778,0.8185185185185185,0.8888888888888888,0.8234567901234567,0.7654320987654321,0.8333333333333334,0.8024691358024691,0.8209876543209876,0.7901234567901234,0.8333333333333334,0.7901234567901234,0.8308641975308642,0.8395061728395061,0.8123456790123457,7.0798981837106725,4.980565810524056e-05,0.034746525087965295,0.006449082913321491
203,0.034296512603759766,0.002449100667780096,0.7104377104377104,0.7199771998973034,250.00075,ovr,,sigmoid,"{'C': 250.00075, 'decision_function_shape': 'ovr', 'kernel': 'sigmoid'}",253,0.6829268292682927,0.723114956736712,0.6875,0.7262638717632552,0.7283950617283951,0.7209876543209877,0.691358024691358,0.7197530864197531,0.7283950617283951,0.717283950617284,0.7530864197530864,0.7148148148148148,0.6666666666666666,0.7246913580246913,0.7530864197530864,0.717283950617284,0.7530864197530864,0.7160493827160493,0.654320987654321,0.7123456790123457,0.7160493827160493,0.7271604938271605,0.007504943866158191,9.013719253822173e-05,0.034176043825218515,0.004662103179260306
204,0.1694136532870206,0.0031510699879039416,0.8181818181818182,0.905500382922591,300.00069999999994,ovo,,rbf,"{'C': 300.00069999999994, 'decision_function_shape': 'ovo', 'kernel': 'rbf'}",175,0.7926829268292683,0.9110012360939431,0.8625,0.9025893958076449,0.7654320987654321,0.9024691358024691,0.7901234567901234,0.9098765432098765,0.7654320987654321,0.9111111111111111,0.8888888888888888,0.9012345679012346,0.8271604938271605,0.9024691358024691,0.8271604938271605,0.9074074074074074,0.8271604938271605,0.9049382716049382,0.8271604938271605,0.9061728395061729,0.8271604938271605,0.9012345679012346,0.020467720107130265,9.120145213739944e-05,0.036122246968868725,0.003674735172114215
205,14.036348342895508,0.001878976821899414,0.8114478114478114,0.8253658185967182,300.00069999999994,ovo,,linear,"{'C': 300.00069999999994, 'decision_function_shape': 'ovo', 'kernel': 'linear'}",203,0.7926829268292683,0.8294190358467244,0.8375,0.8199753390875463,0.7901234567901234,0.8222222222222222,0.8395061728395061,0.8308641975308642,0.7901234567901234,0.8209876543209876,0.8888888888888888,0.8234567901234567,0.7654320987654321,0.8333333333333334,0.8024691358024691,0.8222222222222222,0.7901234567901234,0.8333333333333334,0.7901234567901234,0.8308641975308642,0.8395061728395061,0.8123456790123457,9.377736328752462,6.031326075096484e-05,0.033865299990261485,0.006360488164819296
206,0.03054588491266424,0.002501401034268466,0.7104377104377104,0.7200892946117878,300.00069999999994,ovo,,sigmoid,"{'C': 300.00069999999994, 'decision_function_shape': 'ovo', 'kernel': 'sigmoid'}",253,0.6829268292682927,0.7218788627935723,0.6875,0.7262638717632552,0.7283950617283951,0.7209876543209877,0.691358024691358,0.7197530864197531,0.7283950617283951,0.7209876543209877,0.7530864197530864,0.7160493827160493,0.6666666666666666,0.7246913580246913,0.7530864197530864,0.7148148148148148,0.7530864197530864,0.7160493827160493,0.654320987654321,0.7123456790123457,0.7160493827160493,0.7271604938271605,0.0015193210814783658,0.00010080189640690298,0.034176043825218515,0.0046187506721901694
207,0.19312641837380148,0.0032583583484996448,0.8181818181818182,0.905500382922591,300.00069999999994,ovr,,rbf,"{'C': 300.00069999999994, 'decision_function_shape': 'ovr', 'kernel': 'rbf'}",175,0.7926829268292683,0.9110012360939431,0.8625,0.9025893958076449,0.7654320987654321,0.9024691358024691,0.7901234567901234,0.9098765432098765,0.7654320987654321,0.9111111111111111,0.8888888888888888,0.9012345679012346,0.8271604938271605,0.9024691358024691,0.8271604938271605,0.9074074074074074,0.8271604938271605,0.9049382716049382,0.8271604938271605,0.9061728395061729,0.8271604938271605,0.9012345679012346,0.04871663026666051,0.0006285112962986386,0.036122246968868725,0.003674735172114215
208,14.021419828588312,0.0019170370968905363,0.8114478114478114,0.8253658185967182,300.00069999999994,ovr,,linear,"{'C': 300.00069999999994, 'decision_function_shape': 'ovr', 'kernel': 'linear'}",203,0.7926829268292683,0.8294190358467244,0.8375,0.8199753390875463,0.7901234567901234,0.8222222222222222,0.8395061728395061,0.8308641975308642,0.7901234567901234,0.8209876543209876,0.8888888888888888,0.8234567901234567,0.7654320987654321,0.8333333333333334,0.8024691358024691,0.8222222222222222,0.7901234567901234,0.8333333333333334,0.7901234567901234,0.8308641975308642,0.8395061728395061,0.8123456790123457,9.46263978540407,9.112106598098321e-05,0.033865299990261485,0.006360488164819296
209,0.03180696747519753,0.0024312626231800427,0.7104377104377104,0.7200892946117878,300.00069999999994,ovr,,sigmoid,"{'C': 300.00069999999994, 'decision_function_shape': 'ovr', 'kernel': 'sigmoid'}",253,0.6829268292682927,0.7218788627935723,0.6875,0.7262638717632552,0.7283950617283951,0.7209876543209877,0.691358024691358,0.7197530864197531,0.7283950617283951,0.7209876543209877,0.7530864197530864,0.7160493827160493,0.6666666666666666,0.7246913580246913,0.7530864197530864,0.7148148148148148,0.7530864197530864,0.7160493827160493,0.654320987654321,0.7123456790123457,0.7160493827160493,0.7271604938271605,0.0027362429215161475,0.0001272396123245527,0.034176043825218515,0.0046187506721901694
210,0.19027029384266247,0.003255605697631836,0.8181818181818182,0.9053881494770242,350.00064999999995,ovo,,rbf,"{'C': 350.00064999999995, 'decision_function_shape': 'ovo', 'kernel': 'rbf'}",175,0.7926829268292683,0.9110012360939431,0.8625,0.9025893958076449,0.7901234567901234,0.9049382716049382,0.7901234567901234,0.908641975308642,0.7530864197530864,0.9123456790123456,0.8888888888888888,0.9024691358024691,0.8148148148148148,0.9037037037037037,0.8271604938271605,0.9049382716049382,0.8271604938271605,0.9037037037037037,0.8271604938271605,0.9061728395061729,0.8271604938271605,0.8987654320987655,0.034368322057396844,0.0005262662482268553,0.0353467509446521,0.003782863553648541
