,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_penalty,param_solver,params,rank_test_score,split0_test_score,split0_train_score,split10_test_score,split10_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.002824436534534801,0.0005904544483531605,0.6161616161616161,0.6161616484922875,0.001,l1,liblinear,"{'C': 0.001, 'penalty': 'l1', 'solver': 'liblinear'}",34,0.6097560975609756,0.6168108776266996,0.6125,0.6165228113440198,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.0013575990091843392,0.00043055522606023255,0.0024516384267728054,0.00024594336285746834
1,0.10666487433693626,0.0003701123324307528,0.6161616161616161,0.6161616484922875,0.001,l1,saga,"{'C': 0.001, 'penalty': 'l1', 'solver': 'saga'}",34,0.6097560975609756,0.6168108776266996,0.6125,0.6165228113440198,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.0028509340085298793,9.071478871344944e-05,0.0024516384267728054,0.00024594336285746834
2,0.0020438757809725676,0.00042028860612349075,0.6195286195286195,0.6281749288578543,0.01,l1,liblinear,"{'C': 0.01, 'penalty': 'l1', 'solver': 'liblinear'}",32,0.6097560975609756,0.6588380716934487,0.6125,0.6202219482120839,0.6172839506172839,0.6469135802469136,0.6296296296296297,0.6185185185185185,0.6172839506172839,0.6197530864197531,0.6296296296296297,0.6246913580246913,0.6172839506172839,0.6197530864197531,0.6049382716049383,0.6469135802469136,0.6172839506172839,0.6172839506172839,0.6296296296296297,0.6185185185185185,0.6296296296296297,0.6185185185185185,0.0005343837879211506,0.000415077649561349,0.00845644912214004,0.014327642248100153
3,0.10564528812061656,0.00029316815462979406,0.6195286195286195,0.6195286528856616,0.01,l1,saga,"{'C': 0.01, 'penalty': 'l1', 'solver': 'saga'}",32,0.6097560975609756,0.6205191594561187,0.6125,0.6202219482120839,0.6172839506172839,0.6197530864197531,0.6296296296296297,0.6185185185185185,0.6172839506172839,0.6197530864197531,0.6172839506172839,0.6197530864197531,0.6172839506172839,0.6197530864197531,0.6172839506172839,0.6197530864197531,0.6172839506172839,0.6197530864197531,0.6296296296296297,0.6185185185185185,0.6296296296296297,0.6185185185185185,0.0038783815197390463,5.312920705353883e-05,0.006618124348106693,0.0006623030384511223
4,0.010432351719249378,0.0003333091735839844,0.7934904601571269,0.7964094437248133,0.1,l1,liblinear,"{'C': 0.1, 'penalty': 'l1', 'solver': 'liblinear'}",25,0.7682926829268293,0.8022249690976514,0.7875,0.7940813810110974,0.7654320987654321,0.8024691358024691,0.8024691358024691,0.7950617283950617,0.8395061728395061,0.7901234567901234,0.8395061728395061,0.7925925925925926,0.7777777777777778,0.8012345679012346,0.7530864197530864,0.7975308641975308,0.7901234567901234,0.7975308641975308,0.8024691358024691,0.7987654320987654,0.8024691358024691,0.7888888888888889,0.007616886474587707,5.4237713884190764e-05,0.026684918920178515,0.00446974493562792
5,0.10569940913807262,0.0002951838753440163,0.7968574635241302,0.797867785546017,0.1,l1,saga,"{'C': 0.1, 'penalty': 'l1', 'solver': 'saga'}",19,0.7926829268292683,0.7985166872682324,0.7875,0.7965474722564735,0.7530864197530864,0.8061728395061728,0.8148148148148148,0.7962962962962963,0.8271604938271605,0.7962962962962963,0.8395061728395061,0.7950617283950617,0.7901234567901234,0.7987654320987654,0.7654320987654321,0.7987654320987654,0.7654320987654321,0.7975308641975308,0.7901234567901234,0.7975308641975308,0.8395061728395061,0.7950617283950617,0.0036818928312488193,5.4562061595475984e-05,0.02854723836600501,0.0029180295804940725
6,0.04155551303516735,0.00029006871310147375,0.8035914702581369,0.814815456467453,1,l1,liblinear,"{'C': 1, 'penalty': 'l1', 'solver': 'liblinear'}",1,0.7560975609756098,0.8182941903584673,0.8125,0.812577065351418,0.7283950617283951,0.8197530864197531,0.8395061728395061,0.8098765432098766,0.8148148148148148,0.8123456790123457,0.8395061728395061,0.8111111111111111,0.8024691358024691,0.8135802469135802,0.7654320987654321,0.8197530864197531,0.7654320987654321,0.8222222222222222,0.8641975308641975,0.8098765432098766,0.8518518518518519,0.8135802469135802,0.012441243832509339,5.737200384974086e-05,0.0422522622261209,0.004182123548488614
7,0.10460547967390581,0.00033066489479758525,0.7991021324354658,0.8138052167262697,1,l1,saga,"{'C': 1, 'penalty': 'l1', 'solver': 'saga'}",14,0.7560975609756098,0.8170580964153276,0.8125,0.812577065351418,0.7283950617283951,0.8197530864197531,0.8395061728395061,0.8074074074074075,0.8148148148148148,0.8111111111111111,0.8271604938271605,0.8098765432098766,0.8024691358024691,0.8135802469135802,0.7654320987654321,0.8160493827160494,0.7654320987654321,0.8234567901234567,0.8518518518518519,0.8111111111111111,0.8271604938271605,0.8098765432098766,0.002483257466209516,4.764148126454453e-05,0.03761543675000232,0.004592719760841693
8,0.05827747691761364,0.0002914558757435192,0.797979797979798,0.8150401997943806,10,l1,liblinear,"{'C': 10, 'penalty': 'l1', 'solver': 'liblinear'}",15,0.7682926829268293,0.8170580964153276,0.775,0.8088779284833539,0.7407407407407407,0.8234567901234567,0.8518518518518519,0.8135802469135802,0.7901234567901234,0.8185185185185185,0.8395061728395061,0.8111111111111111,0.8024691358024691,0.8185185185185185,0.7530864197530864,0.8135802469135802,0.7654320987654321,0.8197530864197531,0.8518518518518519,0.8111111111111111,0.8395061728395061,0.8098765432098766,0.014041545553230271,2.639678743026041e-05,0.03942770959625898,0.004483251050511332
9,0.10770743543451483,0.0003733634948730469,0.7968574635241302,0.8141424709609286,10,l1,saga,"{'C': 10, 'penalty': 'l1', 'solver': 'saga'}",19,0.7682926829268293,0.8182941903584673,0.7625,0.8088779284833539,0.7407407407407407,0.8222222222222222,0.8518518518518519,0.8098765432098766,0.8024691358024691,0.8160493827160494,0.8395061728395061,0.8111111111111111,0.7901234567901234,0.817283950617284,0.7407407407407407,0.8135802469135802,0.7654320987654321,0.8197530864197531,0.8641975308641975,0.8098765432098766,0.8395061728395061,0.808641975308642,0.004625883248152012,0.00018105955050083683,0.04322387679282701,0.004586301189333424
