,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_activation,param_alpha,param_hidden_layer_sizes,param_solver,params,rank_test_score,split0_test_score,split0_train_score,split10_test_score,split10_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,9.018775419755416,0.0018121979453346946,0.745230078563412,0.9852969986741464,logistic,0.0001,"(100,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",158,0.7195121951219512,0.9826946847960445,0.75,0.9864364981504316,0.7160493827160493,0.9876543209876543,0.7407407407407407,0.9851851851851852,0.6666666666666666,0.9876543209876543,0.8271604938271605,0.9876543209876543,0.7777777777777778,0.9876543209876543,0.691358024691358,0.9864197530864197,0.7530864197530864,0.9790123456790123,0.7654320987654321,0.9839506172839506,0.7901234567901234,0.9839506172839506,0.22013860478860625,0.0002581012679537634,0.04358411530369174,0.0026058291164798592
1,1.1342188228260388,0.0017707131125710227,0.7665544332210998,0.7818146478534114,logistic,0.0001,"(100,)",adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'solver': 'adam'}",118,0.6585365853658537,0.7317676143386898,0.8,0.7632552404438965,0.7037037037037037,0.7975308641975308,0.8024691358024691,0.8061728395061728,0.8148148148148148,0.8,0.7901234567901234,0.7790123456790123,0.7901234567901234,0.7987654320987654,0.7530864197530864,0.7950617283950617,0.7654320987654321,0.8037037037037037,0.7777777777777778,0.7666666666666667,0.7777777777777778,0.7580246913580246,0.3905229682214841,0.00020587293900600035,0.044753278423572754,0.02289383881680639
2,20.160052472894844,0.0022704384543678975,0.755331088664422,0.985633976130888,logistic,0.0001,"(64, 64)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (64, 64), 'solver': 'lbfgs'}",146,0.7073170731707317,0.9839307787391842,0.7375,0.9852034525277436,0.691358024691358,0.9864197530864197,0.7654320987654321,0.9864197530864197,0.7160493827160493,0.991358024691358,0.8148148148148148,0.9864197530864197,0.8271604938271605,0.9876543209876543,0.691358024691358,0.9876543209876543,0.7654320987654321,0.9827160493827161,0.8024691358024691,0.980246913580247,0.7901234567901234,0.9839506172839506,0.22345885313146552,0.0003106372169428573,0.047396134993144025,0.0027999240775814995
3,1.9874320463700728,0.0017657496712424538,0.7631874298540965,0.7698098420581868,logistic,0.0001,"(64, 64)",adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (64, 64), 'solver': 'adam'}",131,0.7682926829268293,0.8084054388133498,0.7875,0.8027127003699137,0.6172839506172839,0.6185185185185185,0.8024691358024691,0.8024691358024691,0.8271604938271605,0.8012345679012346,0.6172839506172839,0.6160493827160494,0.8271604938271605,0.8074074074074075,0.7901234567901234,0.808641975308642,0.7407407407407407,0.8037037037037037,0.8024691358024691,0.8061728395061728,0.8148148148148148,0.7925925925925926,0.8851303503514519,0.00012956634297838998,0.07283345907025662,0.07202861245061838
4,7.670837424018166,0.0008316690271550959,0.7721661054994389,0.9796864341917249,logistic,0.0001,"(32, 32)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (32, 32), 'solver': 'lbfgs'}",105,0.7073170731707317,0.9851668726823238,0.7125,0.9790382244143033,0.7283950617283951,0.9827160493827161,0.7283950617283951,0.9864197530864197,0.7777777777777778,0.9753086419753086,0.9135802469135802,0.9728395061728395,0.8271604938271605,0.9864197530864197,0.7407407407407407,0.9790123456790123,0.8395061728395061,0.980246913580247,0.7777777777777778,0.971604938271605,0.7407407407407407,0.9777777777777777,0.15836810323945108,8.257779661391527e-05,0.06120036589680254,0.004918209974748146
5,1.250169342214411,0.0009102821350097656,0.755331088664422,0.7785835602343476,logistic,0.0001,"(32, 32)",adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (32, 32), 'solver': 'adam'}",146,0.6829268292682927,0.796044499381953,0.6125,0.6165228113440198,0.7160493827160493,0.8061728395061728,0.8024691358024691,0.8098765432098766,0.8271604938271605,0.7876543209876543,0.7901234567901234,0.7913580246913581,0.8024691358024691,0.7975308641975308,0.7407407407407407,0.7864197530864198,0.7654320987654321,0.8037037037037037,0.7901234567901234,0.7691358024691358,0.7777777777777778,0.8,0.4072218041980435,0.00032931515092625636,0.060183238185127934,0.05235699775813426
6,3.0957160863009365,0.0006353204900568181,0.7755331088664422,0.9547710176003061,logistic,0.0001,"(16, 16)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'solver': 'lbfgs'}",94,0.7926829268292683,0.9604449938195303,0.75,0.9506781750924784,0.7407407407407407,0.9679012345679012,0.7654320987654321,0.9629629629629629,0.7530864197530864,0.9703703703703703,0.8641975308641975,0.9123456790123456,0.7654320987654321,0.9691358024691358,0.691358024691358,0.9691358024691358,0.8148148148148148,0.9493827160493827,0.8271604938271605,0.9432098765432099,0.7654320987654321,0.9469135802469136,0.10919105240786639,8.443323876138522e-05,0.044840481003728776,0.016428446172535447
7,0.8337831713936545,0.0005722696130925959,0.7890011223344556,0.7960706637903727,logistic,0.0001,"(16, 16)",adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16), 'solver': 'adam'}",58,0.7073170731707317,0.788627935723115,0.825,0.7990135635018496,0.7037037037037037,0.7975308641975308,0.7901234567901234,0.8185185185185185,0.8148148148148148,0.8037037037037037,0.8271604938271605,0.7901234567901234,0.8395061728395061,0.7802469135802469,0.7654320987654321,0.7975308641975308,0.7530864197530864,0.8012345679012346,0.8148148148148148,0.7814814814814814,0.8395061728395061,0.7987654320987654,0.09183114614075454,4.807228198691142e-05,0.04771811479133918,0.010282469523982688
8,5.75518950549039,0.0012322772632945669,0.7586980920314254,0.9846235983428694,logistic,0.0001,"(64,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (64,), 'solver': 'lbfgs'}",141,0.7682926829268293,0.9839307787391842,0.75,0.9876695437731196,0.691358024691358,0.9864197530864197,0.7654320987654321,0.9851851851851852,0.7407407407407407,0.9888888888888889,0.8395061728395061,0.9864197530864197,0.7407407407407407,0.9876543209876543,0.7654320987654321,0.9851851851851852,0.7654320987654321,0.9827160493827161,0.7777777777777778,0.9790123456790123,0.7407407407407407,0.9777777777777777,0.0852517138454304,0.00015717308439303407,0.033978630153819404,0.0033872626082512266
9,0.821668949994174,0.0012590234929865057,0.7643097643097643,0.7776643780331741,logistic,0.0001,"(64,)",adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (64,), 'solver': 'adam'}",123,0.6951219512195121,0.7861557478368356,0.7875,0.7965474722564735,0.7160493827160493,0.8037037037037037,0.7901234567901234,0.8135802469135802,0.7901234567901234,0.7679012345679013,0.7160493827160493,0.7444444444444445,0.8024691358024691,0.7987654320987654,0.7160493827160493,0.7703703703703704,0.7777777777777778,0.7246913580246913,0.8148148148148148,0.7864197530864198,0.8024691358024691,0.7617283950617284,0.24277905134346497,0.00010190572509470204,0.041932314366033695,0.025638684745436104
10,3.4221868081526323,0.0006059516559947621,0.77665544332211,0.969697239632417,logistic,0.0001,"(32,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (32,), 'solver': 'lbfgs'}",92,0.7317073170731707,0.9752781211372065,0.8,0.9728729963008631,0.6790123456790124,0.9765432098765432,0.7283950617283951,0.9728395061728395,0.7160493827160493,0.9827160493827161,0.8765432098765432,0.9530864197530864,0.8395061728395061,0.971604938271605,0.7654320987654321,0.9604938271604938,0.7777777777777778,0.9740740740740741,0.8148148148148148,0.9604938271604938,0.8148148148148148,0.9666666666666667,0.07888465737788382,5.435918541333761e-05,0.05647777420750198,0.008228374021116992
11,0.9927371848713268,0.0006025487726384944,0.77665544332211,0.793827239695419,logistic,0.0001,"(32,)",adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (32,), 'solver': 'adam'}",92,0.6951219512195121,0.7861557478368356,0.8,0.7854500616522812,0.7160493827160493,0.8074074074074075,0.7901234567901234,0.7950617283950617,0.8148148148148148,0.8012345679012346,0.8024691358024691,0.7913580246913581,0.8148148148148148,0.7962962962962963,0.7901234567901234,0.7925925925925926,0.7283950617283951,0.7987654320987654,0.7901234567901234,0.7864197530864198,0.8024691358024691,0.7913580246913581,0.14621697424138025,5.238703276728367e-05,0.04051858275511581,0.006529050950114324
12,1.6115507212552158,0.0005093054337935014,0.7833894500561167,0.947363052189458,logistic,0.0001,"(16,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (16,), 'solver': 'lbfgs'}",74,0.7439024390243902,0.9443757725587144,0.825,0.9395807644882861,0.7530864197530864,0.9419753086419753,0.7407407407407407,0.9728395061728395,0.7777777777777778,0.9358024691358025,0.8148148148148148,0.9222222222222223,0.7901234567901234,0.9604938271604938,0.7901234567901234,0.9592592592592593,0.8148148148148148,0.945679012345679,0.7530864197530864,0.9604938271604938,0.8148148148148148,0.9382716049382716,0.23752281572322362,3.525339643945376e-05,0.030194582171142032,0.013767941650419387
13,0.7083993608301337,0.00047571008855646306,0.7811447811447811,0.7994384995438697,logistic,0.0001,"(16,)",adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (16,), 'solver': 'adam'}",77,0.7073170731707317,0.796044499381953,0.8,0.7990135635018496,0.7160493827160493,0.8098765432098766,0.7901234567901234,0.7962962962962963,0.8271604938271605,0.7987654320987654,0.8148148148148148,0.7950617283950617,0.7901234567901234,0.8049382716049382,0.7777777777777778,0.8037037037037037,0.7407407407407407,0.8074074074074075,0.8395061728395061,0.7851851851851852,0.7901234567901234,0.7975308641975308,0.041798133817178895,5.351577098801062e-05,0.04117501898799647,0.006528776473460571
