,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_AddPoly__degree,param_LR__C,param_LR__penalty,param_LR__solver,params,rank_test_score,split0_test_score,split0_train_score,split10_test_score,split10_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.0186307430267334,0.0052747943184592505,0.6161616161616161,0.6161616484922875,2,0.001,l1,liblinear,"{'AddPoly__degree': 2, 'LR__C': 0.001, 'LR__penalty': 'l1', 'LR__solver': 'liblinear'}",67,0.6097560975609756,0.6168108776266996,0.6125,0.6165228113440198,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.003800873561659773,0.001070502560077355,0.0024516384267728054,0.00024594336285746834
1,0.02664206244728782,0.003297502344304865,0.6161616161616161,0.6161616484922875,2,0.001,l1,saga,"{'AddPoly__degree': 2, 'LR__C': 0.001, 'LR__penalty': 'l1', 'LR__solver': 'saga'}",67,0.6097560975609756,0.6168108776266996,0.6125,0.6165228113440198,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.007624386172019664,0.0009189222624382052,0.0024516384267728054,0.00024594336285746834
2,0.010624712163751776,0.0037326595999977803,0.7564534231200898,0.7551048885755995,2,0.01,l1,liblinear,"{'AddPoly__degree': 2, 'LR__C': 0.01, 'LR__penalty': 'l1', 'LR__solver': 'liblinear'}",59,0.7317073170731707,0.7379480840543882,0.75,0.7533908754623921,0.7160493827160493,0.762962962962963,0.7407407407407407,0.7432098765432099,0.8271604938271605,0.7506172839506173,0.7530864197530864,0.7506172839506173,0.7654320987654321,0.7654320987654321,0.7777777777777778,0.7641975308641975,0.7407407407407407,0.7469135802469136,0.7530864197530864,0.7567901234567901,0.7654320987654321,0.774074074074074,0.0027101641672161877,0.0011111313807949887,0.027675802132153093,0.010268692837538933
3,0.47265479781410913,0.004378687251697887,0.7328843995510662,0.7562299966265424,2,0.01,l1,saga,"{'AddPoly__degree': 2, 'LR__C': 0.01, 'LR__penalty': 'l1', 'LR__solver': 'saga'}",65,0.6707317073170732,0.7589616810877626,0.7625,0.749691738594328,0.654320987654321,0.7604938271604939,0.7407407407407407,0.7518518518518519,0.7530864197530864,0.7506172839506173,0.7283950617283951,0.7530864197530864,0.7901234567901234,0.7469135802469136,0.6790123456790124,0.7580246913580246,0.7407407407407407,0.7913580246913581,0.7901234567901234,0.7469135802469136,0.7530864197530864,0.7506172839506173,0.09856756155616889,0.0038111299087111765,0.044069957184638964,0.011951557511756753
4,0.02068838206204501,0.0031244538047096944,0.8080808080808081,0.8179571622674466,2,0.1,l1,liblinear,"{'AddPoly__degree': 2, 'LR__C': 0.1, 'LR__penalty': 'l1', 'LR__solver': 'liblinear'}",34,0.7926829268292683,0.8170580964153276,0.825,0.8187422934648582,0.7777777777777778,0.8197530864197531,0.8024691358024691,0.8148148148148148,0.8148148148148148,0.8209876543209876,0.8395061728395061,0.8148148148148148,0.8024691358024691,0.817283950617284,0.7901234567901234,0.8185185185185185,0.7901234567901234,0.8234567901234567,0.8148148148148148,0.817283950617284,0.8395061728395061,0.8148148148148148,0.004306795255392782,0.0003134416347762799,0.019574417295654758,0.002609849766439778
5,0.4699067852713845,0.003244053233753551,0.8069584736251403,0.8178447904329214,2,0.1,l1,saga,"{'AddPoly__degree': 2, 'LR__C': 0.1, 'LR__penalty': 'l1', 'LR__solver': 'saga'}",36,0.7926829268292683,0.8170580964153276,0.825,0.8199753390875463,0.7777777777777778,0.8185185185185185,0.8024691358024691,0.8185185185185185,0.8148148148148148,0.8234567901234567,0.8395061728395061,0.8135802469135802,0.8148148148148148,0.817283950617284,0.7777777777777778,0.8148148148148148,0.7777777777777778,0.8222222222222222,0.8148148148148148,0.817283950617284,0.8395061728395061,0.8135802469135802,0.0353158948812686,0.00025970959039266515,0.02216949234143694,0.003058592834664559
6,0.15137191252274948,0.003367445685646751,0.8125701459034792,0.8465764212936516,2,1,l1,liblinear,"{'AddPoly__degree': 2, 'LR__C': 1, 'LR__penalty': 'l1', 'LR__solver': 'liblinear'}",30,0.7926829268292683,0.8430160692212608,0.825,0.8471023427866831,0.8271604938271605,0.845679012345679,0.7654320987654321,0.8506172839506173,0.8024691358024691,0.8506172839506173,0.8888888888888888,0.8345679012345679,0.8271604938271605,0.845679012345679,0.7654320987654321,0.8432098765432099,0.7901234567901234,0.8530864197530864,0.7777777777777778,0.8567901234567902,0.8765432098765432,0.8419753086419753,0.03253862327586313,0.0005691661725956619,0.03949248735188149,0.005804612076770071
7,0.5989794731140137,0.0032283609563654118,0.8204264870931538,0.8368132176146413,2,1,l1,saga,"{'AddPoly__degree': 2, 'LR__C': 1, 'LR__penalty': 'l1', 'LR__solver': 'saga'}",3,0.7926829268292683,0.8393077873918418,0.85,0.8335388409371147,0.8024691358024691,0.8358024691358025,0.7901234567901234,0.837037037037037,0.8148148148148148,0.8395061728395061,0.8765432098765432,0.8296296296296296,0.8395061728395061,0.837037037037037,0.8024691358024691,0.8333333333333334,0.8024691358024691,0.8432098765432099,0.7901234567901234,0.8444444444444444,0.8641975308641975,0.8320987654320988,0.015988611565859734,0.00041037565596544953,0.030011309540832882,0.004373584865213374
8,1.018429864536632,0.003408670425415039,0.8013468013468014,0.8863077656276549,2,10,l1,liblinear,"{'AddPoly__degree': 2, 'LR__C': 10, 'LR__penalty': 'l1', 'LR__solver': 'liblinear'}",45,0.8048780487804879,0.8887515451174289,0.8125,0.8865598027127004,0.8271604938271605,0.8864197530864197,0.7654320987654321,0.8938271604938272,0.7283950617283951,0.8901234567901235,0.8765432098765432,0.8777777777777778,0.8148148148148148,0.8851851851851852,0.7530864197530864,0.8864197530864197,0.8271604938271605,0.8851851851851852,0.7777777777777778,0.8888888888888888,0.8271604938271605,0.8802469135802469,0.27815550631278285,0.0006523604850573197,0.039848342783628796,0.004219421036527662
9,0.704047983342951,0.0032242428172718396,0.8148148148148148,0.8423121035758256,2,10,l1,saga,"{'AddPoly__degree': 2, 'LR__C': 10, 'LR__penalty': 'l1', 'LR__solver': 'saga'}",26,0.7804878048780488,0.8417799752781211,0.85,0.840937114673243,0.8024691358024691,0.8407407407407408,0.7901234567901234,0.8432098765432099,0.8024691358024691,0.845679012345679,0.8888888888888888,0.8345679012345679,0.8395061728395061,0.8432098765432099,0.7530864197530864,0.8382716049382716,0.8024691358024691,0.8493827160493828,0.7901234567901234,0.8518518518518519,0.8641975308641975,0.8358024691358025,0.04746770926055244,0.00013757352512492905,0.03865683181809567,0.005020548693661579
