,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_activation,param_alpha,param_hidden_layer_sizes,param_solver,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
15,0.8410323143005372,0.0011291027069091797,0.6936026936026936,0.7070455923989906,logistic,0.0001,"(16, 16, 16, 16)",adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (16, 16, 16, 16), 'solver': 'adam'}",870,0.7821229050279329,0.8441011235955056,0.6145251396648045,0.6165730337078652,0.6179775280898876,0.6157082748948106,0.6179775280898876,0.6157082748948106,0.8361581920903954,0.8431372549019608,0.9694445650710231,8.36967258876356e-05,0.09566927711292139,0.11151273850840462
16,1.937717866897583,0.00072479248046875,0.7699214365881033,0.9618442034613615,logistic,0.0001,"(24,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (24,), 'solver': 'lbfgs'}",633,0.7150837988826816,0.9578651685393258,0.7318435754189944,0.9691011235955056,0.8202247191011236,0.9621318373071529,0.7528089887640449,0.967741935483871,0.8305084745762712,0.9523809523809523,0.1468875633940907,4.8122532633079214e-05,0.04678302452989271,0.006211516819482496
17,0.7312309265136718,0.0007239818572998047,0.8125701459034792,0.8336175097550564,logistic,0.0001,"(24,)",adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (24,), 'solver': 'adam'}",244,0.7988826815642458,0.8384831460674157,0.8212290502793296,0.8342696629213483,0.8258426966292135,0.8330995792426368,0.8033707865168539,0.8359046283309958,0.8135593220338984,0.8263305322128851,0.1536789083715039,5.5825108264835046e-05,0.010246647910200078,0.004066913462877343
18,4.189051961898803,0.0009639263153076172,0.7822671156004489,0.9669023563851372,logistic,0.0001,"(24, 24)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (24, 24), 'solver': 'lbfgs'}",476,0.776536312849162,0.976123595505618,0.7318435754189944,0.9873595505617978,0.797752808988764,0.9593267882187938,0.7584269662921348,0.9551192145862553,0.847457627118644,0.9565826330532213,0.1847775506304893,4.188954049480131e-05,0.039026591499253346,0.01269847548205252
19,1.0279365062713623,0.0009541511535644531,0.813692480359147,0.8361424512127998,logistic,0.0001,"(24, 24)",adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (24, 24), 'solver': 'adam'}",207,0.7988826815642458,0.8384831460674157,0.8156424581005587,0.8398876404494382,0.8202247191011236,0.8345021037868162,0.8033707865168539,0.8373071528751753,0.8305084745762712,0.8305322128851541,0.20105819170167744,2.7876831741248478e-05,0.011437200285151734,0.003317448976364624
20,6.001662158966065,0.0011664867401123048,0.792368125701459,0.961573144945767,logistic,0.0001,"(24, 24, 24)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (24, 24, 24), 'solver': 'lbfgs'}",438,0.776536312849162,0.973314606741573,0.7541899441340782,0.976123595505618,0.8146067415730337,0.9691444600280504,0.7865168539325843,0.9481065918653576,0.8305084745762712,0.9411764705882353,0.1071152491601278,1.8970449613663086e-05,0.0271623964392453,0.014172330262782674
21,0.7976368427276611,0.0012076854705810546,0.7317620650953984,0.7460381252899856,logistic,0.0001,"(24, 24, 24)",adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (24, 24, 24), 'solver': 'adam'}",860,0.8044692737430168,0.8356741573033708,0.6145251396648045,0.6165730337078652,0.6179775280898876,0.6157082748948106,0.797752808988764,0.8359046283309958,0.8248587570621468,0.8263305322128851,0.6136452480146724,6.67879510635403e-05,0.09487590002464676,0.10611744159731
22,0.04074091911315918,0.0015328884124755859,0.6161616161616161,0.6161618231609582,logistic,0.0001,"(24, 24, 24, 24)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (24, 24, 24, 24), 'solver': 'lbfgs'}",892,0.6145251396648045,0.6165730337078652,0.6145251396648045,0.6165730337078652,0.6179775280898876,0.6157082748948106,0.6179775280898876,0.6157082748948106,0.615819209039548,0.6162464985994398,0.003737418885066711,2.3162018311478997e-05,0.0015546240413378074,0.00038904246994592466
23,0.09875478744506835,0.0014952659606933595,0.6161616161616161,0.6161618231609582,logistic,0.0001,"(24, 24, 24, 24)",adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (24, 24, 24, 24), 'solver': 'adam'}",892,0.6145251396648045,0.6165730337078652,0.6145251396648045,0.6165730337078652,0.6179775280898876,0.6157082748948106,0.6179775280898876,0.6157082748948106,0.615819209039548,0.6162464985994398,0.03776148269506872,5.2790977520719705e-05,0.0015546240413378074,0.00038904246994592466
24,2.857405185699463,0.0008388519287109375,0.7755331088664422,0.9640917840259636,logistic,0.0001,"(32,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (32,), 'solver': 'lbfgs'}",532,0.7541899441340782,0.9648876404494382,0.7541899441340782,0.9691011235955056,0.8033707865168539,0.9733520336605891,0.7471910112359551,0.9663394109396914,0.8192090395480226,0.9467787114845938,0.2106108059619513,5.380206715130215e-05,0.029618683820375382,0.009124400267758896
25,0.813063097000122,0.0008043766021728516,0.8103254769921436,0.8333393675480814,logistic,0.0001,"(32,)",adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (32,), 'solver': 'adam'}",312,0.7988826815642458,0.8426966292134831,0.8212290502793296,0.8370786516853933,0.8146067415730337,0.8274894810659187,0.8033707865168539,0.8345021037868162,0.8135593220338984,0.8249299719887955,0.10640407792256633,3.467671809050779e-05,0.008098844973297199,0.006447195558100338
26,6.506241941452027,0.0012436389923095703,0.7609427609427609,0.9767164924182319,logistic,0.0001,"(32, 32)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (32, 32), 'solver': 'lbfgs'}",752,0.7262569832402235,0.9845505617977528,0.7374301675977654,0.9789325842696629,0.7584269662921348,0.9663394109396914,0.7584269662921348,0.9845722300140253,0.8248587570621468,0.969187675070028,0.10917164591295883,5.582975125110772e-05,0.034159089327983866,0.0076467408742021655
27,1.3410901069641112,0.0012096405029296876,0.8114478114478114,0.8355814413951281,logistic,0.0001,"(32, 32)",adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (32, 32), 'solver': 'adam'}",277,0.7988826815642458,0.8398876404494382,0.8100558659217877,0.8384831460674157,0.8202247191011236,0.8302945301542777,0.8033707865168539,0.8387096774193549,0.8248587570621468,0.8305322128851541,0.3382896367056649,5.233091750415196e-05,0.009811142416544969,0.004247240043565979
28,9.88939962387085,0.0016698837280273438,0.7654320987654321,0.974474807021001,logistic,0.0001,"(32, 32, 32)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (32, 32, 32), 'solver': 'lbfgs'}",695,0.7486033519553073,0.9789325842696629,0.7262569832402235,0.9803370786516854,0.797752808988764,0.9887798036465638,0.7471910112359551,0.967741935483871,0.807909604519774,0.9565826330532213,0.10806090664629875,0.00014503353146945588,0.03160400396449478,0.01117436694902012
29,1.2789330959320069,0.0016963958740234375,0.7272727272727273,0.7491841847601515,logistic,0.0001,"(32, 32, 32)",adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (32, 32, 32), 'solver': 'adam'}",863,0.7988826815642458,0.8412921348314607,0.6145251396648045,0.6165730337078652,0.8146067415730337,0.8373071528751753,0.7921348314606742,0.8345021037868162,0.615819209039548,0.6162464985994398,1.0545357299789475,8.561390414747342e-05,0.09173807505414415,0.10843138389595236
30,0.0640523910522461,0.0020029544830322266,0.6161616161616161,0.6161618231609582,logistic,0.0001,"(32, 32, 32, 32)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (32, 32, 32, 32), 'solver': 'lbfgs'}",892,0.6145251396648045,0.6165730337078652,0.6145251396648045,0.6165730337078652,0.6179775280898876,0.6157082748948106,0.6179775280898876,0.6157082748948106,0.615819209039548,0.6162464985994398,0.010613723124174732,8.418060016178822e-05,0.0015546240413378074,0.00038904246994592466
31,0.1234443187713623,0.001996564865112305,0.6161616161616161,0.6161618231609582,logistic,0.0001,"(32, 32, 32, 32)",adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (32, 32, 32, 32), 'solver': 'adam'}",892,0.6145251396648045,0.6165730337078652,0.6145251396648045,0.6165730337078652,0.6179775280898876,0.6157082748948106,0.6179775280898876,0.6157082748948106,0.615819209039548,0.6162464985994398,0.031656736027834906,4.760888904364836e-05,0.0015546240413378074,0.00038904246994592466
32,3.1619256496429444,0.0009166240692138672,0.7822671156004489,0.9744756026809924,logistic,0.0001,"(40,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (40,), 'solver': 'lbfgs'}",476,0.7653631284916201,0.9845505617977528,0.770949720670391,0.9873595505617978,0.7752808988764045,0.9663394109396914,0.7752808988764045,0.967741935483871,0.8248587570621468,0.9663865546218487,0.4596761711450741,5.018325414811873e-05,0.02151754180409086,0.009428398619867977
33,0.8337924003601074,0.0008275508880615234,0.8103254769921436,0.8341777349482428,logistic,0.0001,"(40,)",adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (40,), 'solver': 'adam'}",312,0.7932960893854749,0.8398876404494382,0.8156424581005587,0.8342696629213483,0.8146067415730337,0.8302945301542777,0.8033707865168539,0.8359046283309958,0.8248587570621468,0.8305322128851541,0.11392349157924062,2.883071184202401e-05,0.010918929812176228,0.0035766672454830605
34,8.58818736076355,0.0015285015106201172,0.7598204264870931,0.9837279420648288,logistic,0.0001,"(40, 40)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (40, 40), 'solver': 'lbfgs'}",764,0.7541899441340782,0.9789325842696629,0.7318435754189944,0.9915730337078652,0.8033707865168539,0.9817671809256662,0.7303370786516854,0.9859747545582047,0.7796610169491526,0.9803921568627451,0.09253145293297657,8.36355248322628e-05,0.028184599551805807,0.004572988799701553
35,1.5815348625183105,0.0014564037322998048,0.8159371492704826,0.8367030681664538,logistic,0.0001,"(40, 40)",adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (40, 40), 'solver': 'adam'}",136,0.8044692737430168,0.8412921348314607,0.8156424581005587,0.8370786516853933,0.8314606741573034,0.8330995792426368,0.8033707865168539,0.8401122019635343,0.8248587570621468,0.8319327731092437,0.2329844384149524,6.632984839053967e-05,0.0110425948240649,0.0037030699814853034
36,13.904452228546143,0.002124595642089844,0.7687991021324355,0.978399517457045,logistic,0.0001,"(40, 40, 40)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (40, 40, 40), 'solver': 'lbfgs'}",654,0.7541899441340782,0.973314606741573,0.770949720670391,0.9845505617977528,0.7528089887640449,0.9831697054698457,0.7415730337078652,0.9873772791023843,0.8248587570621468,0.9635854341736695,0.25218689446639636,6.469318454619434e-05,0.029449540721342,0.008792083084576189
37,0.8294139862060547,0.0021456241607666015,0.6947250280583613,0.7039598596265965,logistic,0.0001,"(40, 40, 40)",adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (40, 40, 40), 'solver': 'adam'}",867,0.6145251396648045,0.6165730337078652,0.6145251396648045,0.6165730337078652,0.8314606741573034,0.8345021037868162,0.797752808988764,0.8359046283309958,0.615819209039548,0.6162464985994398,0.9100956717581303,0.00012119345219097996,0.09837119510281801,0.10716085842305059
38,0.09850397109985351,0.002615690231323242,0.6161616161616161,0.6161618231609582,logistic,0.0001,"(40, 40, 40, 40)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (40, 40, 40, 40), 'solver': 'lbfgs'}",892,0.6145251396648045,0.6165730337078652,0.6145251396648045,0.6165730337078652,0.6179775280898876,0.6157082748948106,0.6179775280898876,0.6157082748948106,0.615819209039548,0.6162464985994398,0.0006193975853777399,0.00019517423114560808,0.0015546240413378074,0.00038904246994592466
39,0.15681610107421876,0.0025398731231689453,0.6161616161616161,0.6161618231609582,logistic,0.0001,"(40, 40, 40, 40)",adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (40, 40, 40, 40), 'solver': 'adam'}",892,0.6145251396648045,0.6165730337078652,0.6145251396648045,0.6165730337078652,0.6179775280898876,0.6157082748948106,0.6179775280898876,0.6157082748948106,0.615819209039548,0.6162464985994398,0.030737237782811247,8.523055713708611e-05,0.0015546240413378074,0.00038904246994592466
40,3.988212490081787,0.0010622024536132812,0.7811447811447811,0.9758714341907083,logistic,0.0001,"(48,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (48,), 'solver': 'lbfgs'}",483,0.7541899441340782,0.976123595505618,0.7318435754189944,0.9775280898876404,0.797752808988764,0.9831697054698457,0.8146067415730337,0.97054698457223,0.807909604519774,0.9719887955182073,0.03157863067140388,0.00012698831551921367,0.03248643007807991,0.004460885649547882
41,0.9697323322296143,0.001013326644897461,0.8103254769921436,0.8310917847763781,logistic,0.0001,"(48,)",adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (48,), 'solver': 'adam'}",312,0.7988826815642458,0.8384831460674157,0.8212290502793296,0.8314606741573034,0.8146067415730337,0.8274894810659187,0.797752808988764,0.8302945301542777,0.8192090395480226,0.8277310924369747,0.11657824791492302,8.91855550041866e-05,0.01005521263875028,0.00399186074569199
42,11.543059730529786,0.0017385005950927735,0.7687991021324355,0.9809197423394715,logistic,0.0001,"(48, 48)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (48, 48), 'solver': 'lbfgs'}",654,0.7206703910614525,0.9789325842696629,0.7486033519553073,0.9817415730337079,0.8033707865168539,0.9873772791023843,0.7528089887640449,0.9747545582047685,0.8192090395480226,0.9817927170868347,0.15736135092018053,8.359723782080102e-05,0.036632710769054305,0.004125422748109373
43,1.7495867252349853,0.001794910430908203,0.8148148148148148,0.835020036506337,logistic,0.0001,"(48, 48)",adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (48, 48), 'solver': 'adam'}",171,0.8100558659217877,0.8426966292134831,0.8212290502793296,0.8328651685393258,0.8146067415730337,0.8316970546984572,0.8033707865168539,0.8387096774193549,0.8248587570621468,0.8291316526610645,0.18656857186134387,9.233648384823712e-05,0.007682966513922396,0.0049578675661707886
44,18.55323715209961,0.0038806915283203123,0.7575757575757576,0.9803587325217998,logistic,0.0001,"(48, 48, 48)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (48, 48, 48), 'solver': 'lbfgs'}",784,0.776536312849162,0.9705056179775281,0.7430167597765364,0.9901685393258427,0.7584269662921348,0.9803646563814866,0.7134831460674157,0.9789621318373072,0.7966101694915254,0.9817927170868347,0.09358615106332882,0.002309935889187988,0.028390693986407253,0.006282085896451624
45,0.1423058032989502,0.0024805545806884767,0.6161616161616161,0.6161618231609582,logistic,0.0001,"(48, 48, 48)",adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (48, 48, 48), 'solver': 'adam'}",892,0.6145251396648045,0.6165730337078652,0.6145251396648045,0.6165730337078652,0.6179775280898876,0.6157082748948106,0.6179775280898876,0.6157082748948106,0.615819209039548,0.6162464985994398,0.02187435542329281,9.934824091176592e-05,0.0015546240413378074,0.00038904246994592466
46,0.11741390228271484,0.003269481658935547,0.6161616161616161,0.6161618231609582,logistic,0.0001,"(48, 48, 48, 48)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (48, 48, 48, 48), 'solver': 'lbfgs'}",892,0.6145251396648045,0.6165730337078652,0.6145251396648045,0.6165730337078652,0.6179775280898876,0.6157082748948106,0.6179775280898876,0.6157082748948106,0.615819209039548,0.6162464985994398,0.0121163324671368,4.633360687858632e-05,0.0015546240413378074,0.00038904246994592466
47,0.19697561264038085,0.003419351577758789,0.6161616161616161,0.6161618231609582,logistic,0.0001,"(48, 48, 48, 48)",adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (48, 48, 48, 48), 'solver': 'adam'}",892,0.6145251396648045,0.6165730337078652,0.6145251396648045,0.6165730337078652,0.6179775280898876,0.6157082748948106,0.6179775280898876,0.6157082748948106,0.615819209039548,0.6162464985994398,0.09366491686922546,0.00015611909259444044,0.0015546240413378074,0.00038904246994592466
48,4.730624055862426,0.001141977310180664,0.7598204264870931,0.9831677157680918,logistic,0.0001,"(56,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (56,), 'solver': 'lbfgs'}",764,0.7541899441340782,0.9803370786516854,0.7262569832402235,0.9873595505617978,0.7865168539325843,0.9901823281907434,0.7471910112359551,0.9831697054698457,0.7853107344632768,0.9747899159663865,0.038652964344670034,5.489603186512234e-05,0.023151714597073297,0.005384724808918008
49,1.0503479480743407,0.0011562824249267579,0.8159371492704826,0.8344594195526833,logistic,0.0001,"(56,)",adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (56,), 'solver': 'adam'}",136,0.8044692737430168,0.8398876404494382,0.8212290502793296,0.8356741573033708,0.8258426966292135,0.8302945301542777,0.8033707865168539,0.8387096774193549,0.8248587570621468,0.8277310924369747,0.10918492179912807,0.00012366810078411509,0.009950252121229998,0.004724882036983488
50,14.406731700897216,0.002080869674682617,0.7609427609427609,0.9828899664251349,logistic,0.0001,"(56, 56)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (56, 56), 'solver': 'lbfgs'}",752,0.7262569832402235,0.9859550561797753,0.7206703910614525,0.9887640449438202,0.7696629213483146,0.9887798036465638,0.7528089887640449,0.9789621318373072,0.8361581920903954,0.9719887955182073,0.2772221996237207,0.00012366175752102785,0.04147035907434984,0.006524617503486195
51,1.6274859428405761,0.0021097660064697266,0.8114478114478114,0.832493915352989,logistic,0.0001,"(56, 56)",adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (56, 56), 'solver': 'adam'}",277,0.7932960893854749,0.8370786516853933,0.8212290502793296,0.8314606741573034,0.8202247191011236,0.8316970546984572,0.8089887640449438,0.8345021037868162,0.8135593220338984,0.8277310924369747,0.10072076670281946,0.00016154473037570505,0.01014379173824377,0.0031445090053596196
52,24.428263568878172,0.0032180309295654296,0.7744107744107744,0.9806455353939801,logistic,0.0001,"(56, 56, 56)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (56, 56, 56), 'solver': 'lbfgs'}",549,0.7262569832402235,0.9887640449438202,0.7262569832402235,0.9873595505617978,0.8314606741573034,0.9817671809256662,0.8033707865168539,0.97054698457223,0.7853107344632768,0.9747899159663865,0.14252841380776907,0.00027920884545186333,0.042107441494256076,0.007050039620648433
53,1.7975616455078125,0.003172492980957031,0.7283950617283951,0.7503688452389008,logistic,0.0001,"(56, 56, 56)",adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (56, 56, 56), 'solver': 'adam'}",862,0.7988826815642458,0.8398876404494382,0.8100558659217877,0.8412921348314607,0.6179775280898876,0.6157082748948106,0.797752808988764,0.8387096774193549,0.615819209039548,0.6162464985994398,1.3586245492485343,9.01327682057663e-05,0.09084124675763375,0.1097333449686878
