,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_AddPoly__degree,param_LR__C,param_LR__penalty,param_LR__solver,params,rank_test_score,split0_test_score,split0_train_score,split10_test_score,split10_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.018177574331110172,0.0059320276433771305,0.6161616161616161,0.6161616484922875,2,0.001,l1,liblinear,"{'AddPoly__degree': 2, 'LR__C': 0.001, 'LR__penalty': 'l1', 'LR__solver': 'liblinear'}",67,0.6097560975609756,0.6168108776266996,0.6125,0.6165228113440198,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.006265641593308553,0.0020867580036961443,0.0024516384267728054,0.00024594336285746834
1,0.044436346400867806,0.005561091683127664,0.6161616161616161,0.6161616484922875,2,0.001,l1,saga,"{'AddPoly__degree': 2, 'LR__C': 0.001, 'LR__penalty': 'l1', 'LR__solver': 'saga'}",67,0.6097560975609756,0.6168108776266996,0.6125,0.6165228113440198,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.6172839506172839,0.6160493827160494,0.008345778223298695,0.0012724085389510425,0.0024516384267728054,0.00024594336285746834
2,0.01296908205205744,0.004453919150612571,0.7710437710437711,0.7737378663952246,2,0.01,l1,liblinear,"{'AddPoly__degree': 2, 'LR__C': 0.01, 'LR__penalty': 'l1', 'LR__solver': 'liblinear'}",62,0.7073170731707317,0.7799752781211372,0.775,0.7755856966707768,0.7407407407407407,0.7765432098765432,0.7654320987654321,0.774074074074074,0.7901234567901234,0.7691358024691358,0.7777777777777778,0.7753086419753087,0.7654320987654321,0.774074074074074,0.7901234567901234,0.7716049382716049,0.8148148148148148,0.7691358024691358,0.7654320987654321,0.774074074074074,0.7901234567901234,0.7716049382716049,0.002074239358858146,0.0010184932481708373,0.02729100428431083,0.003081512705084774
3,0.6071363362399015,0.004287654703313654,0.7396184062850729,0.7638573044315674,2,0.01,l1,saga,"{'AddPoly__degree': 2, 'LR__C': 0.01, 'LR__penalty': 'l1', 'LR__solver': 'saga'}",66,0.6707317073170732,0.7601977750309024,0.7625,0.7916152897657214,0.654320987654321,0.7604938271604939,0.7530864197530864,0.7518518518518519,0.7283950617283951,0.754320987654321,0.7283950617283951,0.754320987654321,0.8024691358024691,0.7469135802469136,0.7407407407407407,0.7925925925925926,0.7530864197530864,0.7925925925925926,0.7901234567901234,0.7469135802469136,0.7530864197530864,0.7506172839506173,0.054474913315638446,0.0003464407903452126,0.04252810665237433,0.017893969892919453
4,0.02547994526949796,0.004706317728215998,0.8125701459034792,0.8285065539633828,2,0.1,l1,liblinear,"{'AddPoly__degree': 2, 'LR__C': 0.1, 'LR__penalty': 'l1', 'LR__solver': 'liblinear'}",48,0.7926829268292683,0.8220024721878862,0.85,0.8286066584463625,0.8148148148148148,0.828395061728395,0.8148148148148148,0.837037037037037,0.7901234567901234,0.8246913580246914,0.8518518518518519,0.8271604938271605,0.7901234567901234,0.828395061728395,0.7530864197530864,0.8382716049382716,0.8148148148148148,0.8296296296296296,0.8395061728395061,0.828395061728395,0.8271604938271605,0.8209876543209876,0.0041162782407235836,0.0007991888673738681,0.028327145976714915,0.005086868146537032
5,0.7016030224886808,0.00429114428433505,0.8159371492704826,0.8268237452510457,2,0.1,l1,saga,"{'AddPoly__degree': 2, 'LR__C': 0.1, 'LR__penalty': 'l1', 'LR__solver': 'saga'}",42,0.7926829268292683,0.8257107540173053,0.8375,0.8261405672009864,0.8148148148148148,0.8246913580246914,0.8271604938271605,0.8296296296296296,0.7901234567901234,0.8271604938271605,0.8518518518518519,0.8209876543209876,0.8148148148148148,0.828395061728395,0.7530864197530864,0.8333333333333334,0.8271604938271605,0.828395061728395,0.8271604938271605,0.828395061728395,0.8395061728395061,0.8222222222222222,0.07432558489820501,0.00018218104893568036,0.026712248699426077,0.003292619276679984
6,0.15940642356872559,0.004499803889881481,0.8249158249158249,0.8753092993656282,2,1,l1,liblinear,"{'AddPoly__degree': 2, 'LR__C': 1, 'LR__penalty': 'l1', 'LR__solver': 'liblinear'}",13,0.7926829268292683,0.8751545117428925,0.875,0.8692971639950678,0.7777777777777778,0.8790123456790123,0.7901234567901234,0.8839506172839506,0.8148148148148148,0.8851851851851852,0.9135802469135802,0.8728395061728395,0.8641975308641975,0.8753086419753087,0.8024691358024691,0.8728395061728395,0.8271604938271605,0.8728395061728395,0.8024691358024691,0.8728395061728395,0.8148148148148148,0.8691358024691358,0.04367410849823424,0.00025133523963436784,0.03998066162351738,0.005086518339791212
7,0.87419639934193,0.00413745099847967,0.8237934904601572,0.8487105205060371,2,1,l1,saga,"{'AddPoly__degree': 2, 'LR__C': 1, 'LR__penalty': 'l1', 'LR__solver': 'saga'}",17,0.7926829268292683,0.8541409147095179,0.8625,0.843403205918619,0.8024691358024691,0.8530864197530864,0.8148148148148148,0.8481481481481481,0.8148148148148148,0.8530864197530864,0.8888888888888888,0.8407407407407408,0.8271604938271605,0.8469135802469135,0.8148148148148148,0.8493827160493828,0.8024691358024691,0.8555555555555555,0.7901234567901234,0.8493827160493828,0.8518518518518519,0.8419753086419753,0.06691003563177203,0.0001223849096561477,0.029818405357343283,0.004825478606754488
8,0.7610096064480868,0.004202539270574396,0.819304152637486,0.9023582622978445,2,10,l1,liblinear,"{'AddPoly__degree': 2, 'LR__C': 10, 'LR__penalty': 'l1', 'LR__solver': 'liblinear'}",36,0.7926829268292683,0.9134734239802225,0.85,0.9013563501849569,0.8271604938271605,0.9,0.7530864197530864,0.9098765432098765,0.8024691358024691,0.8987654320987655,0.9259259259259259,0.8938271604938272,0.8271604938271605,0.9074074074074074,0.7407407407407407,0.9024691358024691,0.8148148148148148,0.9,0.8395061728395061,0.9024691358024691,0.8395061728395061,0.8962962962962963,0.1288493733844603,0.00018255456960712387,0.04749784797907808,0.005560837150431227
9,0.9742509885267778,0.004143389788540927,0.8271604938271605,0.8567911925927508,2,10,l1,saga,"{'AddPoly__degree': 2, 'LR__C': 10, 'LR__penalty': 'l1', 'LR__solver': 'saga'}",4,0.8048780487804879,0.8627935723114957,0.85,0.8532675709001233,0.8024691358024691,0.8641975308641975,0.8148148148148148,0.8580246913580247,0.8148148148148148,0.8604938271604938,0.9135802469135802,0.8506172839506173,0.8395061728395061,0.8518518518518519,0.8024691358024691,0.854320987654321,0.8024691358024691,0.8604938271604938,0.7901234567901234,0.8555555555555555,0.8641975308641975,0.8530864197530864,0.08588444245213075,0.00018835186471573897,0.03505312187497507,0.004432392452629904
10,4.005432519045743,0.0042982968417080965,0.8047138047138047,0.9170602928482455,2,100,l1,liblinear,"{'AddPoly__degree': 2, 'LR__C': 100, 'LR__penalty': 'l1', 'LR__solver': 'liblinear'}",53,0.7804878048780488,0.92336217552534,0.85,0.9161528976572133,0.7654320987654321,0.9160493827160494,0.7283950617283951,0.9308641975308642,0.8024691358024691,0.9185185185185185,0.9012345679012346,0.9098765432098765,0.8024691358024691,0.9197530864197531,0.7530864197530864,0.9234567901234568,0.8271604938271605,0.908641975308642,0.8024691358024691,0.9123456790123456,0.8395061728395061,0.908641975308642,0.6622185560642084,0.00037613979225657257,0.04641550594931816,0.006728295304096317
11,0.973315108906139,0.0043048858642578125,0.8260381593714927,0.8580260382982736,2,100,l1,saga,"{'AddPoly__degree': 2, 'LR__C': 100, 'LR__penalty': 'l1', 'LR__solver': 'saga'}",7,0.8048780487804879,0.8665018541409147,0.85,0.8545006165228114,0.7901234567901234,0.8654320987654321,0.8024691358024691,0.8567901234567902,0.8148148148148148,0.8604938271604938,0.9135802469135802,0.8530864197530864,0.8395061728395061,0.8518518518518519,0.8024691358024691,0.8580246913580247,0.8024691358024691,0.8617283950617284,0.7901234567901234,0.8555555555555555,0.8765432098765432,0.854320987654321,0.039536377012901386,0.00026344002513952543,0.03788537227696239,0.004698102075422486
12,11.58197435465726,0.006855076009576971,0.7957351290684624,0.9233457819932319,2,1000,l1,liblinear,"{'AddPoly__degree': 2, 'LR__C': 1000, 'LR__penalty': 'l1', 'LR__solver': 'liblinear'}",55,0.7682926829268293,0.927070457354759,0.85,0.9161528976572133,0.7530864197530864,0.9296296296296296,0.7160493827160493,0.9419753086419753,0.7901234567901234,0.9209876543209876,0.8641975308641975,0.9197530864197531,0.7777777777777778,0.9259259259259259,0.7654320987654321,0.9271604938271605,0.8395061728395061,0.9098765432098765,0.7901234567901234,0.9234567901234568,0.8395061728395061,0.9148148148148149,3.5850470733663897,0.0030599906024827745,0.044376558970466086,0.008235424092367905
