,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_activation,param_activation_final,param_batch_size,param_dropout,param_epochs,param_in_layer,param_loss,param_neurons,param_optimizer,param_shape,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score,error
0,5.456043386459351,0.0348238468170166,0.8047138047138047,0.9076870951983234,relu,sigmoid,1024,0.0,1000,17,binary_crossentropy,32,adam,two,"{'activation': 'relu', 'activation_final': 'sigmoid', 'batch_size': 1024, 'dropout': 0.0, 'epochs': 1000, 'in_layer': 17, 'loss': 'binary_crossentropy', 'neurons': 32, 'optimizer': 'adam', 'shape': 'two'}",40,0.776536312849162,0.9044943820224719,0.7865168539325843,0.9242636746143057,0.8033707865168539,0.9046283309957924,0.7921348314606742,0.9158485273492286,0.8651685393258427,0.8892005610098177,0.40106016574552866,0.012598231076793275,0.03142871471583635,0.011854900776142567,0.015714357357918176
1,4.577197265625,0.07987537384033203,0.8002244668911336,0.8717706478402698,relu,sigmoid,1024,0.0,1000,17,binary_crossentropy,32,adagrad,two,"{'activation': 'relu', 'activation_final': 'sigmoid', 'batch_size': 1024, 'dropout': 0.0, 'epochs': 1000, 'in_layer': 17, 'loss': 'binary_crossentropy', 'neurons': 32, 'optimizer': 'adagrad', 'shape': 'two'}",44,0.7597765363128491,0.8623595505617978,0.7808988764044944,0.8962131837307152,0.8033707865168539,0.8709677419354839,0.7752808988764045,0.8779803646563815,0.8820224719101124,0.8513323983169705,0.13630061377097435,0.013452218342458428,0.04320003419138026,0.015119084609495782,0.02160001709569013
2,4.886478137969971,0.13014230728149415,0.8069584736251403,0.8686890335187607,relu,sigmoid,1024,0.0,1000,17,binary_crossentropy,32,rmsprop,two,"{'activation': 'relu', 'activation_final': 'sigmoid', 'batch_size': 1024, 'dropout': 0.0, 'epochs': 1000, 'in_layer': 17, 'loss': 'binary_crossentropy', 'neurons': 32, 'optimizer': 'rmsprop', 'shape': 'two'}",37,0.8100558659217877,0.8764044943820225,0.7808988764044944,0.8709677419354839,0.7921348314606742,0.8555399719495091,0.7752808988764045,0.8737727910238429,0.8764044943820225,0.8667601683029453,0.1517352628805227,0.014721693483577944,0.036680105387030267,0.007310044868866394,0.018340052693515133
3,5.799384641647339,0.17188634872436523,0.8125701459034792,0.8754179995902737,relu,sigmoid,1024,0.0,1000,17,binary_crossentropy,32,adadelta,two,"{'activation': 'relu', 'activation_final': 'sigmoid', 'batch_size': 1024, 'dropout': 0.0, 'epochs': 1000, 'in_layer': 17, 'loss': 'binary_crossentropy', 'neurons': 32, 'optimizer': 'adadelta', 'shape': 'two'}",30,0.8268156424581006,0.8651685393258427,0.797752808988764,0.8863955119214586,0.7921348314606742,0.8779803646563815,0.7921348314606742,0.8835904628330996,0.8539325842696629,0.8639551192145862,0.1294569553151859,0.01628754589126009,0.024357135330486123,0.009276957576577977,0.012178567665243062
4,6.438830471038818,0.22819433212280274,0.7957351290684624,0.8874891658918637,relu,sigmoid,1024,0.0,1000,17,binary_crossentropy,32,nadam,two,"{'activation': 'relu', 'activation_final': 'sigmoid', 'batch_size': 1024, 'dropout': 0.0, 'epochs': 1000, 'in_layer': 17, 'loss': 'binary_crossentropy', 'neurons': 32, 'optimizer': 'nadam', 'shape': 'two'}",46,0.7821229050279329,0.898876404494382,0.7696629213483146,0.9102384291725105,0.8089887640449438,0.879382889200561,0.7528089887640449,0.8920056100981767,0.8651685393258427,0.8569424964936886,0.12365487154767008,0.01717742913910793,0.03923456743542164,0.01825599728411994,0.01961728371771082
5,6.891848850250244,0.3008434295654297,0.8103254769921436,0.903759632507052,relu,sigmoid,1024,0.1,1000,17,binary_crossentropy,32,adam,two,"{'activation': 'relu', 'activation_final': 'sigmoid', 'batch_size': 1024, 'dropout': 0.1, 'epochs': 1000, 'in_layer': 17, 'loss': 'binary_crossentropy', 'neurons': 32, 'optimizer': 'adam', 'shape': 'two'}",35,0.7653631284916201,0.9030898876404494,0.7921348314606742,0.9172510518934082,0.848314606741573,0.906030855539972,0.7808988764044944,0.9004207573632539,0.8651685393258427,0.8920056100981767,0.13387611724512635,0.020828500883246698,0.03917169815609795,0.008208904181733022,0.019585849078048976
6,6.172193241119385,0.3688035488128662,0.8226711560044894,0.8771053626865436,relu,sigmoid,1024,0.1,1000,17,binary_crossentropy,32,adagrad,two,"{'activation': 'relu', 'activation_final': 'sigmoid', 'batch_size': 1024, 'dropout': 0.1, 'epochs': 1000, 'in_layer': 17, 'loss': 'binary_crossentropy', 'neurons': 32, 'optimizer': 'adagrad', 'shape': 'two'}",11,0.8100558659217877,0.8806179775280899,0.8033707865168539,0.8863955119214586,0.8146067415730337,0.8653576437587658,0.8033707865168539,0.8906030855539971,0.8820224719101124,0.8625525946704067,0.22132114127011449,0.018822348948836914,0.029958702760936894,0.011230545982953708,0.014979351380468447
7,6.599254512786866,0.4345524787902832,0.8226711560044894,0.8827174307011048,relu,sigmoid,1024,0.1,1000,17,binary_crossentropy,32,rmsprop,two,"{'activation': 'relu', 'activation_final': 'sigmoid', 'batch_size': 1024, 'dropout': 0.1, 'epochs': 1000, 'in_layer': 17, 'loss': 'binary_crossentropy', 'neurons': 32, 'optimizer': 'rmsprop', 'shape': 'two'}",11,0.7988826815642458,0.8876404494382022,0.7865168539325843,0.8877980364656382,0.8539325842696629,0.8751753155680224,0.7696629213483146,0.8948106591865358,0.9044943820224719,0.8681626928471248,0.18003092645531146,0.018259661160609314,0.049688075315931585,0.009643845066155,0.024844037657965792
8,7.5168661117553714,0.5130335807800293,0.8282828282828283,0.8754203633956852,relu,sigmoid,1024,0.1,1000,17,binary_crossentropy,32,adadelta,two,"{'activation': 'relu', 'activation_final': 'sigmoid', 'batch_size': 1024, 'dropout': 0.1, 'epochs': 1000, 'in_layer': 17, 'loss': 'binary_crossentropy', 'neurons': 32, 'optimizer': 'adadelta', 'shape': 'two'}",4,0.8156424581005587,0.8735955056179775,0.797752808988764,0.8807854137447405,0.8426966292134831,0.876577840112202,0.8089887640449438,0.884992987377279,0.8764044943820225,0.8611500701262272,0.08514990290331292,0.020061343868881178,0.02822763040619387,0.008108391004328294,0.014113815203096935
9,8.314351654052734,0.5858732223510742,0.8148148148148148,0.909652205430449,relu,sigmoid,1024,0.1,1000,17,binary_crossentropy,32,nadam,two,"{'activation': 'relu', 'activation_final': 'sigmoid', 'batch_size': 1024, 'dropout': 0.1, 'epochs': 1000, 'in_layer': 17, 'loss': 'binary_crossentropy', 'neurons': 32, 'optimizer': 'nadam', 'shape': 'two'}",26,0.7988826815642458,0.9101123595505618,0.7752808988764045,0.9200561009817672,0.8089887640449438,0.908835904628331,0.8146067415730337,0.9032258064516129,0.8764044943820225,0.906030855539972,0.1748125483688326,0.02629672375276883,0.03358311509955276,0.005718949384650592,0.01679155754977638
