,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_activation,param_dropout,param_epochs,param_neurons,param_optimizer,param_shape,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
34,6.197156000137329,0.030792951583862305,0.8047138047138047,0.838664371148967,relu,0.1,1000,16,adagrad,one,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 16, 'optimizer': 'adagrad', 'shape': 'one'}",343,0.7653631284916201,0.8384831460674157,0.8146067415730337,0.844319775596073,0.8146067415730337,0.8345021037868162,0.7808988764044944,0.8499298737727911,0.848314606741573,0.8260869565217391,0.16782586428187757,0.004309666953413133,0.029039141469780136,0.008178555124924537
35,7.235046005249023,0.04815235137939453,0.8114478114478114,0.8526947381691539,relu,0.1,1000,16,adagrad,two,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 16, 'optimizer': 'adagrad', 'shape': 'two'}",180,0.7988826815642458,0.8567415730337079,0.797752808988764,0.8555399719495091,0.8146067415730337,0.85273492286115,0.8146067415730337,0.8639551192145862,0.8314606741573034,0.8345021037868162,0.14182527943711126,0.012026547700372876,0.012376868054297661,0.009820814320137228
36,5.41477599143982,0.03161678314208984,0.8013468013468014,0.8246355799990545,relu,0.1,1000,16,rmsprop,none,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 16, 'optimizer': 'rmsprop', 'shape': 'none'}",451,0.7821229050279329,0.8258426966292135,0.8033707865168539,0.8415147265077139,0.7865168539325843,0.8246844319775596,0.7696629213483146,0.8218793828892006,0.8651685393258427,0.8092566619915849,0.12200731690270182,0.011888651394798999,0.03366414708152309,0.01030022179881811
37,6.353998231887817,0.045028162002563474,0.8204264870931538,0.8594292197866272,relu,0.1,1000,16,rmsprop,one,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 16, 'optimizer': 'rmsprop', 'shape': 'one'}",44,0.7988826815642458,0.8651685393258427,0.797752808988764,0.8695652173913043,0.8426966292134831,0.8555399719495091,0.7808988764044944,0.8667601683029453,0.8820224719101124,0.8401122019635343,0.07576970774769858,0.009259091429695865,0.03694760094560038,0.01074890197815911
38,7.451508188247681,0.05321340560913086,0.8047138047138047,0.8619533699985817,relu,0.1,1000,16,rmsprop,two,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 16, 'optimizer': 'rmsprop', 'shape': 'two'}",343,0.7932960893854749,0.8637640449438202,0.7921348314606742,0.8779803646563815,0.8033707865168539,0.8569424964936886,0.7921348314606742,0.8625525946704067,0.8426966292134831,0.8485273492286115,0.07448390600588985,0.015833599731649335,0.01944187685160747,0.009652658273486044
39,5.931787061691284,0.03058767318725586,0.8170594837261503,0.8479257607513748,relu,0.1,1000,16,adadelta,none,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 16, 'optimizer': 'adadelta', 'shape': 'none'}",84,0.7877094972067039,0.8553370786516854,0.8146067415730337,0.8597475455820477,0.797752808988764,0.8415147265077139,0.8033707865168539,0.85273492286115,0.8820224719101124,0.8302945301542777,0.19853020931795776,0.006304331368610164,0.03360431803462585,0.010674941894377662
40,7.020285987854004,0.04659109115600586,0.8215488215488216,0.8678463368895472,relu,0.1,1000,16,adadelta,one,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 16, 'optimizer': 'adadelta', 'shape': 'one'}",36,0.8044692737430168,0.8721910112359551,0.8033707865168539,0.8821879382889201,0.8370786516853933,0.8597475455820477,0.7865168539325843,0.8695652173913043,0.8764044943820225,0.8555399719495091,0.13343454790236695,0.008443051294635493,0.03192373579876114,0.009429202667606384
41,8.203950548171997,0.0568732738494873,0.8226711560044894,0.8734576169689712,relu,0.1,1000,16,adadelta,two,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 16, 'optimizer': 'adadelta', 'shape': 'two'}",29,0.8156424581005587,0.8764044943820225,0.8089887640449438,0.8807854137447405,0.8314606741573034,0.8737727910238429,0.7921348314606742,0.8723702664796634,0.8651685393258427,0.8639551192145862,0.2629309563435096,0.013541925442600343,0.02469498831998185,0.005549050755184718
42,6.04621467590332,0.04317150115966797,0.8092031425364759,0.8428723387490742,relu,0.1,1000,16,nadam,none,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 16, 'optimizer': 'nadam', 'shape': 'none'}",228,0.7932960893854749,0.8398876404494382,0.8033707865168539,0.8541374474053296,0.797752808988764,0.8387096774193549,0.7921348314606742,0.8583450210378681,0.8595505617977528,0.82328190743338,0.18798785111131888,0.019989646321146675,0.025464207914169222,0.01246055971991563
43,7.326997995376587,0.049501895904541016,0.8204264870931538,0.8740186267866429,relu,0.1,1000,16,nadam,one,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 16, 'optimizer': 'nadam', 'shape': 'one'}",44,0.8044692737430168,0.8764044943820225,0.7921348314606742,0.8962131837307152,0.8258426966292135,0.8667601683029453,0.8146067415730337,0.884992987377279,0.8651685393258427,0.8457223001402524,0.12670366763456445,0.009016062522569169,0.024972118652791725,0.017158640002858327
44,8.547227811813354,0.06413626670837402,0.8035914702581369,0.8902879114991255,relu,0.1,1000,16,nadam,two,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 16, 'optimizer': 'nadam', 'shape': 'two'}",374,0.7988826815642458,0.8764044943820225,0.7808988764044944,0.9018232819074333,0.8089887640449438,0.8906030855539971,0.7640449438202247,0.9032258064516129,0.8651685393258427,0.879382889200561,0.1597219601384088,0.012328120397256904,0.03439592570566112,0.011065459892141718
45,6.649277973175049,0.03289299011230469,0.8114478114478114,0.8400661077580093,relu,0.1,1000,32,adam,none,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 32, 'optimizer': 'adam', 'shape': 'none'}",180,0.7988826815642458,0.8356741573033708,0.8202247191011236,0.8625525946704067,0.7808988764044944,0.8401122019635343,0.797752808988764,0.8415147265077139,0.8595505617977528,0.820476858345021,0.16960785439422055,0.0057008680185620456,0.027078955665243366,0.013496448688299136
46,8.796522617340088,0.050311946868896486,0.8103254769921436,0.8714921127692768,relu,0.1,1000,32,adam,one,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 32, 'optimizer': 'adam', 'shape': 'one'}",207,0.7877094972067039,0.8693820224719101,0.797752808988764,0.884992987377279,0.8089887640449438,0.8569424964936886,0.7921348314606742,0.8807854137447405,0.8651685393258427,0.8653576437587658,0.27132188061750295,0.012474691025790192,0.028313855630825675,0.010221688540279215
47,11.168324756622315,0.06480426788330078,0.8249158249158249,0.8992703720629718,relu,0.1,1000,32,adam,two,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 32, 'optimizer': 'adam', 'shape': 'two'}",15,0.8100558659217877,0.898876404494382,0.797752808988764,0.9130434782608695,0.848314606741573,0.8962131837307152,0.7865168539325843,0.8962131837307152,0.8820224719101124,0.8920056100981767,0.5101458294310272,0.0079863116167275,0.03531581708569497,0.007229429191666158
48,6.945029449462891,0.0383697509765625,0.8035914702581369,0.8282841136517641,relu,0.1,1000,32,adagrad,none,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 32, 'optimizer': 'adagrad', 'shape': 'none'}",374,0.7821229050279329,0.8328651685393258,0.8033707865168539,0.8316970546984572,0.797752808988764,0.8288920056100981,0.7865168539325843,0.8373071528751753,0.848314606741573,0.8106591865357644,0.30782443463425246,0.009939503117718131,0.02360592375431689,0.009220163293299976
49,8.302693510055542,0.051928472518920896,0.8148148148148148,0.8580259073073104,relu,0.1,1000,32,adagrad,one,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 32, 'optimizer': 'adagrad', 'shape': 'one'}",115,0.7988826815642458,0.8623595505617978,0.8033707865168539,0.876577840112202,0.8089887640449438,0.8485273492286115,0.7865168539325843,0.8625525946704067,0.8764044943820225,0.8401122019635343,0.1801784000063539,0.009720055131472213,0.03164997037551467,0.012606101838836934
50,10.227840137481689,0.0742365837097168,0.8125701459034792,0.8762614841546243,relu,0.1,1000,32,adagrad,two,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 32, 'optimizer': 'adagrad', 'shape': 'two'}",157,0.7988826815642458,0.8721910112359551,0.7752808988764045,0.9004207573632539,0.8146067415730337,0.8681626928471248,0.7921348314606742,0.879382889200561,0.8820224719101124,0.8611500701262272,0.19699744643159303,0.023607165100546272,0.03692317270872489,0.013445651012812216
51,7.01155457496643,0.032873344421386716,0.8148148148148148,0.8361374631640324,relu,0.1,1000,32,rmsprop,none,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 32, 'optimizer': 'rmsprop', 'shape': 'none'}",115,0.776536312849162,0.8300561797752809,0.8146067415730337,0.8429172510518934,0.8089887640449438,0.8359046283309958,0.8033707865168539,0.847124824684432,0.8707865168539326,0.8246844319775596,0.20448711123812785,0.00782148626145517,0.03087362578555328,0.008184079423569187
52,8.531754350662231,0.06104755401611328,0.8170594837261503,0.8720562743274973,relu,0.1,1000,32,rmsprop,one,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 32, 'optimizer': 'rmsprop', 'shape': 'one'}",84,0.776536312849162,0.8806179775280899,0.797752808988764,0.8877980364656382,0.8370786516853933,0.8667601683029453,0.7865168539325843,0.8681626928471248,0.8876404494382022,0.8569424964936886,0.4206017792683822,0.00768631493785005,0.04081674400485797,0.010887982669770976
53,10.151827239990235,0.05928239822387695,0.8204264870931538,0.8866433175221016,relu,0.1,1000,32,rmsprop,two,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 32, 'optimizer': 'rmsprop', 'shape': 'two'}",44,0.7821229050279329,0.8834269662921348,0.7921348314606742,0.9018232819074333,0.8595505617977528,0.8892005610098177,0.8033707865168539,0.8906030855539971,0.8651685393258427,0.8681626928471248,0.4116733360420118,0.006426207460213095,0.03490679200173275,0.010995717161456085
54,7.372151803970337,0.035396242141723634,0.8159371492704826,0.8524138392927494,relu,0.1,1000,32,adadelta,none,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 32, 'optimizer': 'adadelta', 'shape': 'none'}",97,0.7932960893854749,0.8553370786516854,0.8202247191011236,0.8583450210378681,0.797752808988764,0.85273492286115,0.7921348314606742,0.8541374474053296,0.8764044943820225,0.8415147265077139,0.12205946094900644,0.0023190831363067667,0.03188006068302567,0.00575480363397113
55,8.75747652053833,0.05441904067993164,0.8204264870931538,0.8723348093984903,relu,0.1,1000,32,adadelta,one,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 32, 'optimizer': 'adadelta', 'shape': 'one'}",44,0.8100558659217877,0.8735955056179775,0.7865168539325843,0.8906030855539971,0.8314606741573034,0.8751753155680224,0.7921348314606742,0.8695652173913043,0.8820224719101124,0.85273492286115,0.21029470057307015,0.014061902908983584,0.0345472097695468,0.012126120039928018
56,10.908005046844483,0.06587529182434082,0.8204264870931538,0.8807554722095278,relu,0.1,1000,32,adadelta,two,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 32, 'optimizer': 'adadelta', 'shape': 'two'}",44,0.8100558659217877,0.8932584269662921,0.8089887640449438,0.8821879382889201,0.8314606741573034,0.8835904628330996,0.7921348314606742,0.8723702664796634,0.8595505617977528,0.8723702664796634,0.3562657440158844,0.011190781873579329,0.02318973326200702,0.007836279204039951
57,7.7302923679351805,0.040504837036132814,0.8159371492704826,0.8583036544431663,relu,0.1,1000,32,nadam,none,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 32, 'optimizer': 'nadam', 'shape': 'none'}",97,0.7988826815642458,0.8525280898876404,0.8202247191011236,0.8709677419354839,0.7921348314606742,0.8625525946704067,0.7921348314606742,0.8639551192145862,0.8764044943820225,0.8415147265077139,0.3497523947215931,0.013509402757683437,0.031920364719976134,0.01025277432002869
58,9.150982666015626,0.061382389068603514,0.8170594837261503,0.8925374663157729,relu,0.1,1000,32,nadam,one,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 32, 'optimizer': 'nadam', 'shape': 'one'}",84,0.8100558659217877,0.8960674157303371,0.797752808988764,0.9046283309957924,0.8146067415730337,0.8948106591865358,0.7696629213483146,0.8877980364656382,0.8932584269662921,0.879382889200561,0.39956222102169875,0.012971442243074133,0.04116135235911289,0.008477287912911996
59,11.303886556625367,0.07217307090759277,0.8148148148148148,0.9175079187481285,relu,0.1,1000,32,nadam,two,"{'activation': 'relu', 'dropout': 0.1, 'epochs': 1000, 'neurons': 32, 'optimizer': 'nadam', 'shape': 'two'}",115,0.7988826815642458,0.9157303370786517,0.8146067415730337,0.9298737727910238,0.8370786516853933,0.908835904628331,0.7696629213483146,0.9172510518934082,0.8539325842696629,0.9158485273492286,0.306691993753193,0.027686595629477947,0.029376948960881173,0.006842478090452526
