,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_decision_function_shape,param_degree,param_kernel,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.030806899070739746,0.0027703762054443358,0.6161616161616161,0.616161723169715,0.001,ovo,2,poly,"{'C': 0.001, 'decision_function_shape': 'ovo', 'degree': 2, 'kernel': 'poly'}",73,0.6111111111111112,0.616729088639201,0.6111111111111112,0.616729088639201,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6136363636363636,0.6164383561643836,0.005757248411157302,0.0005200401962314684,0.0028440380993940604,0.00031700110213568454
1,0.027199745178222656,0.002485775947570801,0.6161616161616161,0.616161723169715,0.001,ovo,3,poly,"{'C': 0.001, 'decision_function_shape': 'ovo', 'degree': 3, 'kernel': 'poly'}",73,0.6111111111111112,0.616729088639201,0.6111111111111112,0.616729088639201,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6136363636363636,0.6164383561643836,0.007260065682998942,0.000696017040366558,0.0028440380993940604,0.00031700110213568454
2,0.019451022148132324,0.0018509626388549805,0.6161616161616161,0.616161723169715,0.001,ovo,4,poly,"{'C': 0.001, 'decision_function_shape': 'ovo', 'degree': 4, 'kernel': 'poly'}",73,0.6111111111111112,0.616729088639201,0.6111111111111112,0.616729088639201,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6136363636363636,0.6164383561643836,0.0023885914562662733,0.00013436714613310197,0.0028440380993940604,0.00031700110213568454
3,0.019052577018737794,0.0017035484313964843,0.6161616161616161,0.616161723169715,0.001,ovo,5,poly,"{'C': 0.001, 'decision_function_shape': 'ovo', 'degree': 5, 'kernel': 'poly'}",73,0.6111111111111112,0.616729088639201,0.6111111111111112,0.616729088639201,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6136363636363636,0.6164383561643836,0.004190491927141937,0.00017786242685711103,0.0028440380993940604,0.00031700110213568454
4,0.017852210998535158,0.001685953140258789,0.6161616161616161,0.616161723169715,0.001,ovr,2,poly,"{'C': 0.001, 'decision_function_shape': 'ovr', 'degree': 2, 'kernel': 'poly'}",73,0.6111111111111112,0.616729088639201,0.6111111111111112,0.616729088639201,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6136363636363636,0.6164383561643836,0.0020420344647298855,0.00021827218182291207,0.0028440380993940604,0.00031700110213568454
5,0.019256329536437987,0.001732015609741211,0.6161616161616161,0.616161723169715,0.001,ovr,3,poly,"{'C': 0.001, 'decision_function_shape': 'ovr', 'degree': 3, 'kernel': 'poly'}",73,0.6111111111111112,0.616729088639201,0.6111111111111112,0.616729088639201,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6136363636363636,0.6164383561643836,0.002173517995962891,7.40493870648125e-05,0.0028440380993940604,0.00031700110213568454
6,0.016584157943725586,0.0015526056289672852,0.6161616161616161,0.616161723169715,0.001,ovr,4,poly,"{'C': 0.001, 'decision_function_shape': 'ovr', 'degree': 4, 'kernel': 'poly'}",73,0.6111111111111112,0.616729088639201,0.6111111111111112,0.616729088639201,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6136363636363636,0.6164383561643836,0.002876045728987784,0.00023227969560645886,0.0028440380993940604,0.00031700110213568454
7,0.018906450271606444,0.001780533790588379,0.6161616161616161,0.616161723169715,0.001,ovr,5,poly,"{'C': 0.001, 'decision_function_shape': 'ovr', 'degree': 5, 'kernel': 'poly'}",73,0.6111111111111112,0.616729088639201,0.6111111111111112,0.616729088639201,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6136363636363636,0.6164383561643836,0.0001978539300637444,3.9813682642734996e-05,0.0028440380993940604,0.00031700110213568454
8,0.01873958110809326,0.0017074823379516601,0.6161616161616161,0.616161723169715,0.01,ovo,2,poly,"{'C': 0.01, 'decision_function_shape': 'ovo', 'degree': 2, 'kernel': 'poly'}",73,0.6111111111111112,0.616729088639201,0.6111111111111112,0.616729088639201,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6136363636363636,0.6164383561643836,0.00022324424581125912,3.307305714458439e-05,0.0028440380993940604,0.00031700110213568454
9,0.01858067512512207,0.0017156600952148438,0.6161616161616161,0.616161723169715,0.01,ovo,3,poly,"{'C': 0.01, 'decision_function_shape': 'ovo', 'degree': 3, 'kernel': 'poly'}",73,0.6111111111111112,0.616729088639201,0.6111111111111112,0.616729088639201,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6136363636363636,0.6164383561643836,0.0004826897276892233,2.3348471561168478e-05,0.0028440380993940604,0.00031700110213568454
10,0.0213592529296875,0.0017336130142211914,0.6161616161616161,0.616161723169715,0.01,ovo,4,poly,"{'C': 0.01, 'decision_function_shape': 'ovo', 'degree': 4, 'kernel': 'poly'}",73,0.6111111111111112,0.616729088639201,0.6111111111111112,0.616729088639201,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6136363636363636,0.6164383561643836,0.0035970102601928697,1.9853569036795465e-05,0.0028440380993940604,0.00031700110213568454
11,0.019103598594665528,0.001746201515197754,0.6161616161616161,0.616161723169715,0.01,ovo,5,poly,"{'C': 0.01, 'decision_function_shape': 'ovo', 'degree': 5, 'kernel': 'poly'}",73,0.6111111111111112,0.616729088639201,0.6111111111111112,0.616729088639201,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6136363636363636,0.6164383561643836,0.000508580227406607,4.686031502100958e-05,0.0028440380993940604,0.00031700110213568454
12,0.019179248809814455,0.0017427682876586914,0.6161616161616161,0.616161723169715,0.01,ovr,2,poly,"{'C': 0.01, 'decision_function_shape': 'ovr', 'degree': 2, 'kernel': 'poly'}",73,0.6111111111111112,0.616729088639201,0.6111111111111112,0.616729088639201,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6136363636363636,0.6164383561643836,0.0020812127306248005,6.115852958973089e-05,0.0028440380993940604,0.00031700110213568454
13,0.018077445030212403,0.0017081022262573243,0.6161616161616161,0.616161723169715,0.01,ovr,3,poly,"{'C': 0.01, 'decision_function_shape': 'ovr', 'degree': 3, 'kernel': 'poly'}",73,0.6111111111111112,0.616729088639201,0.6111111111111112,0.616729088639201,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6136363636363636,0.6164383561643836,0.0008773194429891812,3.940591767115946e-05,0.0028440380993940604,0.00031700110213568454
14,0.01903555393218994,0.00174713134765625,0.6161616161616161,0.616161723169715,0.01,ovr,4,poly,"{'C': 0.01, 'decision_function_shape': 'ovr', 'degree': 4, 'kernel': 'poly'}",73,0.6111111111111112,0.616729088639201,0.6111111111111112,0.616729088639201,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6136363636363636,0.6164383561643836,0.0009300293191344454,3.8402713397523716e-05,0.0028440380993940604,0.00031700110213568454
15,0.021643948554992676,0.0017804145812988282,0.6161616161616161,0.616161723169715,0.01,ovr,5,poly,"{'C': 0.01, 'decision_function_shape': 'ovr', 'degree': 5, 'kernel': 'poly'}",73,0.6111111111111112,0.616729088639201,0.6111111111111112,0.616729088639201,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6179775280898876,0.6159600997506235,0.6136363636363636,0.6164383561643836,0.007953619014299149,7.155800719827597e-05,0.0028440380993940604,0.00031700110213568454
16,0.01832454204559326,0.0016867399215698242,0.755331088664422,0.7590749272762686,0.1,ovo,2,poly,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 2, 'kernel': 'poly'}",49,0.6555555555555556,0.7715355805243446,0.6777777777777778,0.766541822721598,0.7191011235955056,0.7618453865336658,0.7303370786516854,0.7618453865336658,0.797752808988764,0.7593516209476309,0.7752808988764045,0.7543640897755611,0.797752808988764,0.7581047381546134,0.7865168539325843,0.7493765586034913,0.7865168539325843,0.7506234413965087,0.8295454545454546,0.7571606475716065,0.00043646517765692376,2.990971290035752e-05,0.054260048537887504,0.006470962428481989
17,0.018345332145690917,0.0016891956329345703,0.745230078563412,0.7452421341845656,0.1,ovo,3,poly,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 3, 'kernel': 'poly'}",57,0.6555555555555556,0.7677902621722846,0.6666666666666666,0.7615480649188514,0.7191011235955056,0.7581047381546134,0.7415730337078652,0.7593516209476309,0.797752808988764,0.7518703241895262,0.7640449438202247,0.7556109725685786,0.7415730337078652,0.7044887780548629,0.7865168539325843,0.7531172069825436,0.7865168539325843,0.7531172069825436,0.7954545454545454,0.6874221668742216,0.0002628653972437812,2.2506511816637257e-05,0.04906306578039569,0.025334343412442045
18,0.019357705116271974,0.0017212390899658202,0.6262626262626263,0.6272610052333822,0.1,ovo,4,poly,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 4, 'kernel': 'poly'}",69,0.6111111111111112,0.6217228464419475,0.6222222222222222,0.6329588014981273,0.6853932584269663,0.6745635910224439,0.6179775280898876,0.6209476309226932,0.6179775280898876,0.6209476309226932,0.6179775280898876,0.6209476309226932,0.6179775280898876,0.6209476309226932,0.6292134831460674,0.6184538653366584,0.6292134831460674,0.6197007481296758,0.6136363636363636,0.6214196762141968,0.00011997105633127669,2.4100144376594894e-05,0.020469483830766085,0.016214036553238942
19,0.019773387908935548,0.001704263687133789,0.6195286195286195,0.6206511254384874,0.1,ovo,5,poly,"{'C': 0.1, 'decision_function_shape': 'ovo', 'degree': 5, 'kernel': 'poly'}",71,0.6111111111111112,0.6217228464419475,0.6111111111111112,0.6217228464419475,0.6292134831460674,0.6197007481296758,0.6179775280898876,0.6209476309226932,0.6179775280898876,0.6209476309226932,0.6179775280898876,0.6209476309226932,0.6179775280898876,0.6209476309226932,0.6292134831460674,0.6184538653366584,0.6292134831460674,0.6197007481296758,0.6136363636363636,0.6214196762141968,0.0010644139785708593,3.130623876446235e-05,0.006841907825774333,0.0009936745007955562
20,0.018210506439208983,0.0016748428344726563,0.755331088664422,0.7590749272762686,0.1,ovr,2,poly,"{'C': 0.1, 'decision_function_shape': 'ovr', 'degree': 2, 'kernel': 'poly'}",49,0.6555555555555556,0.7715355805243446,0.6777777777777778,0.766541822721598,0.7191011235955056,0.7618453865336658,0.7303370786516854,0.7618453865336658,0.797752808988764,0.7593516209476309,0.7752808988764045,0.7543640897755611,0.797752808988764,0.7581047381546134,0.7865168539325843,0.7493765586034913,0.7865168539325843,0.7506234413965087,0.8295454545454546,0.7571606475716065,0.00020669359592628307,3.863775919750842e-05,0.054260048537887504,0.006470962428481989
21,0.01964280605316162,0.001710653305053711,0.745230078563412,0.7452421341845656,0.1,ovr,3,poly,"{'C': 0.1, 'decision_function_shape': 'ovr', 'degree': 3, 'kernel': 'poly'}",57,0.6555555555555556,0.7677902621722846,0.6666666666666666,0.7615480649188514,0.7191011235955056,0.7581047381546134,0.7415730337078652,0.7593516209476309,0.797752808988764,0.7518703241895262,0.7640449438202247,0.7556109725685786,0.7415730337078652,0.7044887780548629,0.7865168539325843,0.7531172069825436,0.7865168539325843,0.7531172069825436,0.7954545454545454,0.6874221668742216,0.003401972905845797,5.822248091385565e-05,0.04906306578039569,0.025334343412442045
22,0.019136834144592284,0.001748061180114746,0.6262626262626263,0.6272610052333822,0.1,ovr,4,poly,"{'C': 0.1, 'decision_function_shape': 'ovr', 'degree': 4, 'kernel': 'poly'}",69,0.6111111111111112,0.6217228464419475,0.6222222222222222,0.6329588014981273,0.6853932584269663,0.6745635910224439,0.6179775280898876,0.6209476309226932,0.6179775280898876,0.6209476309226932,0.6179775280898876,0.6209476309226932,0.6179775280898876,0.6209476309226932,0.6292134831460674,0.6184538653366584,0.6292134831460674,0.6197007481296758,0.6136363636363636,0.6214196762141968,0.00019636293850078216,5.053556669434445e-05,0.020469483830766085,0.016214036553238942
23,0.018548059463500976,0.0017247200012207031,0.6195286195286195,0.6206511254384874,0.1,ovr,5,poly,"{'C': 0.1, 'decision_function_shape': 'ovr', 'degree': 5, 'kernel': 'poly'}",71,0.6111111111111112,0.6217228464419475,0.6111111111111112,0.6217228464419475,0.6292134831460674,0.6197007481296758,0.6179775280898876,0.6209476309226932,0.6179775280898876,0.6209476309226932,0.6179775280898876,0.6209476309226932,0.6179775280898876,0.6209476309226932,0.6292134831460674,0.6184538653366584,0.6292134831460674,0.6197007481296758,0.6136363636363636,0.6214196762141968,0.0016470847929820494,2.1503452631266656e-05,0.006841907825774333,0.0009936745007955562
24,0.016687440872192382,0.001373434066772461,0.792368125701459,0.7978554840349867,1,ovo,2,poly,"{'C': 1, 'decision_function_shape': 'ovo', 'degree': 2, 'kernel': 'poly'}",29,0.8,0.7965043695380774,0.7888888888888889,0.797752808988764,0.7752808988764045,0.8017456359102244,0.8651685393258427,0.7905236907730673,0.7865168539325843,0.7992518703241895,0.7865168539325843,0.7992518703241895,0.7752808988764045,0.8017456359102244,0.7415730337078652,0.8029925187032418,0.8202247191011236,0.7955112219451371,0.7840909090909091,0.7932752179327521,0.0004998647653662236,3.687422164020624e-05,0.030719266408494875,0.0037765212172397615
25,0.01726410388946533,0.0014713048934936524,0.7721661054994389,0.785136029955258,1,ovo,3,poly,"{'C': 1, 'decision_function_shape': 'ovo', 'degree': 3, 'kernel': 'poly'}",47,0.7333333333333333,0.784019975031211,0.7333333333333333,0.7865168539325843,0.7415730337078652,0.7942643391521197,0.7528089887640449,0.78428927680798,0.8202247191011236,0.7805486284289277,0.7415730337078652,0.7880299251870324,0.797752808988764,0.7817955112219451,0.7865168539325843,0.7905236907730673,0.8089887640449438,0.7817955112219451,0.8068181818181818,0.7795765877957659,0.0002538544945773848,0.00010150380572824936,0.033162487109668216,0.004459445846063972
26,0.018002009391784667,0.0015137672424316406,0.7182940516273849,0.7219109598947099,1,ovo,4,poly,"{'C': 1, 'decision_function_shape': 'ovo', 'degree': 4, 'kernel': 'poly'}",59,0.7444444444444445,0.7253433208489388,0.6555555555555556,0.7228464419475655,0.6404494382022472,0.7306733167082294,0.6629213483146067,0.7182044887780549,0.7528089887640449,0.7244389027431422,0.7191011235955056,0.7306733167082294,0.7640449438202247,0.7169576059850374,0.7415730337078652,0.7069825436408977,0.7415730337078652,0.7206982543640897,0.7613636363636364,0.7222914072229141,0.0004238528419548647,3.879236599921089e-05,0.04469719125094339,0.006598114633020689
