,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_algorithm,param_learning_rate,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split10_test_score,split10_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.032455249266190964,0.0015882145274769175,0.7777777777777778,0.7836137190288013,SAMME,0.0001,10,"{'algorithm': 'SAMME', 'learning_rate': 0.0001, 'n_estimators': 10}",119,0.7560975609756098,0.7849196538936959,0.7375,0.7866831072749692,0.7777777777777778,0.7876543209876543,0.7654320987654321,0.7839506172839507,0.7530864197530864,0.7851851851851852,0.8518518518518519,0.7753086419753087,0.7901234567901234,0.7814814814814814,0.7654320987654321,0.7839506172839507,0.7530864197530864,0.7851851851851852,0.8024691358024691,0.7802469135802469,0.8024691358024691,0.7851851851851852,0.005091337665820994,0.00043464101535105386,0.03083824974807743,0.003302130352702611
1,0.046344388615001335,0.0020315863869406962,0.7777777777777778,0.7836137190288013,SAMME,0.0001,20,"{'algorithm': 'SAMME', 'learning_rate': 0.0001, 'n_estimators': 20}",119,0.7560975609756098,0.7849196538936959,0.7375,0.7866831072749692,0.7777777777777778,0.7876543209876543,0.7654320987654321,0.7839506172839507,0.7530864197530864,0.7851851851851852,0.8518518518518519,0.7753086419753087,0.7901234567901234,0.7814814814814814,0.7654320987654321,0.7839506172839507,0.7530864197530864,0.7851851851851852,0.8024691358024691,0.7802469135802469,0.8024691358024691,0.7851851851851852,0.008553133613914113,0.0004917795760819823,0.03083824974807743,0.003302130352702611
2,0.06997971101240678,0.0026924610137939453,0.7777777777777778,0.7836137190288013,SAMME,0.0001,30,"{'algorithm': 'SAMME', 'learning_rate': 0.0001, 'n_estimators': 30}",119,0.7560975609756098,0.7849196538936959,0.7375,0.7866831072749692,0.7777777777777778,0.7876543209876543,0.7654320987654321,0.7839506172839507,0.7530864197530864,0.7851851851851852,0.8518518518518519,0.7753086419753087,0.7901234567901234,0.7814814814814814,0.7654320987654321,0.7839506172839507,0.7530864197530864,0.7851851851851852,0.8024691358024691,0.7802469135802469,0.8024691358024691,0.7851851851851852,0.005540023328898345,0.000656931997323613,0.03083824974807743,0.003302130352702611
3,0.08955617384477095,0.003342303362759677,0.7777777777777778,0.7836137190288013,SAMME,0.0001,40,"{'algorithm': 'SAMME', 'learning_rate': 0.0001, 'n_estimators': 40}",119,0.7560975609756098,0.7849196538936959,0.7375,0.7866831072749692,0.7777777777777778,0.7876543209876543,0.7654320987654321,0.7839506172839507,0.7530864197530864,0.7851851851851852,0.8518518518518519,0.7753086419753087,0.7901234567901234,0.7814814814814814,0.7654320987654321,0.7839506172839507,0.7530864197530864,0.7851851851851852,0.8024691358024691,0.7802469135802469,0.8024691358024691,0.7851851851851852,0.002974188748944004,0.0003251481040602827,0.03083824974807743,0.003302130352702611
4,0.1177269545468417,0.0045348730954256926,0.7777777777777778,0.7836137190288013,SAMME,0.0001,50,"{'algorithm': 'SAMME', 'learning_rate': 0.0001, 'n_estimators': 50}",119,0.7560975609756098,0.7849196538936959,0.7375,0.7866831072749692,0.7777777777777778,0.7876543209876543,0.7654320987654321,0.7839506172839507,0.7530864197530864,0.7851851851851852,0.8518518518518519,0.7753086419753087,0.7901234567901234,0.7814814814814814,0.7654320987654321,0.7839506172839507,0.7530864197530864,0.7851851851851852,0.8024691358024691,0.7802469135802469,0.8024691358024691,0.7851851851851852,0.016477917884042834,0.0013475804799222366,0.03083824974807743,0.003302130352702611
5,0.14434905485673385,0.005477320064197887,0.7777777777777778,0.7836137190288013,SAMME,0.0001,60,"{'algorithm': 'SAMME', 'learning_rate': 0.0001, 'n_estimators': 60}",119,0.7560975609756098,0.7849196538936959,0.7375,0.7866831072749692,0.7777777777777778,0.7876543209876543,0.7654320987654321,0.7839506172839507,0.7530864197530864,0.7851851851851852,0.8518518518518519,0.7753086419753087,0.7901234567901234,0.7814814814814814,0.7654320987654321,0.7839506172839507,0.7530864197530864,0.7851851851851852,0.8024691358024691,0.7802469135802469,0.8024691358024691,0.7851851851851852,0.025378468194532575,0.0016972412362610885,0.03083824974807743,0.003302130352702611
6,0.16158903728831897,0.0061846212907270956,0.7777777777777778,0.7836137190288013,SAMME,0.0001,70,"{'algorithm': 'SAMME', 'learning_rate': 0.0001, 'n_estimators': 70}",119,0.7560975609756098,0.7849196538936959,0.7375,0.7866831072749692,0.7777777777777778,0.7876543209876543,0.7654320987654321,0.7839506172839507,0.7530864197530864,0.7851851851851852,0.8518518518518519,0.7753086419753087,0.7901234567901234,0.7814814814814814,0.7654320987654321,0.7839506172839507,0.7530864197530864,0.7851851851851852,0.8024691358024691,0.7802469135802469,0.8024691358024691,0.7851851851851852,0.010556007007429273,0.0016335829919459446,0.03083824974807743,0.003302130352702611
7,0.16878884488886053,0.006326502019708807,0.7777777777777778,0.7836137190288013,SAMME,0.0001,80,"{'algorithm': 'SAMME', 'learning_rate': 0.0001, 'n_estimators': 80}",119,0.7560975609756098,0.7849196538936959,0.7375,0.7866831072749692,0.7777777777777778,0.7876543209876543,0.7654320987654321,0.7839506172839507,0.7530864197530864,0.7851851851851852,0.8518518518518519,0.7753086419753087,0.7901234567901234,0.7814814814814814,0.7654320987654321,0.7839506172839507,0.7530864197530864,0.7851851851851852,0.8024691358024691,0.7802469135802469,0.8024691358024691,0.7851851851851852,0.003962705282518909,0.0005937099097395744,0.03083824974807743,0.003302130352702611
8,0.19856595993041992,0.006793195551091974,0.7777777777777778,0.7836137190288013,SAMME,0.0001,90,"{'algorithm': 'SAMME', 'learning_rate': 0.0001, 'n_estimators': 90}",119,0.7560975609756098,0.7849196538936959,0.7375,0.7866831072749692,0.7777777777777778,0.7876543209876543,0.7654320987654321,0.7839506172839507,0.7530864197530864,0.7851851851851852,0.8518518518518519,0.7753086419753087,0.7901234567901234,0.7814814814814814,0.7654320987654321,0.7839506172839507,0.7530864197530864,0.7851851851851852,0.8024691358024691,0.7802469135802469,0.8024691358024691,0.7851851851851852,0.02266778769143705,0.00038612035722408494,0.03083824974807743,0.003302130352702611
9,0.2083216146989302,0.007429664785211737,0.7777777777777778,0.7836137190288013,SAMME,0.0001,100,"{'algorithm': 'SAMME', 'learning_rate': 0.0001, 'n_estimators': 100}",119,0.7560975609756098,0.7849196538936959,0.7375,0.7866831072749692,0.7777777777777778,0.7876543209876543,0.7654320987654321,0.7839506172839507,0.7530864197530864,0.7851851851851852,0.8518518518518519,0.7753086419753087,0.7901234567901234,0.7814814814814814,0.7654320987654321,0.7839506172839507,0.7530864197530864,0.7851851851851852,0.8024691358024691,0.7802469135802469,0.8024691358024691,0.7851851851851852,0.015770157221168823,0.0003961154804003694,0.03083824974807743,0.003302130352702611
10,0.2565861398523504,0.008150317452170631,0.7777777777777778,0.7836137190288013,SAMME,0.0001,110,"{'algorithm': 'SAMME', 'learning_rate': 0.0001, 'n_estimators': 110}",119,0.7560975609756098,0.7849196538936959,0.7375,0.7866831072749692,0.7777777777777778,0.7876543209876543,0.7654320987654321,0.7839506172839507,0.7530864197530864,0.7851851851851852,0.8518518518518519,0.7753086419753087,0.7901234567901234,0.7814814814814814,0.7654320987654321,0.7839506172839507,0.7530864197530864,0.7851851851851852,0.8024691358024691,0.7802469135802469,0.8024691358024691,0.7851851851851852,0.05211279067976695,0.0005349729972597364,0.03083824974807743,0.003302130352702611
11,0.2620700706135143,0.009196931665593927,0.7777777777777778,0.7836137190288013,SAMME,0.0001,120,"{'algorithm': 'SAMME', 'learning_rate': 0.0001, 'n_estimators': 120}",119,0.7560975609756098,0.7849196538936959,0.7375,0.7866831072749692,0.7777777777777778,0.7876543209876543,0.7654320987654321,0.7839506172839507,0.7530864197530864,0.7851851851851852,0.8518518518518519,0.7753086419753087,0.7901234567901234,0.7814814814814814,0.7654320987654321,0.7839506172839507,0.7530864197530864,0.7851851851851852,0.8024691358024691,0.7802469135802469,0.8024691358024691,0.7851851851851852,0.016925975535259378,0.0004949061025789384,0.03083824974807743,0.003302130352702611
12,0.31586516987193713,0.011530616066672585,0.7777777777777778,0.7836137190288013,SAMME,0.0001,130,"{'algorithm': 'SAMME', 'learning_rate': 0.0001, 'n_estimators': 130}",119,0.7560975609756098,0.7849196538936959,0.7375,0.7866831072749692,0.7777777777777778,0.7876543209876543,0.7654320987654321,0.7839506172839507,0.7530864197530864,0.7851851851851852,0.8518518518518519,0.7753086419753087,0.7901234567901234,0.7814814814814814,0.7654320987654321,0.7839506172839507,0.7530864197530864,0.7851851851851852,0.8024691358024691,0.7802469135802469,0.8024691358024691,0.7851851851851852,0.03327351404290112,0.004956586875926696,0.03083824974807743,0.003302130352702611
13,0.3381822976199063,0.011041294444691051,0.7777777777777778,0.7836137190288013,SAMME,0.0001,140,"{'algorithm': 'SAMME', 'learning_rate': 0.0001, 'n_estimators': 140}",119,0.7560975609756098,0.7849196538936959,0.7375,0.7866831072749692,0.7777777777777778,0.7876543209876543,0.7654320987654321,0.7839506172839507,0.7530864197530864,0.7851851851851852,0.8518518518518519,0.7753086419753087,0.7901234567901234,0.7814814814814814,0.7654320987654321,0.7839506172839507,0.7530864197530864,0.7851851851851852,0.8024691358024691,0.7802469135802469,0.8024691358024691,0.7851851851851852,0.042899861836692754,0.0012120157482836502,0.03083824974807743,0.003302130352702611
