,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_max_features,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split10_test_score,split10_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.12938306548378684,0.10258954221552069,0.8024691358024691,0.9698101639964072,gini,auto,10,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 10}",143,0.7317073170731707,0.9715698393077874,0.825,0.9630086313193588,0.7901234567901234,0.9679012345679012,0.7901234567901234,0.971604938271605,0.7901234567901234,0.9740740740740741,0.8765432098765432,0.9679012345679012,0.8271604938271605,0.9728395061728395,0.7530864197530864,0.9753086419753086,0.8148148148148148,0.9740740740740741,0.7777777777777778,0.9679012345679012,0.8518518518518519,0.9617283950617284,0.004782376272427662,0.00042195824537134434,0.040185579289119276,0.004312746170757026
1,0.13663387298583984,0.10241961479187012,0.8069584736251403,0.982940234021956,gini,auto,20,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 20}",99,0.7804878048780488,0.9802224969097652,0.85,0.9827373612823674,0.7777777777777778,0.9827160493827161,0.7654320987654321,0.9839506172839506,0.8024691358024691,0.9851851851851852,0.8518518518518519,0.9827160493827161,0.8395061728395061,0.9827160493827161,0.7530864197530864,0.9851851851851852,0.8024691358024691,0.9827160493827161,0.7777777777777778,0.9827160493827161,0.8765432098765432,0.9814814814814815,0.008587982541901046,0.0005523605551374022,0.03911036200117751,0.0013786353886371886
2,0.15070999752391467,0.10309351574290883,0.8013468013468014,0.984848895909879,gini,auto,30,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 30}",149,0.7317073170731707,0.9851668726823238,0.85,0.9815043156596794,0.7901234567901234,0.9851851851851852,0.7901234567901234,0.9864197530864197,0.7777777777777778,0.9876543209876543,0.8641975308641975,0.9851851851851852,0.8518518518518519,0.9864197530864197,0.691358024691358,0.9851851851851852,0.8148148148148148,0.9839506172839506,0.7901234567901234,0.9851851851851852,0.8641975308641975,0.9814814814814815,0.01068751154373862,0.0014294918586753487,0.05301023582137051,0.0018263641728893515
3,0.1627107100053267,0.10307455062866211,0.8047138047138047,0.9851853198107854,gini,auto,40,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 40}",121,0.7560975609756098,0.9864029666254636,0.8625,0.9852034525277436,0.7777777777777778,0.9851851851851852,0.7901234567901234,0.9864197530864197,0.8024691358024691,0.9851851851851852,0.8641975308641975,0.9827160493827161,0.8518518518518519,0.9864197530864197,0.7407407407407407,0.9864197530864197,0.8271604938271605,0.9851851851851852,0.7530864197530864,0.9851851851851852,0.8271604938271605,0.9827160493827161,0.012281139531776106,0.0018517032139132924,0.042810534787481654,0.0012880239291633603
4,0.17006104642694647,0.10502394762906161,0.8002244668911336,0.9857464866964957,gini,auto,50,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 50}",155,0.7682926829268293,0.9851668726823238,0.8625,0.9839704069050554,0.7407407407407407,0.9864197530864197,0.7407407407407407,0.9876543209876543,0.7901234567901234,0.9876543209876543,0.8641975308641975,0.9839506172839506,0.8518518518518519,0.9864197530864197,0.7407407407407407,0.9864197530864197,0.8024691358024691,0.9851851851851852,0.7777777777777778,0.9864197530864197,0.8641975308641975,0.9839506172839506,0.015761497245562212,0.007166320011474153,0.04948732251401626,0.0013262585447814104
5,0.1874030503359708,0.11096802624789151,0.8047138047138047,0.9860829102552787,gini,auto,60,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 60}",121,0.7560975609756098,0.9851668726823238,0.8625,0.9864364981504316,0.7777777777777778,0.9864197530864197,0.7901234567901234,0.9876543209876543,0.7777777777777778,0.9876543209876543,0.8641975308641975,0.9851851851851852,0.8271604938271605,0.9864197530864197,0.7530864197530864,0.9864197530864197,0.8148148148148148,0.9851851851851852,0.7654320987654321,0.9864197530864197,0.8641975308641975,0.9839506172839506,0.03429302411719987,0.012162144163510349,0.0418282918989666,0.001066649763784734
6,0.2212233760140159,0.10888905958695845,0.8058361391694725,0.9863075158774944,gini,auto,70,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 70}",110,0.7804878048780488,0.9864029666254636,0.85,0.9864364981504316,0.7654320987654321,0.9864197530864197,0.7777777777777778,0.9876543209876543,0.7901234567901234,0.9888888888888889,0.8395061728395061,0.9851851851851852,0.8518518518518519,0.9864197530864197,0.7283950617283951,0.9864197530864197,0.8271604938271605,0.9851851851851852,0.7901234567901234,0.9864197530864197,0.8641975308641975,0.9839506172839506,0.05936715525150989,0.005899481766432008,0.04111999086273824,0.0012294762377475811
7,0.24682727727023038,0.116045973517678,0.8159371492704826,0.9863075158774944,gini,auto,80,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 80}",35,0.7682926829268293,0.9864029666254636,0.875,0.9864364981504316,0.7654320987654321,0.9864197530864197,0.7901234567901234,0.9876543209876543,0.8024691358024691,0.9888888888888889,0.9012345679012346,0.9851851851851852,0.8395061728395061,0.9864197530864197,0.7530864197530864,0.9864197530864197,0.8395061728395061,0.9851851851851852,0.7777777777777778,0.9864197530864197,0.8641975308641975,0.9839506172839506,0.05802210930127743,0.011262699743869977,0.04792411718776157,0.0012294762377475811
8,0.30148094350641425,0.11008537899364125,0.8103254769921436,0.9861952824319278,gini,auto,90,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 90}",69,0.7682926829268293,0.9864029666254636,0.8625,0.9864364981504316,0.7407407407407407,0.9864197530864197,0.8024691358024691,0.9876543209876543,0.8024691358024691,0.9888888888888889,0.8518518518518519,0.9851851851851852,0.8395061728395061,0.9864197530864197,0.7530864197530864,0.9864197530864197,0.8148148148148148,0.9851851851851852,0.7901234567901234,0.9864197530864197,0.8888888888888888,0.9827160493827161,0.06309686731765404,0.01061042774163843,0.044614886351399166,0.0014719446260758825
9,0.3353976553136652,0.10801473530856046,0.8159371492704826,0.9863075158774944,gini,auto,100,"{'criterion': 'gini', 'max_features': 'auto', 'n_estimators': 100}",35,0.7682926829268293,0.9864029666254636,0.8625,0.9864364981504316,0.8148148148148148,0.9864197530864197,0.7901234567901234,0.9876543209876543,0.8024691358024691,0.9888888888888889,0.8641975308641975,0.9851851851851852,0.8641975308641975,0.9864197530864197,0.7283950617283951,0.9864197530864197,0.8148148148148148,0.9851851851851852,0.8024691358024691,0.9864197530864197,0.8641975308641975,0.9839506172839506,0.04708130533553518,0.013134782646393318,0.04276978900415263,0.0012294762377475811
