,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_loss,param_max_features,param_n_estimators,param_subsample,params,rank_test_score,split0_test_score,split0_train_score,split10_test_score,split10_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.018623785539106888,0.0006547190926291726,0.8035914702581369,0.8200900146107094,friedman_mse,deviance,auto,10,0.1,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_features': 'auto', 'n_estimators': 10, 'subsample': 0.1}",4246,0.7439024390243902,0.823238566131026,0.825,0.8212083847102343,0.7530864197530864,0.8111111111111111,0.8148148148148148,0.8246913580246914,0.8024691358024691,0.8333333333333334,0.8024691358024691,0.817283950617284,0.8148148148148148,0.8234567901234567,0.8271604938271605,0.817283950617284,0.7901234567901234,0.8135802469135802,0.8271604938271605,0.8271604938271605,0.8395061728395061,0.808641975308642,0.005050196576711111,0.0001304786610629672,0.029305428473474435,0.006999040270047815
1,0.014358000321821733,0.00045986609025435013,0.8170594837261503,0.8285089093126701,friedman_mse,deviance,auto,10,0.2,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_features': 'auto', 'n_estimators': 10, 'subsample': 0.2}",2927,0.7682926829268293,0.8318912237330037,0.8125,0.8175092478421702,0.8148148148148148,0.8320987654320988,0.8148148148148148,0.8271604938271605,0.8024691358024691,0.8271604938271605,0.9012345679012346,0.8209876543209876,0.8395061728395061,0.825925925925926,0.7777777777777778,0.8382716049382716,0.8395061728395061,0.8395061728395061,0.7530864197530864,0.8135802469135802,0.8641975308641975,0.8395061728395061,0.002773149195523294,0.00010195478620503581,0.041122657167395535,0.008378826104546456
2,0.015396855094216087,0.0004173192110928622,0.8114478114478114,0.8392842942837685,friedman_mse,deviance,auto,10,0.30000000000000004,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_features': 'auto', 'n_estimators': 10, 'subsample': 0.30000000000000004}",3700,0.8048780487804879,0.8516687268232386,0.8125,0.8286066584463625,0.7407407407407407,0.8333333333333334,0.8024691358024691,0.854320987654321,0.8395061728395061,0.8407407407407408,0.8641975308641975,0.8271604938271605,0.8271604938271605,0.8432098765432099,0.8024691358024691,0.8345679012345679,0.8271604938271605,0.8432098765432099,0.7777777777777778,0.8395061728395061,0.8271604938271605,0.8358024691358025,0.0026100963813990084,8.971017072400016e-05,0.031115111834204574,0.008219970282785103
3,0.01606958562677557,0.0004133527929132635,0.8125701459034792,0.8379356914856384,friedman_mse,deviance,auto,10,0.4,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_features': 'auto', 'n_estimators': 10, 'subsample': 0.4}",3595,0.7926829268292683,0.8430160692212608,0.8,0.8360049321824907,0.8024691358024691,0.8395061728395061,0.8148148148148148,0.828395061728395,0.8148148148148148,0.8444444444444444,0.8518518518518519,0.8320987654320988,0.8148148148148148,0.8407407407407408,0.7901234567901234,0.8382716049382716,0.8148148148148148,0.8358024691358025,0.7530864197530864,0.8382716049382716,0.8888888888888888,0.8407407407407408,0.003219706975508946,6.453009194782741e-05,0.03315034224826884,0.004471877621114369
4,0.016563350504094906,0.0004053332588889382,0.8125701459034792,0.837711501714546,friedman_mse,deviance,auto,10,0.5,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_features': 'auto', 'n_estimators': 10, 'subsample': 0.5}",3595,0.8048780487804879,0.8442521631644005,0.8,0.8347718865598027,0.7407407407407407,0.8395061728395061,0.8148148148148148,0.8382716049382716,0.8395061728395061,0.8506172839506173,0.8765432098765432,0.8246913580246914,0.8518518518518519,0.8382716049382716,0.7777777777777778,0.8469135802469135,0.8024691358024691,0.8320987654320988,0.7777777777777778,0.8345679012345679,0.8518518518518519,0.8308641975308642,0.0018898511304371256,3.29736906200153e-05,0.03790863913472182,0.007162415022068827
5,0.01667486537586559,0.00043953548778187144,0.8103254769921436,0.8379363844568029,friedman_mse,deviance,auto,10,0.6000000000000001,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_features': 'auto', 'n_estimators': 10, 'subsample': 0.6000000000000001}",3811,0.8048780487804879,0.8467243510506799,0.825,0.8335388409371147,0.7654320987654321,0.8395061728395061,0.8148148148148148,0.8444444444444444,0.8148148148148148,0.8358024691358025,0.8641975308641975,0.8345679012345679,0.8148148148148148,0.8333333333333334,0.7654320987654321,0.8469135802469135,0.8024691358024691,0.8407407407407408,0.7777777777777778,0.8345679012345679,0.8641975308641975,0.8271604938271605,0.0012914466009312522,0.0001048529004881587,0.031993590821047545,0.005987829597643333
6,0.01836328072981401,0.0004116188396107067,0.8103254769921436,0.8415267462347754,friedman_mse,deviance,auto,10,0.7000000000000001,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_features': 'auto', 'n_estimators': 10, 'subsample': 0.7000000000000001}",3811,0.7926829268292683,0.8417799752781211,0.8625,0.8384710234278668,0.7530864197530864,0.8345679012345679,0.8024691358024691,0.8518518518518519,0.8395061728395061,0.8419753086419753,0.8641975308641975,0.828395061728395,0.8518518518518519,0.8382716049382716,0.7654320987654321,0.8469135802469135,0.7777777777777778,0.8432098765432099,0.7530864197530864,0.8493827160493828,0.8518518518518519,0.8419753086419753,0.0032590128969274246,6.868120823161839e-05,0.042528467856620344,0.006334907374661109
7,0.016027493910356003,0.00038469921458851206,0.8114478114478114,0.8414152088394847,friedman_mse,deviance,auto,10,0.8,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_features': 'auto', 'n_estimators': 10, 'subsample': 0.8}",3700,0.7926829268292683,0.8566131025957973,0.825,0.8471023427866831,0.7283950617283951,0.8407407407407408,0.8271604938271605,0.8382716049382716,0.8271604938271605,0.8395061728395061,0.8518518518518519,0.837037037037037,0.8641975308641975,0.8469135802469135,0.7901234567901234,0.8395061728395061,0.7901234567901234,0.8320987654320988,0.7654320987654321,0.8444444444444444,0.8641975308641975,0.8333333333333334,0.00038254858687321953,2.408110560431978e-05,0.040624503081586306,0.006685364143478593
8,0.01763794638893821,0.00039278377186168325,0.8092031425364759,0.8417537085747727,friedman_mse,deviance,auto,10,0.9,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_features': 'auto', 'n_estimators': 10, 'subsample': 0.9}",3917,0.7804878048780488,0.857849196538937,0.8625,0.8323057953144266,0.7407407407407407,0.8481481481481481,0.8148148148148148,0.8469135802469135,0.8024691358024691,0.8432098765432099,0.8641975308641975,0.8333333333333334,0.8518518518518519,0.8345679012345679,0.7654320987654321,0.845679012345679,0.7901234567901234,0.8382716049382716,0.7654320987654321,0.8395061728395061,0.8641975308641975,0.8395061728395061,0.003744653344008754,5.812315509023904e-05,0.043135827719256996,0.007249675802101935
9,0.016910206187855114,0.00044764171947132456,0.8148148148148148,0.8390577501897593,friedman_mse,deviance,auto,10,1.0,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_features': 'auto', 'n_estimators': 10, 'subsample': 1.0}",3295,0.8292682926829268,0.8467243510506799,0.8375,0.842170160295931,0.7530864197530864,0.8358024691358025,0.8271604938271605,0.837037037037037,0.8148148148148148,0.8358024691358025,0.8641975308641975,0.8345679012345679,0.8518518518518519,0.845679012345679,0.7654320987654321,0.845679012345679,0.7901234567901234,0.837037037037037,0.7654320987654321,0.8395061728395061,0.8641975308641975,0.8296296296296296,0.003948739861271614,9.66337169212851e-05,0.038634149746999843,0.005176482195167485
10,0.021618539636785335,0.0004345937208695845,0.8035914702581369,0.8225608134755483,friedman_mse,deviance,auto,20,0.1,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_features': 'auto', 'n_estimators': 20, 'subsample': 0.1}",4246,0.7926829268292683,0.8318912237330037,0.8125,0.815043156596794,0.7777777777777778,0.8197530864197531,0.7901234567901234,0.8469135802469135,0.8148148148148148,0.8209876543209876,0.8271604938271605,0.8098765432098766,0.7901234567901234,0.8358024691358025,0.7530864197530864,0.8185185185185185,0.8148148148148148,0.825925925925926,0.8148148148148148,0.825925925925926,0.8518518518518519,0.7975308641975308,0.002015014285532386,9.58021409832917e-05,0.02530034647250681,0.012608459500270295
11,0.029762701554731888,0.000426162372935902,0.819304152637486,0.8371481165000131,friedman_mse,deviance,auto,20,0.2,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_features': 'auto', 'n_estimators': 20, 'subsample': 0.2}",2494,0.8048780487804879,0.830655129789864,0.825,0.840937114673243,0.7901234567901234,0.837037037037037,0.8024691358024691,0.8506172839506173,0.8271604938271605,0.8358024691358025,0.8518518518518519,0.8222222222222222,0.8271604938271605,0.845679012345679,0.8024691358024691,0.8382716049382716,0.8024691358024691,0.8308641975308642,0.7901234567901234,0.8432098765432099,0.8888888888888888,0.8333333333333334,0.007851399793289,5.8957432284496405e-05,0.028317735761848872,0.007552018598881852
12,0.02940002354708585,0.00041213902560147375,0.813692480359147,0.8489354035904175,friedman_mse,deviance,auto,20,0.30000000000000004,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_features': 'auto', 'n_estimators': 20, 'subsample': 0.30000000000000004}",3461,0.7439024390243902,0.857849196538937,0.8375,0.843403205918619,0.7901234567901234,0.8506172839506173,0.8271604938271605,0.8518518518518519,0.8024691358024691,0.8493827160493828,0.8888888888888888,0.8358024691358025,0.8024691358024691,0.8407407407407408,0.7901234567901234,0.8530864197530864,0.8024691358024691,0.8555555555555555,0.7901234567901234,0.8555555555555555,0.8765432098765432,0.8444444444444444,0.007119361720475555,1.9848393307482683e-05,0.03968176852189802,0.006648816273170799
13,0.030491287058049984,0.0004142414439808239,0.8181818181818182,0.8531990303898201,friedman_mse,deviance,auto,20,0.4,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_features': 'auto', 'n_estimators': 20, 'subsample': 0.4}",2705,0.8048780487804879,0.8627935723114957,0.8125,0.8594327990135635,0.7777777777777778,0.845679012345679,0.8148148148148148,0.8506172839506173,0.8024691358024691,0.8580246913580247,0.8888888888888888,0.845679012345679,0.8271604938271605,0.8567901234567902,0.7777777777777778,0.8518518518518519,0.8024691358024691,0.8530864197530864,0.8148148148148148,0.8493827160493828,0.8765432098765432,0.8518518518518519,0.00523498933389038,3.692086514686523e-05,0.03368118103132816,0.005266286710667305
14,0.030446962876753372,0.0004489421844482422,0.8271604938271605,0.8491594546304276,friedman_mse,deviance,auto,20,0.5,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_features': 'auto', 'n_estimators': 20, 'subsample': 0.5}",769,0.8292682926829268,0.8553770086526576,0.8375,0.8446362515413071,0.8024691358024691,0.8469135802469135,0.8271604938271605,0.8493827160493828,0.8024691358024691,0.8567901234567902,0.9012345679012346,0.8469135802469135,0.8271604938271605,0.854320987654321,0.7901234567901234,0.8469135802469135,0.8024691358024691,0.8555555555555555,0.8024691358024691,0.845679012345679,0.8765432098765432,0.8382716049382716,0.0018320667210810577,8.912571103847027e-05,0.03281643031544566,0.005483333686236537
15,0.038535724986683235,0.0015545975078235972,0.8226711560044894,0.8546590345891467,friedman_mse,deviance,auto,20,0.6000000000000001,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_features': 'auto', 'n_estimators': 20, 'subsample': 0.6000000000000001}",1737,0.8048780487804879,0.865265760197775,0.825,0.8532675709001233,0.7901234567901234,0.8604938271604938,0.8148148148148148,0.8580246913580247,0.8148148148148148,0.8580246913580247,0.9012345679012346,0.8382716049382716,0.8395061728395061,0.8530864197530864,0.7777777777777778,0.8592592592592593,0.7901234567901234,0.8567901234567902,0.8024691358024691,0.854320987654321,0.8888888888888888,0.8444444444444444,0.01445399820718332,0.0035738930683462157,0.03793770264064135,0.007213091614139825
16,0.03504883159290661,0.0004165172576904297,0.8260381593714927,0.8524121476911121,friedman_mse,deviance,auto,20,0.7000000000000001,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_features': 'auto', 'n_estimators': 20, 'subsample': 0.7000000000000001}",986,0.8170731707317073,0.8516687268232386,0.8375,0.8594327990135635,0.8148148148148148,0.8493827160493828,0.8148148148148148,0.8530864197530864,0.8024691358024691,0.854320987654321,0.9012345679012346,0.837037037037037,0.8518518518518519,0.8493827160493828,0.7777777777777778,0.8555555555555555,0.8024691358024691,0.854320987654321,0.8024691358024691,0.8580246913580247,0.8641975308641975,0.854320987654321,0.008564381023517025,1.901732108175575e-05,0.03335155350025691,0.005699748571738117
17,0.03315427086570046,0.00046487288041548294,0.8148148148148148,0.8553329874498886,friedman_mse,deviance,auto,20,0.8,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_features': 'auto', 'n_estimators': 20, 'subsample': 0.8}",3295,0.8048780487804879,0.8603213844252163,0.8375,0.843403205918619,0.7654320987654321,0.8567901234567902,0.8148148148148148,0.8592592592592593,0.7901234567901234,0.8617283950617284,0.8518518518518519,0.8493827160493828,0.8395061728395061,0.8493827160493828,0.7777777777777778,0.8555555555555555,0.8148148148148148,0.8604938271604938,0.7901234567901234,0.8604938271604938,0.8765432098765432,0.8518518518518519,0.0020618097873517844,0.00011253470899034487,0.03223457172269243,0.005735786544165907
18,0.03177369724620472,0.000407088886607777,0.8159371492704826,0.8538727054462739,friedman_mse,deviance,auto,20,0.9,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_features': 'auto', 'n_estimators': 20, 'subsample': 0.9}",3145,0.8170731707317073,0.8541409147095179,0.825,0.8483353884093712,0.7530864197530864,0.8567901234567902,0.8148148148148148,0.8629629629629629,0.8024691358024691,0.854320987654321,0.8641975308641975,0.8481481481481481,0.8518518518518519,0.8555555555555555,0.7777777777777778,0.8506172839506173,0.7901234567901234,0.8592592592592593,0.8024691358024691,0.8530864197530864,0.8765432098765432,0.8493827160493828,0.0019751886786186106,2.2810693636105734e-05,0.03543391488090871,0.004452500875420586
19,0.02822973511435769,0.00040041316639293325,0.8181818181818182,0.8531995829192845,friedman_mse,deviance,auto,20,1.0,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_features': 'auto', 'n_estimators': 20, 'subsample': 1.0}",2705,0.8170731707317073,0.8590852904820766,0.825,0.8508014796547472,0.8024691358024691,0.8518518518518519,0.8271604938271605,0.8530864197530864,0.8024691358024691,0.8555555555555555,0.8395061728395061,0.8419753086419753,0.8518518518518519,0.8506172839506173,0.7654320987654321,0.8530864197530864,0.8024691358024691,0.8604938271604938,0.7901234567901234,0.8604938271604938,0.8765432098765432,0.8481481481481481,0.0007534864155730721,2.2114321003655052e-05,0.02928340452522017,0.0053288805155847115
20,0.04224805398420854,0.0004675171592018821,0.8058361391694725,0.8301895031174201,friedman_mse,deviance,auto,30,0.1,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_features': 'auto', 'n_estimators': 30, 'subsample': 0.1}",4139,0.7682926829268293,0.8257107540173053,0.8125,0.8372379778051788,0.8148148148148148,0.8320987654320988,0.8148148148148148,0.8407407407407408,0.8271604938271605,0.8333333333333334,0.8148148148148148,0.837037037037037,0.7777777777777778,0.817283950617284,0.7407407407407407,0.8345679012345679,0.8395061728395061,0.8209876543209876,0.8271604938271605,0.8308641975308642,0.8271604938271605,0.8222222222222222,0.02108986440460665,8.143594224576738e-05,0.028975160437362004,0.0072351222280026325
21,0.0346684455871582,0.00043424693020907313,0.8170594837261503,0.8466900396551765,friedman_mse,deviance,auto,30,0.2,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_features': 'auto', 'n_estimators': 30, 'subsample': 0.2}",2927,0.7682926829268293,0.8467243510506799,0.85,0.8384710234278668,0.7901234567901234,0.8481481481481481,0.8148148148148148,0.8530864197530864,0.7901234567901234,0.8358024691358025,0.8888888888888888,0.8432098765432099,0.8024691358024691,0.8493827160493828,0.8024691358024691,0.8506172839506173,0.8148148148148148,0.845679012345679,0.8024691358024691,0.8530864197530864,0.8641975308641975,0.8493827160493828,0.0023363627156009754,2.630027651720483e-05,0.03432533230984328,0.005335166398636008
22,0.04211796413768421,0.00043233958157626063,0.8305274971941639,0.8618410080933266,friedman_mse,deviance,auto,30,0.30000000000000004,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_features': 'auto', 'n_estimators': 30, 'subsample': 0.30000000000000004}",306,0.8048780487804879,0.8714462299134734,0.85,0.8680641183723797,0.8271604938271605,0.8604938271604938,0.8024691358024691,0.8765432098765432,0.8271604938271605,0.8580246913580247,0.8765432098765432,0.8592592592592593,0.8148148148148148,0.8629629629629629,0.7901234567901234,0.8567901234567902,0.8148148148148148,0.8506172839506173,0.8395061728395061,0.8666666666666667,0.8888888888888888,0.8493827160493828,0.009208107719296397,3.419295626018649e-05,0.02951245699961609,0.007985355603497633
23,0.04187087579206987,0.00043110413984818894,0.8316498316498316,0.8628527707973035,friedman_mse,deviance,auto,30,0.4,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_features': 'auto', 'n_estimators': 30, 'subsample': 0.4}",211,0.7804878048780488,0.8751545117428925,0.8375,0.8569667077681874,0.8271604938271605,0.8654320987654321,0.8148148148148148,0.8641975308641975,0.8148148148148148,0.8567901234567902,0.8888888888888888,0.8592592592592593,0.8518518518518519,0.8641975308641975,0.7777777777777778,0.8617283950617284,0.8518518518518519,0.8629629629629629,0.8148148148148148,0.8641975308641975,0.8888888888888888,0.8604938271604938,0.0028072109796607593,2.9361291036358223e-05,0.035451809420982625,0.004810657071866349
24,0.043407591906460846,0.00042401660572398794,0.8204264870931538,0.8624023140522429,friedman_mse,deviance,auto,30,0.5,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_features': 'auto', 'n_estimators': 30, 'subsample': 0.5}",2250,0.7926829268292683,0.8726823238566132,0.825,0.8680641183723797,0.8271604938271605,0.8641975308641975,0.8024691358024691,0.8654320987654321,0.7901234567901234,0.8641975308641975,0.8641975308641975,0.8518518518518519,0.8271604938271605,0.8654320987654321,0.7901234567901234,0.8580246913580247,0.8148148148148148,0.8654320987654321,0.8148148148148148,0.8641975308641975,0.8765432098765432,0.8469135802469135,0.0010787213348740145,1.6365806205244857e-05,0.027265606847324247,0.0070409098982965514
25,0.05341542850841175,0.0004462112079967152,0.8181818181818182,0.8673411378445223,friedman_mse,deviance,auto,30,0.6000000000000001,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_features': 'auto', 'n_estimators': 30, 'subsample': 0.6000000000000001}",2705,0.7926829268292683,0.8677379480840544,0.8375,0.8581997533908755,0.7777777777777778,0.8641975308641975,0.8024691358024691,0.8777777777777778,0.8024691358024691,0.8703703703703703,0.8888888888888888,0.8592592592592593,0.8271604938271605,0.8641975308641975,0.7777777777777778,0.8654320987654321,0.8148148148148148,0.8703703703703703,0.8024691358024691,0.8716049382716049,0.8765432098765432,0.8716049382716049,0.010325454626866614,2.929531295337162e-05,0.0350712764101255,0.0055274852914010695
26,0.06727604432539507,0.0006595308130437678,0.8226711560044894,0.8663320082941207,friedman_mse,deviance,auto,30,0.7000000000000001,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_features': 'auto', 'n_estimators': 30, 'subsample': 0.7000000000000001}",1737,0.8048780487804879,0.8776266996291718,0.8125,0.8594327990135635,0.8024691358024691,0.8679012345679012,0.8271604938271605,0.8666666666666667,0.7901234567901234,0.8691358024691358,0.8765432098765432,0.8641975308641975,0.8271604938271605,0.8629629629629629,0.8024691358024691,0.8691358024691358,0.8271604938271605,0.8679012345679012,0.7901234567901234,0.8617283950617284,0.8888888888888888,0.8629629629629629,0.03835070649788899,0.0004750265739239599,0.03119597286472365,0.004713412049236496
27,0.04658703370527788,0.0004249919544566761,0.8226711560044894,0.8644233460640739,friedman_mse,deviance,auto,30,0.8,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_features': 'auto', 'n_estimators': 30, 'subsample': 0.8}",1737,0.8170731707317073,0.8714462299134734,0.8375,0.8594327990135635,0.8024691358024691,0.8641975308641975,0.8271604938271605,0.8765432098765432,0.8148148148148148,0.8666666666666667,0.8765432098765432,0.8691358024691358,0.8271604938271605,0.854320987654321,0.7777777777777778,0.8666666666666667,0.8024691358024691,0.8679012345679012,0.7901234567901234,0.8580246913580247,0.8765432098765432,0.854320987654321,0.004994774285763544,1.718339739806239e-05,0.030220917412954226,0.006813052647508632
28,0.050491289658979935,0.0004193566062233665,0.8215488215488216,0.8624035598949953,friedman_mse,deviance,auto,30,0.9,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_features': 'auto', 'n_estimators': 30, 'subsample': 0.9}",2002,0.8170731707317073,0.8739184177997528,0.8375,0.8581997533908755,0.7777777777777778,0.8580246913580247,0.8148148148148148,0.8641975308641975,0.8148148148148148,0.8592592592592593,0.9012345679012346,0.8617283950617284,0.8271604938271605,0.8555555555555555,0.7777777777777778,0.8555555555555555,0.8024691358024691,0.8654320987654321,0.7901234567901234,0.8716049382716049,0.8765432098765432,0.8629629629629629,0.011659742551526442,2.2449924716071248e-05,0.03686752647567783,0.005807048284869988
29,0.04079777544195002,0.00045720013705166906,0.8170594837261503,0.8624038370150363,friedman_mse,deviance,auto,30,1.0,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_features': 'auto', 'n_estimators': 30, 'subsample': 1.0}",2927,0.8048780487804879,0.8751545117428925,0.825,0.8569667077681874,0.8024691358024691,0.8629629629629629,0.8148148148148148,0.8790123456790123,0.8024691358024691,0.8592592592592593,0.8641975308641975,0.8518518518518519,0.8395061728395061,0.854320987654321,0.7777777777777778,0.8555555555555555,0.8024691358024691,0.8654320987654321,0.7777777777777778,0.8641975308641975,0.8765432098765432,0.8617283950617284,0.001264749131100843,0.0001516737183325851,0.030460755435737397,0.008060032505561207
30,0.04009747505187988,0.00044029409235174006,0.8035914702581369,0.8388339749012961,friedman_mse,deviance,auto,40,0.1,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_features': 'auto', 'n_estimators': 40, 'subsample': 0.1}",4246,0.7682926829268293,0.8454882571075402,0.8375,0.8347718865598027,0.8148148148148148,0.8308641975308642,0.8271604938271605,0.8308641975308642,0.7901234567901234,0.8481481481481481,0.8271604938271605,0.8469135802469135,0.8024691358024691,0.8234567901234567,0.7654320987654321,0.8308641975308642,0.8271604938271605,0.8481481481481481,0.7530864197530864,0.845679012345679,0.8271604938271605,0.8419753086419753,0.001288782209376399,1.5605067957568908e-05,0.028499576328283233,0.008438548364176504
31,0.04817862944169478,0.0004832744598388672,0.819304152637486,0.8567903619168749,friedman_mse,deviance,auto,40,0.2,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_features': 'auto', 'n_estimators': 40, 'subsample': 0.2}",2494,0.8170731707317073,0.861557478368356,0.8625,0.8594327990135635,0.7407407407407407,0.8555555555555555,0.8395061728395061,0.8580246913580247,0.7901234567901234,0.8617283950617284,0.8641975308641975,0.8444444444444444,0.7901234567901234,0.8493827160493828,0.7530864197530864,0.8604938271604938,0.8518518518518519,0.8691358024691358,0.8395061728395061,0.854320987654321,0.8641975308641975,0.8506172839506173,0.0014233719429497275,3.192899746861664e-05,0.042655421723097914,0.00656966523245114
32,0.057616385546597565,0.00047358599576083094,0.8159371492704826,0.8650957745935283,friedman_mse,deviance,auto,40,0.30000000000000004,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_features': 'auto', 'n_estimators': 40, 'subsample': 0.30000000000000004}",3145,0.7560975609756098,0.8590852904820766,0.8375,0.8557336621454994,0.8395061728395061,0.8703703703703703,0.8024691358024691,0.8777777777777778,0.7901234567901234,0.8666666666666667,0.8888888888888888,0.8567901234567902,0.8148148148148148,0.8654320987654321,0.7654320987654321,0.8654320987654321,0.8148148148148148,0.8679012345679012,0.8024691358024691,0.854320987654321,0.8641975308641975,0.8765432098765432,0.01263247695350411,6.428379020425715e-05,0.03798698374642133,0.007622441857244144
33,0.055590521205555306,0.0006494738838889382,0.8260381593714927,0.8700348816640718,friedman_mse,deviance,auto,40,0.4,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_features': 'auto', 'n_estimators': 40, 'subsample': 0.4}",986,0.7926829268292683,0.8776266996291718,0.8375,0.8668310727496917,0.7901234567901234,0.8703703703703703,0.8271604938271605,0.8765432098765432,0.7901234567901234,0.8654320987654321,0.8888888888888888,0.8728395061728395,0.8518518518518519,0.8691358024691358,0.8148148148148148,0.8604938271604938,0.8024691358024691,0.8753086419753087,0.8148148148148148,0.8592592592592593,0.8765432098765432,0.8765432098765432,0.008015552052873017,0.0006875550161152921,0.03276888363781129,0.006161076470341189
34,0.06222399798306552,0.00044688311490145594,0.8305274971941639,0.8741855796518788,friedman_mse,deviance,auto,40,0.5,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_features': 'auto', 'n_estimators': 40, 'subsample': 0.5}",306,0.8292682926829268,0.8702101359703337,0.8375,0.8766954377311961,0.8148148148148148,0.8740740740740741,0.8148148148148148,0.8814814814814815,0.8148148148148148,0.8753086419753087,0.8765432098765432,0.8716049382716049,0.8518518518518519,0.8728395061728395,0.8271604938271605,0.8691358024691358,0.7777777777777778,0.8716049382716049,0.7901234567901234,0.8740740740740741,0.9012345679012346,0.8790123456790123,0.015134290027848956,2.0140186704834377e-05,0.03409652846719562,0.0035745198415617057
35,0.05930948257446289,0.0004333582791415128,0.819304152637486,0.8756444784501525,friedman_mse,deviance,auto,40,0.6000000000000001,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_features': 'auto', 'n_estimators': 40, 'subsample': 0.6000000000000001}",2494,0.7926829268292683,0.8788627935723115,0.8375,0.8865598027127004,0.8024691358024691,0.8790123456790123,0.8271604938271605,0.8765432098765432,0.7901234567901234,0.8802469135802469,0.8888888888888888,0.8740740740740741,0.8148148148148148,0.8740740740740741,0.7901234567901234,0.8679012345679012,0.8024691358024691,0.8765432098765432,0.7901234567901234,0.8666666666666667,0.8765432098765432,0.8716049382716049,0.004326070928943791,1.57776947816848e-05,0.03352886994939706,0.005439346434973381
36,0.06515338204123756,0.0005127299915660511,0.8215488215488216,0.8754219496886889,friedman_mse,deviance,auto,40,0.7000000000000001,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_features': 'auto', 'n_estimators': 40, 'subsample': 0.7000000000000001}",2002,0.8048780487804879,0.8813349814585909,0.8375,0.8717632552404438,0.7901234567901234,0.8765432098765432,0.8024691358024691,0.8765432098765432,0.7901234567901234,0.8765432098765432,0.8765432098765432,0.8703703703703703,0.8271604938271605,0.8740740740740741,0.7654320987654321,0.8703703703703703,0.8271604938271605,0.8765432098765432,0.8148148148148148,0.8790123456790123,0.9012345679012346,0.8765432098765432,0.010319729282712421,0.00014203906981530116,0.03754197910974942,0.0033081267849749568
37,0.06262933124195445,0.00047703222794966263,0.8148148148148148,0.8775546629587457,friedman_mse,deviance,auto,40,0.8,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_features': 'auto', 'n_estimators': 40, 'subsample': 0.8}",3295,0.7926829268292683,0.8850432632880099,0.8375,0.872996300863132,0.7777777777777778,0.8765432098765432,0.8024691358024691,0.8864197530864197,0.8024691358024691,0.8753086419753087,0.8888888888888888,0.8790123456790123,0.8271604938271605,0.8740740740740741,0.7901234567901234,0.8691358024691358,0.7901234567901234,0.8777777777777778,0.7777777777777778,0.8728395061728395,0.8765432098765432,0.8839506172839506,0.008820413028680711,7.110957477181128e-05,0.03658309728888506,0.00530713529781402
