,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_penalty,param_solver,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
12,0.1587287425994873,0.0002262592315673828,0.8204264870931538,0.8347685185879834,1000,l1,liblinear,"{'C': 1000, 'penalty': 'l1', 'solver': 'liblinear'}",10,0.7888888888888889,0.8377028714107366,0.8,0.8352059925093633,0.7865168539325843,0.8391521197007481,0.8539325842696629,0.8329177057356608,0.8314606741573034,0.8316708229426434,0.8089887640449438,0.8379052369077307,0.8089887640449438,0.8391521197007481,0.797752808988764,0.8341645885286783,0.8764044943820225,0.830423940149626,0.8522727272727273,0.8293897882938979,0.026346205259218623,5.504093126245303e-05,0.02953686052156093,0.0034389647947450186
13,0.04424939155578613,0.0001816272735595703,0.8170594837261503,0.837512129668475,1000,l1,saga,"{'C': 1000, 'penalty': 'l1', 'solver': 'saga'}",18,0.7888888888888889,0.8426966292134831,0.8111111111111111,0.8401997503121099,0.7752808988764045,0.8391521197007481,0.8651685393258427,0.8329177057356608,0.8314606741573034,0.8366583541147132,0.797752808988764,0.8403990024937655,0.797752808988764,0.8416458852867831,0.8089887640449438,0.8354114713216958,0.8539325842696629,0.830423940149626,0.8409090909090909,0.8356164383561644,0.003839635343281452,5.205576898043452e-05,0.02798120515576811,0.003772272305265527
14,0.009784555435180664,0.0002607583999633789,0.6711560044893379,0.6744019076008098,0.001,l2,newton-cg,"{'C': 0.001, 'penalty': 'l2', 'solver': 'newton-cg'}",29,0.6555555555555556,0.6853932584269663,0.6333333333333333,0.6891385767790262,0.6966292134831461,0.6770573566084788,0.7640449438202247,0.6608478802992519,0.6853932584269663,0.672069825436409,0.6292134831460674,0.6770573566084788,0.6404494382022472,0.6733167082294265,0.6853932584269663,0.6683291770573566,0.6853932584269663,0.669576059850374,0.6363636363636364,0.6712328767123288,0.0008122852424240388,5.3914559641638396e-05,0.03931879933342074,0.00782700179405225
15,0.0035514116287231447,0.0002036571502685547,0.6711560044893379,0.6744019076008098,0.001,l2,lbfgs,"{'C': 0.001, 'penalty': 'l2', 'solver': 'lbfgs'}",29,0.6555555555555556,0.6853932584269663,0.6333333333333333,0.6891385767790262,0.6966292134831461,0.6770573566084788,0.7640449438202247,0.6608478802992519,0.6853932584269663,0.672069825436409,0.6292134831460674,0.6770573566084788,0.6404494382022472,0.6733167082294265,0.6853932584269663,0.6683291770573566,0.6853932584269663,0.669576059850374,0.6363636363636364,0.6712328767123288,0.0002044917153661429,4.4994835327474395e-06,0.03931879933342074,0.00782700179405225
16,0.004139351844787598,0.0001555204391479492,0.6711560044893379,0.6744019076008098,0.001,l2,sag,"{'C': 0.001, 'penalty': 'l2', 'solver': 'sag'}",29,0.6555555555555556,0.6853932584269663,0.6333333333333333,0.6891385767790262,0.6966292134831461,0.6770573566084788,0.7640449438202247,0.6608478802992519,0.6853932584269663,0.672069825436409,0.6292134831460674,0.6770573566084788,0.6404494382022472,0.6733167082294265,0.6853932584269663,0.6683291770573566,0.6853932584269663,0.669576059850374,0.6363636363636364,0.6712328767123288,0.0008154652242244674,1.3564340994049508e-05,0.03931879933342074,0.00782700179405225
17,0.010763144493103028,0.00023622512817382811,0.7991021324354658,0.7996015884933539,0.01,l2,newton-cg,"{'C': 0.01, 'penalty': 'l2', 'solver': 'newton-cg'}",26,0.7333333333333333,0.8064918851435705,0.7555555555555555,0.7965043695380774,0.7415730337078652,0.8017456359102244,0.8651685393258427,0.7930174563591023,0.8089887640449438,0.800498753117207,0.8426966292134831,0.7967581047381546,0.8202247191011236,0.8042394014962594,0.8314606741573034,0.7967581047381546,0.797752808988764,0.8017456359102244,0.7954545454545454,0.7982565379825654,0.004241289430004214,7.089406016313634e-05,0.04177672254235283,0.003871792895012905
18,0.004468584060668945,0.0002068758010864258,0.7991021324354658,0.7996015884933539,0.01,l2,lbfgs,"{'C': 0.01, 'penalty': 'l2', 'solver': 'lbfgs'}",26,0.7333333333333333,0.8064918851435705,0.7555555555555555,0.7965043695380774,0.7415730337078652,0.8017456359102244,0.8651685393258427,0.7930174563591023,0.8089887640449438,0.800498753117207,0.8426966292134831,0.7967581047381546,0.8202247191011236,0.8042394014962594,0.8314606741573034,0.7967581047381546,0.797752808988764,0.8017456359102244,0.7954545454545454,0.7982565379825654,0.000624760382539433,2.9185599189727057e-05,0.04177672254235283,0.003871792895012905
19,0.005123400688171386,0.00018818378448486327,0.7991021324354658,0.7996015884933539,0.01,l2,sag,"{'C': 0.01, 'penalty': 'l2', 'solver': 'sag'}",26,0.7333333333333333,0.8064918851435705,0.7555555555555555,0.7965043695380774,0.7415730337078652,0.8017456359102244,0.8651685393258427,0.7930174563591023,0.8089887640449438,0.800498753117207,0.8426966292134831,0.7967581047381546,0.8202247191011236,0.8042394014962594,0.8314606741573034,0.7967581047381546,0.797752808988764,0.8017456359102244,0.7954545454545454,0.7982565379825654,0.00105721174671745,3.156612466440986e-05,0.04177672254235283,0.003871792895012905
20,0.009232139587402344,0.00017082691192626953,0.8226711560044894,0.8277858161796348,0.1,l2,newton-cg,"{'C': 0.1, 'penalty': 'l2', 'solver': 'newton-cg'}",6,0.8,0.83270911360799,0.8111111111111111,0.8289637952559301,0.7640449438202247,0.8329177057356608,0.898876404494382,0.8229426433915212,0.8539325842696629,0.8229426433915212,0.7865168539325843,0.827930174563591,0.8314606741573034,0.8266832917705735,0.8089887640449438,0.8329177057356608,0.8314606741573034,0.830423940149626,0.8409090909090909,0.8194271481942715,0.00027492567704520536,7.684515969373113e-06,0.035832601084228116,0.004508604511375523
21,0.009722018241882324,0.00024423599243164065,0.8226711560044894,0.8277858161796348,0.1,l2,lbfgs,"{'C': 0.1, 'penalty': 'l2', 'solver': 'lbfgs'}",6,0.8,0.83270911360799,0.8111111111111111,0.8289637952559301,0.7640449438202247,0.8329177057356608,0.898876404494382,0.8229426433915212,0.8539325842696629,0.8229426433915212,0.7865168539325843,0.827930174563591,0.8314606741573034,0.8266832917705735,0.8089887640449438,0.8329177057356608,0.8314606741573034,0.830423940149626,0.8409090909090909,0.8194271481942715,0.002061364160016632,3.308356546537287e-05,0.035832601084228116,0.004508604511375523
22,0.014645266532897949,0.00020091533660888673,0.8226711560044894,0.8277858161796348,0.1,l2,sag,"{'C': 0.1, 'penalty': 'l2', 'solver': 'sag'}",6,0.8,0.83270911360799,0.8111111111111111,0.8289637952559301,0.7640449438202247,0.8329177057356608,0.898876404494382,0.8229426433915212,0.8539325842696629,0.8229426433915212,0.7865168539325843,0.827930174563591,0.8314606741573034,0.8266832917705735,0.8089887640449438,0.8329177057356608,0.8314606741573034,0.830423940149626,0.8409090909090909,0.8194271481942715,0.003931719171911481,3.577423707130544e-05,0.035832601084228116,0.004508604511375523
23,0.012428545951843261,0.00017020702362060546,0.8249158249158249,0.8365140015464144,1,l2,newton-cg,"{'C': 1, 'penalty': 'l2', 'solver': 'newton-cg'}",3,0.8,0.8451935081148564,0.8222222222222222,0.8352059925093633,0.7752808988764045,0.8416458852867831,0.8651685393258427,0.8291770573566085,0.8539325842696629,0.8341645885286783,0.797752808988764,0.8391521197007481,0.8089887640449438,0.8366583541147132,0.8202247191011236,0.8341645885286783,0.8539325842696629,0.8316708229426434,0.8522727272727273,0.838107098381071,0.000605784371986961,1.0021779699782523e-05,0.028543486427543372,0.004485822414120464
24,0.019979214668273924,0.0002138376235961914,0.8249158249158249,0.8365140015464144,1,l2,lbfgs,"{'C': 1, 'penalty': 'l2', 'solver': 'lbfgs'}",3,0.8,0.8451935081148564,0.8222222222222222,0.8352059925093633,0.7752808988764045,0.8416458852867831,0.8651685393258427,0.8291770573566085,0.8539325842696629,0.8341645885286783,0.797752808988764,0.8391521197007481,0.8089887640449438,0.8366583541147132,0.8202247191011236,0.8341645885286783,0.8539325842696629,0.8316708229426434,0.8522727272727273,0.838107098381071,0.008138657147337615,9.654512710141071e-05,0.028543486427543372,0.004485822414120464
25,0.03339939117431641,0.00021307468414306642,0.8249158249158249,0.8366386898257161,1,l2,sag,"{'C': 1, 'penalty': 'l2', 'solver': 'sag'}",3,0.8,0.8451935081148564,0.8222222222222222,0.8352059925093633,0.7752808988764045,0.8416458852867831,0.8651685393258427,0.8291770573566085,0.8539325842696629,0.8354114713216958,0.797752808988764,0.8391521197007481,0.8089887640449438,0.8366583541147132,0.8202247191011236,0.8341645885286783,0.8539325842696629,0.8316708229426434,0.8522727272727273,0.838107098381071,0.0075757544183607615,3.873506611111901e-05,0.028543486427543372,0.004435835738717263
26,0.015636634826660157,0.0001695394515991211,0.8181818181818182,0.836764155270721,10,l2,newton-cg,"{'C': 10, 'penalty': 'l2', 'solver': 'newton-cg'}",15,0.7888888888888889,0.8451935081148564,0.8111111111111111,0.8377028714107366,0.7865168539325843,0.8403990024937655,0.8539325842696629,0.827930174563591,0.8314606741573034,0.8391521197007481,0.797752808988764,0.8341645885286783,0.797752808988764,0.8428927680798005,0.8089887640449438,0.8366583541147132,0.8426966292134831,0.8291770573566085,0.8636363636363636,0.8343711083437111,0.0011975687849967026,8.142928199790537e-06,0.02632618387598743,0.005258407034436535
27,0.01890254020690918,0.00016319751739501953,0.8181818181818182,0.8371382201086263,10,l2,lbfgs,"{'C': 10, 'penalty': 'l2', 'solver': 'lbfgs'}",15,0.7888888888888889,0.8451935081148564,0.8111111111111111,0.8377028714107366,0.7865168539325843,0.8391521197007481,0.8539325842696629,0.830423940149626,0.8314606741573034,0.8379052369077307,0.797752808988764,0.8354114713216958,0.797752808988764,0.8428927680798005,0.8089887640449438,0.8379052369077307,0.8426966292134831,0.830423940149626,0.8636363636363636,0.8343711083437111,0.00030646233642358985,5.95688712532472e-06,0.02632618387598743,0.0045205687589568305
28,0.030650115013122557,0.00020303726196289063,0.8170594837261503,0.837512285334242,10,l2,sag,"{'C': 10, 'penalty': 'l2', 'solver': 'sag'}",18,0.8,0.8451935081148564,0.8111111111111111,0.8389513108614233,0.7752808988764045,0.8403990024937655,0.8539325842696629,0.8316708229426434,0.8314606741573034,0.8391521197007481,0.797752808988764,0.8379052369077307,0.797752808988764,0.844139650872818,0.8089887640449438,0.8316708229426434,0.8426966292134831,0.830423940149626,0.8522727272727273,0.8356164383561644,0.007663935059183812,5.234840288789788e-05,0.02515823988039423,0.0048811350572224455
29,0.022159743309020995,0.00018463134765625,0.819304152637486,0.8356411820404601,100,l2,newton-cg,"{'C': 100, 'penalty': 'l2', 'solver': 'newton-cg'}",13,0.7888888888888889,0.8377028714107366,0.8,0.8377028714107366,0.7865168539325843,0.8391521197007481,0.8539325842696629,0.8329177057356608,0.8202247191011236,0.8354114713216958,0.8089887640449438,0.8354114713216958,0.8089887640449438,0.8403990024937655,0.797752808988764,0.8329177057356608,0.8764044943820225,0.8316708229426434,0.8522727272727273,0.8331257783312578,0.0018147455920205944,1.1910529368831046e-05,0.029308853571521576,0.0028371790993778315
30,0.019260406494140625,0.00016553401947021483,0.8170594837261503,0.8356413369308061,100,l2,lbfgs,"{'C': 100, 'penalty': 'l2', 'solver': 'lbfgs'}",18,0.7888888888888889,0.8377028714107366,0.8,0.83645443196005,0.7865168539325843,0.8391521197007481,0.8539325842696629,0.8366583541147132,0.8202247191011236,0.8341645885286783,0.8089887640449438,0.8391521197007481,0.8089887640449438,0.8391521197007481,0.797752808988764,0.8316708229426434,0.8651685393258427,0.8316708229426434,0.8409090909090909,0.8306351183063512,0.00027866053057304683,7.053362929919867e-06,0.02602229357328979,0.003188967423531776
31,0.02568497657775879,0.00015459060668945312,0.8181818181818182,0.8375118183369412,100,l2,sag,"{'C': 100, 'penalty': 'l2', 'solver': 'sag'}",15,0.8,0.8414481897627965,0.8111111111111111,0.8389513108614233,0.7752808988764045,0.8391521197007481,0.8651685393258427,0.8329177057356608,0.8314606741573034,0.8379052369077307,0.797752808988764,0.8403990024937655,0.797752808988764,0.8416458852867831,0.8089887640449438,0.8354114713216958,0.8539325842696629,0.8316708229426434,0.8409090909090909,0.8356164383561644,3.5062968169541924e-05,4.865374944482171e-06,0.02703562338350137,0.00330251249827918
32,0.027981328964233398,0.00020415782928466796,0.8204264870931538,0.8343944537500783,1000,l2,newton-cg,"{'C': 1000, 'penalty': 'l2', 'solver': 'newton-cg'}",10,0.7888888888888889,0.8377028714107366,0.8,0.8352059925093633,0.7865168539325843,0.8379052369077307,0.8539325842696629,0.8329177057356608,0.8314606741573034,0.8316708229426434,0.8089887640449438,0.8366583541147132,0.8089887640449438,0.8379052369077307,0.797752808988764,0.8341645885286783,0.8764044943820225,0.830423940149626,0.8522727272727273,0.8293897882938979,0.0025891433877467175,3.2685448136315325e-05,0.02953686052156093,0.003030579256004529
33,0.01916825771331787,0.00017940998077392578,0.819304152637486,0.8346436746429147,1000,l2,lbfgs,"{'C': 1000, 'penalty': 'l2', 'solver': 'lbfgs'}",13,0.7888888888888889,0.83645443196005,0.8,0.8352059925093633,0.7865168539325843,0.8379052369077307,0.8539325842696629,0.8354114713216958,0.8202247191011236,0.8329177057356608,0.8089887640449438,0.8366583541147132,0.8202247191011236,0.8391521197007481,0.797752808988764,0.8329177057356608,0.8764044943820225,0.830423940149626,0.8409090909090909,0.8293897882938979,0.0003348742906229786,8.695743668001597e-06,0.02805735253359748,0.0030095642891479236
34,0.025674772262573243,0.00015637874603271484,0.8170594837261503,0.837636350950476,1000,l2,sag,"{'C': 1000, 'penalty': 'l2', 'solver': 'sag'}",18,0.7888888888888889,0.8414481897627965,0.8111111111111111,0.8377028714107366,0.7752808988764045,0.8391521197007481,0.8651685393258427,0.8341645885286783,0.8314606741573034,0.8379052369077307,0.797752808988764,0.8403990024937655,0.797752808988764,0.8416458852867831,0.8089887640449438,0.8354114713216958,0.8539325842696629,0.8329177057356608,0.8409090909090909,0.8356164383561644,4.156816815918541e-05,6.889801931584984e-06,0.02798120515576811,0.0028976177635541673
