,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_AddPoly__degree,param_LR__C,param_LR__penalty,param_LR__solver,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
32,0.05694799423217774,0.004371333122253418,0.8260381593714927,0.836762909556875,2,0.01,l2,lbfgs,"{'AddPoly__degree': 2, 'LR__C': 0.01, 'LR__penalty': 'l2', 'LR__solver': 'lbfgs'}",9,0.7888888888888889,0.8389513108614233,0.8444444444444444,0.83270911360799,0.7640449438202247,0.8453865336658354,0.8651685393258427,0.8291770573566085,0.8764044943820225,0.8329177057356608,0.8089887640449438,0.8428927680798005,0.8314606741573034,0.8379052369077307,0.8089887640449438,0.8403990024937655,0.8202247191011236,0.8341645885286783,0.8522727272727273,0.8331257783312578,0.003669361457689497,8.86458135869223e-05,0.033108989340907516,0.004898992197582941
33,0.4158965826034546,0.004444026947021484,0.8271604938271605,0.8388829227996701,2,0.01,l2,sag,"{'AddPoly__degree': 2, 'LR__C': 0.01, 'LR__penalty': 'l2', 'LR__solver': 'sag'}",6,0.8111111111111111,0.8426966292134831,0.8333333333333334,0.8352059925093633,0.7640449438202247,0.8466334164588528,0.8651685393258427,0.830423940149626,0.8764044943820225,0.8366583541147132,0.797752808988764,0.8466334164588528,0.8202247191011236,0.8403990024937655,0.8202247191011236,0.8416458852867831,0.8314606741573034,0.8316708229426434,0.8522727272727273,0.8368617683686177,0.012445822881925434,0.00013629867821613977,0.03121581030207058,0.005392026327146086
34,0.27953503131866453,0.004656553268432617,0.8249158249158249,0.8530998815571553,2,0.1,l2,newton-cg,"{'AddPoly__degree': 2, 'LR__C': 0.1, 'LR__penalty': 'l2', 'LR__solver': 'newton-cg'}",12,0.7777777777777778,0.8576779026217228,0.8111111111111111,0.8539325842696629,0.7640449438202247,0.8628428927680798,0.8651685393258427,0.8516209476309227,0.8764044943820225,0.8466334164588528,0.797752808988764,0.8541147132169576,0.8314606741573034,0.8491271820448878,0.8089887640449438,0.8553615960099751,0.8539325842696629,0.8491271820448878,0.8636363636363636,0.8505603985056039,0.07672731798998937,0.00042733853747136655,0.037093912575988805,0.004524812118966449
35,0.147767972946167,0.004526710510253907,0.8249158249158249,0.8530998815571553,2,0.1,l2,lbfgs,"{'AddPoly__degree': 2, 'LR__C': 0.1, 'LR__penalty': 'l2', 'LR__solver': 'lbfgs'}",12,0.7777777777777778,0.8576779026217228,0.8111111111111111,0.8539325842696629,0.7640449438202247,0.8628428927680798,0.8651685393258427,0.8516209476309227,0.8764044943820225,0.8466334164588528,0.797752808988764,0.8541147132169576,0.8314606741573034,0.8491271820448878,0.8089887640449438,0.8553615960099751,0.8539325842696629,0.8491271820448878,0.8636363636363636,0.8505603985056039,0.024433951988858213,0.0002870502305011649,0.037093912575988805,0.004524812118966449
36,0.42360055446624756,0.0043973207473754885,0.8215488215488216,0.8507308030872907,2,0.1,l2,sag,"{'AddPoly__degree': 2, 'LR__C': 0.1, 'LR__penalty': 'l2', 'LR__solver': 'sag'}",21,0.7777777777777778,0.8551810237203495,0.8111111111111111,0.8526841448189763,0.7640449438202247,0.8603491271820449,0.8764044943820225,0.8453865336658354,0.8651685393258427,0.8466334164588528,0.797752808988764,0.8516209476309227,0.8202247191011236,0.8491271820448878,0.7865168539325843,0.8553615960099751,0.8539325842696629,0.844139650872818,0.8636363636363636,0.8468244084682441,0.011020093711140143,0.00014096890589238899,0.03852901599030297,0.004949680455447851
37,0.7059370040893554,0.005887913703918457,0.8170594837261503,0.8827794346004556,2,1,l2,newton-cg,"{'AddPoly__degree': 2, 'LR__C': 1, 'LR__penalty': 'l2', 'LR__solver': 'newton-cg'}",46,0.7888888888888889,0.8826466916354557,0.7888888888888889,0.8801498127340824,0.7528089887640449,0.8977556109725686,0.8089887640449438,0.8827930174563591,0.898876404494382,0.8765586034912718,0.8202247191011236,0.8877805486284289,0.8202247191011236,0.885286783042394,0.7865168539325843,0.8840399002493765,0.8539325842696629,0.8790523690773068,0.8522727272727273,0.8717310087173101,0.0981506843474866,0.00376377986543942,0.040016037771912344,0.006623916953418576
38,0.144461727142334,0.004709172248840332,0.8181818181818182,0.8812833301391805,2,1,l2,lbfgs,"{'AddPoly__degree': 2, 'LR__C': 1, 'LR__penalty': 'l2', 'LR__solver': 'lbfgs'}",44,0.7888888888888889,0.8826466916354557,0.8,0.8789013732833958,0.7528089887640449,0.8952618453865336,0.8089887640449438,0.8827930174563591,0.898876404494382,0.8690773067331671,0.8314606741573034,0.8865336658354115,0.8202247191011236,0.885286783042394,0.7752808988764045,0.8840399002493765,0.8539325842696629,0.8790523690773068,0.8522727272727273,0.8692403486924035,0.01772335178687244,0.00011530515312008028,0.04062196899146495,0.007452519392577459
39,0.4282733201980591,0.004439043998718262,0.8215488215488216,0.8557191149144581,2,1,l2,sag,"{'AddPoly__degree': 2, 'LR__C': 1, 'LR__penalty': 'l2', 'LR__solver': 'sag'}",21,0.7888888888888889,0.8601747815230961,0.8111111111111111,0.8614232209737828,0.7640449438202247,0.8703241895261845,0.8426966292134831,0.8528678304239401,0.8651685393258427,0.8466334164588528,0.8089887640449438,0.8541147132169576,0.8202247191011236,0.8516209476309227,0.797752808988764,0.8566084788029925,0.8539325842696629,0.8491271820448878,0.8636363636363636,0.8542963885429639,0.023325608473919873,0.00023739593171558335,0.032186513338622165,0.006496272102148943
40,1.9947249174118042,0.0052697181701660155,0.8237934904601572,0.8958748211195822,2,10,l2,newton-cg,"{'AddPoly__degree': 2, 'LR__C': 10, 'LR__penalty': 'l2', 'LR__solver': 'newton-cg'}",16,0.8333333333333334,0.9026217228464419,0.8333333333333334,0.8976279650436954,0.7303370786516854,0.9077306733167082,0.8089887640449438,0.8927680798004988,0.8764044943820225,0.8952618453865336,0.8089887640449438,0.8927680798004988,0.8202247191011236,0.9002493765586035,0.8202247191011236,0.8915211970074813,0.8314606741573034,0.8940149625935162,0.875,0.8841843088418431,0.4782637503431048,0.0005140946994793395,0.038450918694623935,0.006221356601247421
41,0.33228654861450196,0.005417180061340332,0.8215488215488216,0.8911355772334577,2,10,l2,lbfgs,"{'AddPoly__degree': 2, 'LR__C': 10, 'LR__penalty': 'l2', 'LR__solver': 'lbfgs'}",21,0.8333333333333334,0.9038701622971286,0.8222222222222222,0.8888888888888888,0.7191011235955056,0.9002493765586035,0.8202247191011236,0.8902743142144638,0.8764044943820225,0.8877805486284289,0.797752808988764,0.8915211970074813,0.8089887640449438,0.8877805486284289,0.797752808988764,0.8890274314214464,0.8426966292134831,0.8865336658354115,0.8977272727272727,0.8854296388542964,0.09770033786833576,0.0005663907318056641,0.04593370596362413,0.005760738788962756
